market_code,code,所属概念数量,所属概念,股票代码
33,300324,37,卫星导航;军工信息化;商业航天;时空大数据;网络安全;信创;车联网(车路协同);军民融合;无人机;军工;财税数字化;智慧政务;华为鲲鹏;芯片概念;东数西算(算力);数据要素;华为概念;智慧城市;大飞机;区块链;独角兽概念;物联网;人工智能;数字孪生;算力租赁;DeepSeek概念;数字经济;腾讯概念;云游戏;数据中心;京津冀一体化;智能医疗;光伏概念;光伏建筑一体化;深股通;AI应用;融资融券,300324.SZ
33,300151,9,芯片概念;人民币贬值受益;创投;医疗器械概念;基因测序;辅助生殖;医药电商;融资融券;深股通,300151.SZ
17,688122,12,可控核聚变;商业航天;航空发动机;大飞机;军工;量子科技;超导概念;储能;西部大开发;国企改革;沪股通;融资融券,688122.SH
33,001287,44,存储芯片;MCU芯片;国家大基金持股;芯片概念;华为海思概念股;消费电子概念;富士康概念;无线耳机;汽车电子;小米概念;毫米波雷达;智能座舱;英伟达概念;星闪概念;WiFi 6;比亚迪概念;人形机器人;小米汽车;机器视觉;新能源汽车;机器人概念;卫星导航;低空经济;物联网;核污染防治;智能家居;储能;粤港澳大湾区;充电桩;长安汽车概念;语音技术;智能物流;网络安全;人工智能;智能电网;DeepSeek概念;数据要素;央企国企改革;国企改革;乡村振兴;跨境电商;深股通;中字头股票;融资融券,001287.SZ
33,300066,15,稀土永磁;净水概念;DeepSeek概念;数字经济;互联网金融;污水处理;华为概念;工业互联网;智慧城市;储能;物联网;2025年报预增;新型工业化;深股通;融资融券,300066.SZ
33,301548,11,抽水蓄能;风电;核电;海工装备;储能;生物质能发电;专精特新;芯片概念;PEEK材料;海峡两岸;融资融券,301548.SZ
33,000878,9,黄金概念;金属铜;小金属概念;期货概念;央企国企改革;西部大开发;国企改革;深股通;融资融券,000878.SZ
17,688273,12,脑机接口;智能医疗;医美概念;AI智能体;人工智能;医疗器械概念;DeepSeek概念;辅助生殖;机器人概念;专精特新;三胎概念;融资融券,688273.SH
33,000060,13,金属锌;金属铅;金属铜;黄金概念;金属钴;小金属概念;金属镍;金属回收;国企改革;期货概念;DeepSeek概念;深股通;融资融券,000060.SZ
17,600372,17,国产航母;大飞机;军民融合;军工信息化;商业航天;卫星导航;军工;低空经济;无人机;飞行汽车(eVTOL);央企国企改革;传感器;国企改革;芯片概念;沪股通;融资融券;中字头股票,600372.SH
33,300781,32,小红书概念;快手概念;Sora概念(文生视频);短剧游戏;智谱AI;Web3.0;AIGC概念;ChatGPT概念;虚拟数字人;多模态AI;NFT概念;文化传媒概念;抖音概念(字节概念);AI智能体;阿里巴巴概念;百度概念;腾讯概念;元宇宙;数据要素;蚂蚁集团概念;网红经济;IP经济(谷子经济);DeepSeek概念;人工智能;AI应用;MR(混合现实);华为概念;跨境电商;粤港澳大湾区;股权转让(并购重组);融资融券;深股通,300781.SZ
33,002182,24,小金属概念;宁德时代概念;氢能源;3D打印;央企国企改革;国企改革;比亚迪概念;特斯拉概念;一体化压铸;苹果概念;消费电子概念;飞行汽车(eVTOL);军工;无人机;华为汽车;富士康概念;机器人概念;长安汽车概念;商业航天;低空经济;5G;华为概念;深股通;融资融券,002182.SZ
17,688779,14,钠离子电池;动力电池回收;固态电池;锂电池概念;宁德时代概念;高压快充;储能;国企改革;央企国企改革;飞行汽车(eVTOL);无人机;低空经济;融资融券;沪股通,688779.SH
33,000818,22,算力租赁;云计算;东数西算(算力);英伟达概念;DeepSeek概念;人工智能;数据中心;5G;卫星导航;芯片概念;军工;创投;军民融合;铜缆高速连接;共封装光学(CPO);存储芯片;燃料电池;国企改革;氢能源;环氧丙烷;深股通;融资融券,000818.SZ
33,300726,12,超级电容;芯片概念;华为海思概念股;5G;军工;海工装备;传感器;商业航天;大飞机;华为概念;深股通;融资融券,300726.SZ
33,301396,31,算力租赁;财税数字化;云计算;ChatGPT概念;多模态AI;腾讯概念;AI智能体;东数西算(算力);智慧政务;信创;数据要素;MR(混合现实);空间计算;数据中心;DeepSeek概念;华为概念;人工智能;数字经济;安防;智慧城市;职业教育;物联网;智能医疗;AI应用;专精特新;智能物流;旅游概念;乡村振兴;新型城镇化;深股通;融资融券,301396.SZ
33,300927,5,草甘膦;丙烯酸;国企改革;股权转让(并购重组);融资融券,300927.SZ
33,002225,8,俄乌冲突概念;氢能源;小金属概念;碳中和;中俄贸易概念;燃料电池;证金持股;深股通,002225.SZ
33,002745,14,MicroLED概念;MiniLED;小米概念;机器人概念;智能家居;人工智能;粤港澳大湾区;DeepSeek概念;PCB概念;人民币贬值受益;光伏概念;储能;深股通;融资融券,002745.SZ
33,002340,33,金属钴;金属镍;小金属概念;金属铜;稀土永磁;金属回收;动力电池回收;黄金概念;钠离子电池;固态电池;锂电池概念;宁德时代概念;石墨烯;汽车拆解概念;氢能源;储能;固废处理;回购增持再贷款概念;特斯拉概念;燃料电池;比亚迪概念;新能源汽车;碳中和;污水处理;一带一路;土壤修复;专精特新;垃圾分类;机器人概念;粤港澳大湾区;低空经济;深股通;融资融券,002340.SZ
17,603929,9,中芯国际概念;OLED;芯片概念;富士康概念;柔性屏(折叠屏);华为概念;海峡两岸;长三角一体化;沪股通,603929.SH
33,301040,10,卫星导航;商业航天;人民币贬值受益;专精特新;军工;高端装备;核电;绿色电力;风电;融资融券,301040.SZ
17,688291,5,3D打印;机器视觉;专精特新;工业互联网;融资融券,688291.SH
17,603131,13,卫星导航;商业航天;军工;海工装备;高端装备;新型工业化;机器人概念;工业母机;专精特新;新能源汽车;长三角一体化;人民币贬值受益;沪股通,603131.SH
17,600399,9,商业航天;特钢概念;大飞机;航空发动机;军工;核电;回购增持再贷款概念;沪股通;融资融券,600399.SH
33,301526,17,PCB概念;华为手机;特高压;5G;风电;消费电子概念;光伏概念;汽车电子;一带一路;绿色电力;华为概念;西部大开发;工业互联网;国企改革;数字经济;深股通;融资融券,301526.SZ
17,600460,22,国家大基金持股;汽车芯片;MCU芯片;先进封装;第三代半导体;芯片概念;OLED;消费电子概念;汽车电子;小米概念;智能穿戴;传感器;比亚迪概念;华为概念;2025年报预增;光伏概念;长三角一体化;沪股通;融资融券;风电;新能源汽车;家用电器,600460.SH
151,920662,12,氢能源;风电;数据中心;军民融合;储能;新能源汽车;燃料电池;海工装备;融资融券;专精特新;液冷服务器;充电桩,920662.BJ
33,300373,26,汽车芯片;中芯国际概念;第三代半导体;英伟达概念;芯片概念;AI眼镜;小米概念;5G;小米汽车;人形机器人;比亚迪概念;宁德时代概念;回购增持再贷款概念;新能源汽车;无人机;特斯拉概念;高压快充;固态电池;华为汽车;低空经济;光伏概念;充电桩;华为概念;储能;深股通;融资融券,300373.SZ
22,688511,9,军民融合;军工信息化;商业航天;军工;专精特新;锂电池概念;人工智能;ST板块;西部大开发,688511.SH
33,002963,18,新型城镇化;换电概念;智慧灯杆;旅游概念;充电桩;雄安新区;物业管理;储能;高压快充;碳中和;物联网;智慧城市;数字孪生;华为概念;数据中心;液冷服务器;腾讯概念;阿里巴巴概念,002963.SZ
33,301050,13,军工信息化;卫星导航;商业航天;6G概念;军工;无人机;毫米波雷达;芯片概念;专精特新;先进封装;西部大开发;深股通;融资融券,301050.SZ
33,002849,8,专精特新;物联网;星闪概念;智慧城市;DeepSeek概念;锂电池概念;动力电池回收;天然气,002849.SZ
33,300655,12,光刻胶;中芯国际概念;国家大基金持股;存储芯片;OLED;芯片概念;宁德时代概念;比亚迪概念;锂电池概念;无人驾驶;融资融券;深股通,300655.SZ
17,688286,15,无线耳机;AI眼镜;智能穿戴;汽车电子;中芯国际概念;消费电子概念;小米概念;芯片概念;新型烟草(电子烟);传感器;人形机器人;专精特新;机器人概念;物联网;融资融券,688286.SH
17,688201,21,电子身份证;数字货币;数据安全;网络安全;华为鲲鹏;信创;华为昇腾;量子科技;跨境支付(CIPS);鸿蒙概念;军工信息化;车联网(车路协同);区块链;AI智能体;低空经济;DeepSeek概念;人工智能;AIGC概念;工业互联网;专精特新;融资融券,688201.SH
33,301128,28,富士康概念;液冷服务器;苹果概念;人形机器人;PCB概念;共封装光学(CPO);华为手机;比亚迪概念;华为海思概念股;华为汽车;柔性屏(折叠屏);新能源汽车;芯片概念;华为数字能源;新型工业化;消费电子概念;高端装备;机器人概念;无人机;数据中心;军工;无人驾驶;华为概念;粤港澳大湾区;虚拟现实;人工智能;深股通;融资融券,301128.SZ
17,603703,8,卫星导航;商业航天;量子科技;车联网(车路协同);5G;数据中心;铜缆高速连接;家用电器,603703.SH
33,300578,21,Sora概念(文生视频);Web3.0;云办公;多模态AI;虚拟数字人;在线教育;信创;AI应用;鸿蒙概念;元宇宙;空间计算;国产操作系统;DeepSeek概念;数字经济;智能医疗;人工智能;东数西算(算力);虚拟现实;华为概念;数据中心;5G,300578.SZ
17,603682,6,高股息精选;租售同权;物业管理;新型城镇化;IP经济(谷子经济);小红书概念,603682.SH
151,920961,17,卫星导航;军工;华为概念;芯片概念;股权转让(并购重组);车联网(车路协同);星闪概念;商业航天;无人驾驶;太赫兹;融资融券;毫米波雷达;军工信息化;低空经济;专精特新;5G;6G概念,920961.BJ
33,001285,12,注册制次新股;汽车电子;传感器;无人驾驶;专精特新;比亚迪概念;新能源汽车;飞行汽车(eVTOL);低空经济;深股通;新股与次新股;融资融券,001285.SZ
17,688097,33,富士康概念;共封装光学(CPO);苹果概念;新型工业化;人形机器人;MR(混合现实);汽车电子;AI眼镜;消费电子概念;特斯拉概念;华为手机;芯片概念;机器视觉;高端装备;5G;新能源汽车;宁德时代概念;机器人概念;智能穿戴;换电概念;光伏概念;无人机;华为概念;充电桩;工业互联网;固态电池;储能;低空经济;锂电池概念;智能物流;一带一路;沪股通;融资融券,688097.SH
33,002837,20,液冷服务器;英伟达概念;中国AI 50;数据中心;比亚迪概念;东数西算(算力);新能源汽车;储能;华为概念;充电桩;阿里巴巴概念;腾讯概念;抖音概念(字节概念);粤港澳大湾区;家用电器;高铁;军工;冷链物流;融资融券;深股通,002837.SZ
17,688535,12,存储芯片;先进封装;汽车芯片;芯片概念;汽车电子;专精特新;光伏概念;华为概念;回购增持再贷款概念;股权转让(并购重组);沪股通;融资融券,688535.SH
17,600078,2,磷化工;绿色电力,600078.SH
17,601399,21,可控核聚变;核电;海工装备;高端装备;抽水蓄能;超超临界发电;风电;工业母机;氢能源;水利;央企国企改革;储能;西部大开发;一带一路;新型工业化;创投;固废处理;国企改革;乡村振兴;沪股通;融资融券,601399.SH
17,600141,18,磷化工;草甘膦;化肥;氟化工概念;有机硅概念;消毒剂;硅能源;锂电池概念;固态电池;回购增持再贷款概念;中芯国际概念;国企改革;乡村振兴;比亚迪概念;芯片概念;机器人概念;沪股通;融资融券,600141.SH
17,603773,20,MicroLED概念;柔性屏(折叠屏);钙钛矿电池;光刻机;先进封装;MiniLED;OLED;商业航天;卫星导航;6G概念;PET铜箔;汽车电子;消费电子概念;芯片概念;存储芯片;共封装光学(CPO);智能穿戴;小米概念;华为概念;沪股通,603773.SH
17,688486,6,汽车芯片;英伟达概念;芯片概念;无人机;沪股通;融资融券,688486.SH
33,001396,9,污水处理;地下管网;注册制次新股;新型城镇化;专精特新;智慧城市;人工智能;新股与次新股;融资融券,001396.SZ
33,002881,34,鸿蒙概念;AI智能体;人工智能;卫星导航;车联网(车路协同);DeepSeek概念;移动支付;东数西算(算力);物联网;华为概念;毫米波雷达;商业航天;无人机;机器视觉;AI眼镜;华为海思概念股;机器人概念;智能座舱;5G;无人驾驶;工业互联网;人形机器人;创投;MCU芯片;消费电子概念;华为汽车;电力物联网;专精特新;芯片概念;比亚迪概念;新能源汽车;回购增持再贷款概念;深股通;融资融券,002881.SZ
151,920505,4,稀土永磁;融资融券;专精特新;风电,920505.BJ
17,600262,9,氢能源;央企国企改革;2025三季报预增;西部大开发;国企改革;人民币贬值受益;无人驾驶;华为概念;车联网(车路协同),600262.SH
17,601777,12,两轮车;换电概念;无人驾驶;智能座舱;新能源汽车;车联网(车路协同);西部大开发;参股银行;独角兽概念;百度概念;融资融券;沪股通,601777.SH
17,688403,8,存储芯片;先进封装;OLED;芯片概念;专精特新;人民币贬值受益;沪股通;融资融券,688403.SH
33,000630,11,黄金概念;金属铜;金属镍;小金属概念;锂电池概念;国企改革;深股通;融资融券;PCB概念;5G;新能源汽车,000630.SZ
33,301629,10,存储芯片;芯片概念;注册制次新股;专精特新;比亚迪概念;机器视觉;华为概念;深股通;新股与次新股;融资融券,301629.SZ
17,688259,9,芯片概念;星闪概念;WiFi 6;人形机器人;机器人概念;电力物联网;阿里巴巴概念;智能电网;融资融券,688259.SH
17,688359,7,PET铜箔;PCB概念;光伏概念;TOPCON电池;HJT电池;沪股通;融资融券,688359.SH
33,300209,6,人民币贬值受益;跨境电商;柔性屏(折叠屏);物联网;深股通;摘帽,300209.SZ
33,002735,17,可控核聚变;军工信息化;军工;低空经济;核电;信创;飞行汽车(eVTOL);无线充电;富士康概念;比亚迪概念;两轮车;新能源汽车;光伏概念;医疗器械概念;储能;可降解塑料;深股通,002735.SZ
