所属概念,所属概念数量,market_code,股票代码,code
职业教育;智慧城市;数字经济;水利;京津冀一体化;时空大数据;人工智能;养老概念;低空经济;电力物联网;智慧政务;数据要素;空间计算;物联网;换电概念;在线教育;无人机;DeepSeek概念;碳交易;鸿蒙概念;工业互联网;华为概念;信创;碳中和;光伏建筑一体化;虚拟电厂;智能电网;AI智能体;华为数字能源;机器视觉;AIGC概念;MLOps概念;一带一路;数据中心;储能;燃料电池;特高压;氢能源;柔性直流输电;AI应用,40,33,300365.SZ,300365
乡村振兴;IP经济(谷子经济),2,33,000715.SZ,000715
水泥概念;装配式建筑;同花顺中特估100;新疆振兴;国企改革;雄安新区;央企国企改革;数字经济;数据要素;一带一路;西部大开发;核电;风电;3D打印;深股通;融资融券,16,33,002302.SZ,002302
共封装光学(CPO);PCB概念;5G;汽车电子;毫米波雷达;2025年报预增;华为概念;2025三季报预增;工业互联网;沪股通;融资融券,11,17,688183.SH,688183
人形机器人;无线充电;智能座舱;机器人概念;无线耳机;机器视觉;无人驾驶;无人机;低空经济;新型工业化;新能源汽车;物联网;安防;智能家居;充电桩;高压快充;空气能热泵;两轮车;智能电网;储能;粤港澳大湾区;鸿蒙概念;数据中心;人工智能;光伏概念;人民币贬值受益;DeepSeek概念;阿里巴巴概念;AI智能体;锂电池概念;养老概念;钠离子电池;深股通;AI应用;融资融券,35,33,002139.SZ,002139
PCB概念;MiniLED;汽车电子;锂电池概念;融资融券,5,33,301176.SZ,301176
同花顺果指数;智能音箱;AI眼镜;星闪概念;智能穿戴;无线耳机;汽车电子;小米概念;MR(混合现实);语音技术;苹果概念;富士康概念;消费电子概念;虚拟现实;传感器;机器人概念;无人机;物联网;华为概念;智能家居;芯片概念;3D打印;工业互联网;元宇宙;人工智能;独角兽概念;人民币贬值受益;海峡两岸;创投;回购增持再贷款概念;同花顺漂亮100;深股通;融资融券;证金持股,34,33,002241.SZ,002241
猴痘概念;肝炎概念;辅助生殖;医疗器械概念;智能医疗;国企改革;人工智能;证金持股;中俄贸易概念;央企国企改革;多模态AI,11,33,300396.SZ,300396
减速器;商业航天;卫星导航;人形机器人;低空经济;机器人概念;消费电子概念;新能源汽车;专精特新;海峡两岸;充电桩;人民币贬值受益;一带一路;深股通;融资融券,15,33,300885.SZ,300885
化肥;2025年报预增;2025三季报预增;风电;一带一路;特高压;智能电网;深股通;融资融券,9,33,002545.SZ,002545
合成生物;创新药;医药电商;宠物经济;融资融券,5,33,300871.SZ,300871
汽车芯片;芯片概念;碳纤维;数据安全;创投;人工智能;语音技术;2025年报预增;跨境电商;绿色电力;手机游戏;网络游戏;融资融券;股权转让(并购重组);沪股通,15,17,600770.SH,600770
固态电池;PET铜箔;钠离子电池;锂电池概念;宁德时代概念;动力电池回收;氟化工概念;PCB概念;富士康概念;先进封装;比亚迪概念;芯片概念;消毒剂;5G;融资融券;深股通,16,33,002741.SZ,002741
锂电池概念;智慧灯杆;数据中心;智慧城市;动力电池回收;液冷服务器;5G;消费电子概念;跨境电商;一带一路,10,33,300647.SZ,300647
信创;AI智能体;算力租赁;AIGC概念;车联网(车路协同);DeepSeek概念;商业航天;低空经济;智慧灯杆;华为概念;物联网;创投;数据中心;工业互联网;5G;粤港澳大湾区;机器人概念;光伏概念;充电桩;储能;共封装光学(CPO);深股通;融资融券,23,33,300310.SZ,300310
华为欧拉;多模态AI;国产操作系统;空间计算;华为鲲鹏;智慧政务;在线教育;AIGC概念;虚拟数字人;云计算;AI智能体;云办公;信创;阿里巴巴概念;虚拟现实;鸿蒙概念;元宇宙;人脸识别;腾讯概念;数字孪生;人工智能;华为概念;MR(混合现实);数字乡村;安防;智慧城市;物联网;低空经济;创投;上海自贸区;乡村振兴;沪股通,32,17,603189.SH,603189
家庭医生;人工智能;腾讯概念;区块链;鸿蒙概念;DeepSeek概念;智能医疗;云计算;AI应用,9,33,300550.SZ,300550
中船系;国产航母;军工信息化;军工;商业航天;量子科技;卫星导航;海工装备;车联网(车路协同);智慧城市;央企国企改革;核电;无人驾驶;毫米波雷达;国企改革;风电;芯片概念;新能源汽车;比亚迪概念;天然气;汽车芯片;中字头股票;沪股通;融资融券,24,17,600764.SH,600764
光刻胶;中芯国际概念;存储芯片;先进封装;2025年报预增;芯片概念;专精特新;深股通;融资融券,9,33,300236.SZ,300236
脑机接口;商业航天;卫星导航;军工;无人机;智慧城市;人工智能;工业互联网;机器人概念;新型工业化;央企国企改革;消费电子概念;汽车电子;储能;国企改革;沪股通;融资融券,17,17,600775.SH,600775
BC电池;固态电池;钠离子电池;锂电池概念;光伏概念;特斯拉概念;储能;新能源汽车;机器人概念;人民币贬值受益;智能电网;光伏建筑一体化;露营经济;网红经济;深股通;融资融券,16,33,301327.SZ,301327
证金持股;国企改革;深圳国企改革;跨境电商;粤港澳大湾区;深股通;融资融券;华为概念,8,33,000089.SZ,000089
WiFi 6;卫星导航;科创次新股;商业航天;6G概念;汽车芯片;5G;AI眼镜;芯片概念;智能穿戴;华为概念;小米概念;注册制次新股;新股与次新股;融资融券,15,17,688790.SH,688790
超级品牌;证金持股;深股通;融资融券;空气能热泵;同花顺漂亮100;智能家居;家用电器;同花顺出海50;一带一路;AI智能体;智能电网;汽车热管理;回购增持再贷款概念;工业互联网;物联网;机器人概念;华为概念;人形机器人;数据中心;MCU芯片;芯片概念;液冷服务器,23,33,000333.SZ,000333
福建自贸区;海峡两岸;柔性直流输电;特高压;智能电网;虚拟电厂;抽水蓄能;电力物联网;充电桩;绿色电力;储能;风电;光伏概念;核电;宁德时代概念;一带一路;创投;数据中心;工业互联网;DeepSeek概念;区块链;网络安全;融资融券;深股通,24,33,300712.SZ,300712
污水处理;碳中和;固废处理;固态电池;锂电池概念;融资融券,6,33,301203.SZ,301203
长安汽车概念;新能源汽车;家用电器;中俄贸易概念;高端装备;比亚迪概念;机器人概念;人形机器人;绿色电力;回购增持再贷款概念;工业互联网;冷链物流;物联网;跨境电商;职业教育;拼多多概念,16,17,601956.SH,601956
CRO概念;重组蛋白;生物疫苗;肝炎概念;创新药;ST板块,6,33,002581.SZ,002581
ERP概念;DeepSeek概念;人工智能;跨境电商;AI应用;智能物流;人民币贬值受益;深股通;融资融券,9,33,301381.SZ,301381
磷化工;化肥;硅能源;锂电池概念;生态农业;玉米;农业种植;西部大开发;乡村振兴;电子竞技;融资融券;深股通,12,33,002539.SZ,002539
ETC;车联网(车路协同);智慧城市;数字孪生;移动支付;数字经济;人工智能;DeepSeek概念;信创;数据要素;无人驾驶;智慧政务;华为概念;国资云;长安汽车概念;腾讯概念;阿里巴巴概念;专精特新;旅游概念;国企改革;5G;比亚迪概念;特斯拉概念;AI应用;深股通;融资融券,26,33,301339.SZ,301339
ETC;无人驾驶;车联网(车路协同);智慧灯杆;智能座舱;长安汽车概念;百度概念;毫米波雷达;汽车电子;鸿蒙概念;物联网;智慧城市;数据要素;人工智能;粤港澳大湾区;数字经济;数字孪生;机器人概念;华为概念;专精特新;新能源汽车;深股通;融资融券,23,33,002869.SZ,002869
云计算;物联网;冷链物流;专精特新;新股与次新股;融资融券;人民币贬值受益,7,151,920035.BJ,920035
宠物经济;禽流感;基因测序;幽门螺杆菌概念;肝炎概念;猴痘概念;辅助生殖;医疗器械概念;人民币贬值受益;融资融券;沪股通,11,17,688606.SH,688606
飞行汽车(eVTOL);无线充电;长安汽车概念;低空经济;新能源汽车;充电桩;粤港澳大湾区;高压快充;华为概念;回购增持再贷款概念;沪股通;融资融券,12,17,688612.SH,688612
数字货币;华为欧拉;MLOps概念;财税数字化;ChatGPT概念;跨境支付(CIPS);华为鲲鹏;蚂蚁集团概念;Web3.0;AI智能体;智谱AI;信创;云计算;鸿蒙概念;百度概念;数据要素;区块链;虚拟数字人;阿里巴巴概念;腾讯概念;抖音概念(字节概念);互联网金融;DeepSeek概念;人工智能;华为概念;京津冀一体化;数据中心;创投;化债概念(AMC概念);AI应用;融资融券;深股通,32,33,300674.SZ,300674
创新药;仿制药一致性评价;医药电商;肝炎概念;流感;幽门螺杆菌概念;维生素;CRO概念;回购增持再贷款概念;深股通,10,33,300705.SZ,300705
煤炭概念;国企改革;融资融券;沪股通,4,17,601101.SH,601101
光刻胶;芯片概念;第三代半导体;华为概念;消费电子概念;PEEK材料;无人机;低空经济;机器人概念;智能穿戴;军工;小米概念;光伏概念;5G;PET铜箔;存储芯片;PCB概念;新能源汽车;粤港澳大湾区;数字经济;创投;储能;海峡两岸;宁德时代概念,24,33,300538.SZ,300538
军民融合;商业航天;军工信息化;军工;高铁;无人驾驶;机器人概念;氢能源;燃料电池;华为概念;鸿蒙概念;多模态AI;区块链;5G;2025年报预增;深股通;融资融券,17,33,300099.SZ,300099
人形机器人;特斯拉概念;富士康概念;苹果概念;比亚迪概念;消费电子概念;机器人概念;新能源汽车;TOPCON电池;光伏概念;海峡两岸;医疗器械概念;沪股通;融资融券,14,17,688678.SH,688678
MicroLED概念;MiniLED;AI眼镜;消费电子概念;汽车电子;汽车芯片;小米概念;专精特新;华为概念;智能家居,10,33,002983.SZ,002983
中芯国际概念;先进封装;光刻胶;宁德时代概念;芯片概念;华为海思概念股;专精特新;华为概念;回购增持再贷款概念,9,17,603324.SH,603324
露营经济;网红经济;跨境电商;三胎概念;军民融合;军工;粤港澳大湾区;腾讯概念;人工智能,9,33,300591.SZ,300591
商业航天;军民融合;军工;低空经济;同花顺新质50;碳纤维;机器视觉;传感器;芯片概念;机器人概念;专精特新;工业母机;医疗器械概念;国企改革;证金持股;深股通;融资融券,17,33,002338.SZ,002338
宁德时代概念;锂电池概念;盐湖提锂;磷化工;储能;比亚迪概念;军工;小米汽车;新能源汽车;人形机器人;汽车热管理;长安汽车概念;低空经济;机器人概念;小米概念;减速器;毫米波雷达;华为汽车;华为概念;西部大开发;深股通;股权转让(并购重组);融资融券,23,33,300432.SZ,300432
先进封装;MiniLED;芯片概念;专精特新;融资融券,5,17,688699.SH,688699
化债概念(AMC概念);独角兽概念;创投;期货概念;2025三季报预增;参股券商;风电;国企改革;绿色电力;乡村振兴;2025年报预增;粤港澳大湾区;深股通;融资融券,14,33,000987.SZ,000987
航运概念;统一大市场;国企改革;一带一路;共同富裕示范区;融资融券;沪股通,7,17,601022.SH,601022
光伏概念;储能;一带一路;同花顺出海50;人民币贬值受益;家用电器;共同富裕示范区;融资融券;沪股通,9,17,605117.SH,605117
可控核聚变;商业航天;核电;海工装备;抽水蓄能;福建自贸区;海峡两岸;水利;冰雪产业;数字经济;高端装备;阿里巴巴概念;东数西算(算力);碳中和;雅下水电概念;腾讯概念;氢能源;体育产业;物联网;数据中心;华为概念;工业互联网;燃料电池;天然气;冷链物流;一带一路;空气能热泵;液冷服务器;深股通;融资融券,30,33,002639.SZ,002639
智慧政务;云办公;在线教育;AIGC概念;ChatGPT概念;信创;时空大数据;多模态AI;AI智能体;量子科技;智慧城市;安防;人脸识别;虚拟现实;人工智能;华为概念;数字孪生;物联网;车联网(车路协同);无人机;智能穿戴;机器视觉;AI应用;融资融券,24,17,603660.SH,603660
共封装光学(CPO);PCB概念;5G;医疗器械概念;专精特新;汽车电子;粤港澳大湾区;机器人概念;新能源汽车;智能座舱;绿色电力;股权转让(并购重组);融资融券,13,17,688655.SH,688655
虚拟现实;军工信息化;融资融券;专精特新;军工;西部大开发,6,151,920008.BJ,920008
光伏建筑一体化;光伏概念;虚拟电厂;绿色电力;储能;充电桩;回购增持再贷款概念;长三角一体化;共同富裕示范区;沪股通;融资融券,11,17,603105.SH,603105
工业互联网;无人驾驶;融资融券;回购增持再贷款概念;西部大开发,5,151,920599.BJ,920599
ETC;无人驾驶;智慧城市;卫星导航;换电概念;充电桩;水利;新型城镇化;一带一路;西部大开发,10,17,603458.SH,603458
共同富裕示范区;中俄贸易概念;一带一路;人民币贬值受益,4,17,603073.SH,603073
铜缆高速连接;F5G概念;共封装光学(CPO);5G;华为海思概念股;数据中心;汽车电子;第三代半导体;芯片概念;消费电子概念;新能源汽车;智能穿戴;华为概念;充电桩;工业互联网;储能;车联网(车路协同);粤港澳大湾区;光伏概念;数字经济;一带一路;体育产业;跨境电商;露营经济;深股通;融资融券,26,33,002902.SZ,002902
专精特新;一带一路;沪股通,3,17,605183.SH,605183
人形机器人;长安汽车概念;新能源汽车;机器人概念;比亚迪概念;家用电器;燃料电池;充电桩;数据中心;粤港澳大湾区;储能;氢能源;风电;回购增持再贷款概念;AIGC概念;深股通;融资融券,17,33,002249.SZ,002249
一带一路;无人驾驶;毫米波雷达;共封装光学(CPO);充电桩;AI PC;机器人概念;融资融券;消费电子概念;汽车电子;家用电器;PCB概念,12,151,920060.BJ,920060
军工;军民融合;军工信息化;第三代半导体;2025年报预增,5,33,000576.SZ,000576
比亚迪概念;粤港澳大湾区;融资融券;碳纤维;机器人概念;消费电子概念;PEEK材料;专精特新;新能源汽车,9,151,920469.BJ,920469
注册制次新股;新能源汽车;两轮车;比亚迪概念;新股与次新股;融资融券,6,17,603049.SH,603049
汽车热管理;空气能热泵;长安汽车概念;华为汽车;特斯拉概念;新能源汽车;储能;比亚迪概念;燃料电池;液冷服务器;专精特新;传感器;无线充电;汽车电子;氢能源;数据中心;智能座舱;华为概念,18,17,603158.SH,603158
宠物经济;维生素;人民币贬值受益;DeepSeek概念;深股通,5,33,300791.SZ,300791
福建自贸区;职业教育;数据要素;数字经济;数据确权;互联网金融;海峡两岸;鸿蒙概念;人工智能;AI智能体;华为概念;DeepSeek概念;物联网;数据中心;5G;智能医疗;6G概念;养老概念;医疗器械概念;深股通;融资融券,21,33,002093.SZ,002093
特高压;国企改革,2,17,603016.SH,603016
碳中和;土壤修复;污水处理;水利;净水概念;人工智能;融资融券,7,33,300864.SZ,300864
