code,所属概念,market_code,股票代码,所属概念数量
002299,养鸡;预制菜;参股银行;食品安全;2025年报预增;海峡两岸;深股通;融资融券,33,002299.SZ,8
600601,PCB概念;共封装光学(CPO);5G;2025年报预增;华为概念;东数西算(算力);智慧城市;网络游戏;国企改革;融资融券;沪股通,17,600601.SH,11
300516,军工信息化;卫星导航;商业航天;军民融合;军工;中船系;无人机;量子科技;低空经济;海工装备;无人驾驶;数字经济;光纤概念;芯片概念;传感器;专精特新;央企国企改革;国企改革;深股通,33,300516.SZ,19
002911,天然气;煤化工概念;高股息精选;氢能源;国企改革;深股通;燃料电池;储能;充电桩;粤港澳大湾区;融资融券,33,002911.SZ,11
002461,啤酒概念;国企改革;深股通;融资融券,33,002461.SZ,4
600496,装配式建筑;新型城镇化;NMN概念;雄安新区;一带一路;回购增持再贷款概念;光伏建筑一体化;工业互联网;DeepSeek概念;沪股通;融资融券,17,600496.SH,11
688392,先进封装;芯片概念;液冷服务器;PET铜箔;专精特新;军工;比亚迪概念;宁德时代概念;固态电池;沪股通;融资融券,17,688392.SH,11
001223,新型工业化;PET铜箔;无人机;固态电池;专精特新;机器人概念;消费电子概念;锂电池概念;可降解塑料,33,001223.SZ,9
600009,免税店;证金持股;上海国企改革;同花顺中特估100;上海自贸区;国企改革;同花顺漂亮100;沪股通;融资融券,17,600009.SH,9
603363,猪肉;预制菜;冷链物流;海峡两岸;沪股通;摘帽,17,603363.SH,6
605507,合成生物;宠物经济;幽门螺杆菌概念;流感;沪股通,17,605507.SH,5
300895,算力租赁;数据确权;国资云;云计算;数据安全;网络安全;东数西算(算力);抖音概念(字节概念);阿里巴巴概念;数据要素;电力物联网;量子科技;数据中心;DeepSeek概念;数字孪生;数字经济;华为概念;物联网;京津冀一体化;核电;国企改革;深股通;融资融券,33,300895.SZ,23
300429,光刻胶;先进封装;PCB概念;芯片概念;专精特新;创投;深股通;融资融券,33,300429.SZ,8
688676,智能电网;抽水蓄能;核电;风电;光伏概念;储能;数据中心;海工装备;高端装备;新能源汽车;雅下水电概念;专精特新;工业互联网;机器人概念;中国AI 50;华为概念;数字孪生;阿里巴巴概念;百度概念;数据要素;海南自贸区;融资融券;沪股通,17,688676.SH,23
688601,汽车芯片;AI眼镜;AI手机;芯片概念;消费电子概念;汽车电子;小米概念;比亚迪概念;机器人概念;创投;民爆概念;融资融券;沪股通,17,688601.SH,13
603298,同花顺出海50;人形机器人;新能源汽车;5G;宁德时代概念;机器人概念;智能物流;沪股通;融资融券,17,603298.SH,9
003031,共封装光学(CPO);光刻机;第三代半导体;华为海思概念股;6G概念;芯片概念;消费电子概念;5G;汽车电子;商业航天;卫星导航;专精特新;比亚迪概念;新能源汽车;华为概念;军工;充电桩;央企国企改革;国企改革;中字头股票;融资融券;深股通,33,003031.SZ,22
601018,同花顺中特估100;证金持股;航运概念;自由贸易港;国企改革;沪股通;融资融券,17,601018.SH,7
002061,国企改革;装配式建筑;PPP概念;新型城镇化;一带一路;水利;共同富裕示范区;长三角一体化;人工智能;机器人概念;深股通;融资融券,33,002061.SZ,12
000998,转基因;玉米;粮食概念;农业种植;生态农业;俄乌冲突概念;乡村振兴;国企改革;基因测序;深股通;融资融券;鸿蒙概念,33,000998.SZ,12
603281,有机硅概念;硅能源;光伏概念;人民币贬值受益;沪股通,17,603281.SH,5
600895,光刻机;芯片概念;上海自贸区;新能源汽车;创投;蚂蚁集团概念;租售同权;新型城镇化;数字乡村;物业管理;参股券商;乡村振兴;国企改革;证金持股;沪股通;融资融券,17,600895.SH,16
002584,消毒剂;光刻胶;食品安全;创投;粤港澳大湾区;锂电池概念;磷化工;碳中和;辅助生殖;专精特新;重组蛋白;核污染防治;核电;光伏概念;PCB概念;煤化工概念;深股通,33,002584.SZ,17
600028,可燃冰;页岩气;天然气;煤化工概念;同花顺中特估100;中字头股票;高股息精选;证金持股;沪股通;融资融券;央企国企改革;氢能源;国企改革;一带一路;回购增持再贷款概念;充电桩,17,600028.SH,16
600802,水泥概念;福建自贸区;国企改革;参股银行;海峡两岸;参股券商;核电;融资融券,17,600802.SH,8
300921,算力租赁;云办公;云计算;数据安全;智慧政务;抖音概念(字节概念);网络安全;腾讯概念;东数西算(算力);信创;阿里巴巴概念;百度概念;区块链;AI智能体;DeepSeek概念;智慧城市;智能医疗;数据中心;数字经济;人工智能;互联网金融;华为概念;工业互联网;粤港澳大湾区;一带一路;融资融券,33,300921.SZ,26
300774,金属铅;金属锌;小金属概念;金属铜;盐湖提锂;净水概念;污水处理;DeepSeek概念;专精特新;京津冀一体化;水利;PPP概念;融资融券,33,300774.SZ,13
000858,白酒概念;超级品牌;同花顺漂亮100;证金持股;参股券商;深股通;融资融券;西部大开发;国企改革,33,000858.SZ,9
603693,绿色电力;生物质能发电;风电;充电桩;储能;国企改革;海工装备;钠离子电池;沪股通;融资融券,17,603693.SH,10
920005,智能穿戴;AI眼镜;海峡两岸;专精特新;消费电子概念;汽车热管理;新股与次新股;融资融券;新能源汽车,151,920005.BJ,9
688257,PCB概念;工业母机;专精特新;2026一季报预增;融资融券,17,688257.SH,5
002272,液冷服务器;数据中心;特高压;军工;智能电网;传感器;核电;华为概念;高端装备;工业互联网;低空经济;机器人概念;光热发电;储能;风电;抽水蓄能;数字经济;水利;氢能源;垃圾分类;碳中和;超超临界发电;西部大开发;深股通;融资融券,33,002272.SZ,25
920068,无人机;海工装备;3D打印;小金属概念;专精特新;消费电子概念;商业航天;新股与次新股;融资融券,151,920068.BJ,9
601669,中字头股票;抽水蓄能;光热发电;绿色电力;碳交易;风电;雅下水电概念;特高压;虚拟电厂;土壤修复;污水处理;同花顺中特估100;PPP概念;碳中和;储能;新型城镇化;燃料电池;水利;核电;央企国企改革;雄安新区;光伏概念;一带一路;国企改革;证金持股;金属钴;同花顺漂亮100;乡村振兴;海工装备;高端装备;小金属概念;京津冀一体化;数据中心;沪股通;融资融券;低空经济;智慧城市;商业航天;人工智能;DeepSeek概念;AI智能体,17,601669.SH,41
002401,航运概念;统一大市场;跨境电商;Web3.0;区块链;数字经济;数据要素;自由贸易港;华为鲲鹏;AI智能体;ETC;ChatGPT概念;国资云;信创;DeepSeek概念;智慧城市;云计算;阿里巴巴概念;人工智能;安防;智能物流;上海自贸区;华为概念;机器视觉;国企改革;碳中和;碳交易;数据中心;央企国企改革;融资融券;深股通;中字头股票,33,002401.SZ,32
002233,高股息精选;水泥概念;参股银行;绿色电力;创投;粤港澳大湾区;深股通;融资融券,33,002233.SZ,8
688182,6G概念;WiFi 6;5G;芯片概念;国家大基金持股;2025年报预增;卫星导航;华为概念;专精特新;商业航天;新能源汽车;智能电网;沪股通;融资融券,17,688182.SH,14
600734,智慧政务;华为鲲鹏;国产操作系统;云计算;区块链;国资云;数据安全;数据要素;算力租赁;AI智能体;智慧城市;东数西算(算力);数字经济;安防;人工智能;DeepSeek概念;职业教育;华为概念;物联网;福建自贸区;海峡两岸;无人机;创投;机器人概念;专精特新;人形机器人;国企改革;AI应用;虚拟电厂;股权转让(并购重组);沪股通,17,600734.SH,31
301013,智能座舱;富士康概念;芯片概念;消费电子概念;柔性屏(折叠屏);OLED;华为汽车;PCB概念;人形机器人;比亚迪概念;机器视觉;无线耳机;专精特新;5G;新能源汽车;新型工业化;机器人概念;液冷服务器;高端装备;华为概念;充电桩;医疗器械概念;储能;华为昇腾;深股通;融资融券,33,301013.SZ,26
300790,AI眼镜;汽车电子;消费电子概念;机器视觉;小米概念;无人驾驶;安防;虚拟现实;车联网(车路协同);华为概念;新能源汽车;无人机;机器人概念;智能家居;职业教育;深股通,33,300790.SZ,16
003041,共同富裕示范区;人民币贬值受益;一带一路;2025年报预增;股权转让(并购重组),33,003041.SZ,5
688395,专精特新;新型工业化;机器人概念;新能源汽车;储能;融资融券,17,688395.SH,6
603713,上海自贸区;航运概念;回购增持再贷款概念;统一大市场;自由贸易港;跨境电商;智能物流;人工智能;融资融券;沪股通,17,603713.SH,10
600186,算力租赁;东数西算(算力);AI智能体;DeepSeek概念;智能医疗;土壤修复;回购增持再贷款概念;粮食概念;超级品牌;融资融券;沪股通,17,600186.SH,11
600395,煤炭概念;超超临界发电;绿色电力;风电;国企改革;西部大开发;回购增持再贷款概念;参股券商;2025年报预增;沪股通;融资融券,17,600395.SH,11
600815,福建自贸区;国企改革;地下管网;军工;海峡两岸;高端装备;智能物流;职业教育;中俄贸易概念;沪股通,17,600815.SH,10
002069,预制菜;乡村振兴;冷链物流;国企改革;碳中和;人民币贬值受益,33,002069.SZ,6
300745,新能源汽车;比亚迪概念;无线充电;高压快充;小米汽车;充电桩;燃料电池;汽车电子;华为汽车;储能;长安汽车概念;机器人概念;氢能源;融资融券,33,300745.SZ,14
002815,PCB概念;AI PC;共封装光学(CPO);毫米波雷达;先进封装;华为手机;5G;汽车电子;消费电子概念;芯片概念;柔性屏(折叠屏);6G概念;传感器;数据中心;无人机;无人驾驶;比亚迪概念;商业航天;军工;人形机器人;华为概念;机器人概念;特斯拉概念;东数西算(算力);粤港澳大湾区;腾讯概念;阿里巴巴概念;百度概念;抖音概念(字节概念);一带一路;深股通,33,002815.SZ,31
301171,快手概念;小红书概念;Sora概念(文生视频);智谱AI;拼多多概念;华为盘古;多模态AI;ChatGPT概念;AIGC概念;短剧游戏;虚拟数字人;AI智能体;抖音概念(字节概念);云计算;AI应用;数据要素;阿里巴巴概念;腾讯概念;百度概念;文化传媒概念;移动支付;人工智能;DeepSeek概念;跨境支付(CIPS);独角兽概念;华为概念;跨境电商;创投;小米概念;人民币贬值受益;西部大开发;深股通;融资融券,33,301171.SZ,33
300443,风电;海工装备;军工;2025年报预增;减速器;创投;融资融券;深股通,33,300443.SZ,8
300498,猪肉;养鸡;预制菜;禽流感;乡村振兴;基因测序;回购增持再贷款概念;深股通;融资融券,33,300498.SZ,9
688786,3D打印;柔性屏(折叠屏);消费电子概念;专精特新;军工;特钢概念;动力电池回收;融资融券,17,688786.SH,8
600323,生物质能发电;碳交易;绿色电力;固废处理;污水处理;垃圾分类;国企改革;天然气;氢能源;沪股通;融资融券;创投;粤港澳大湾区;智慧城市;股权转让(并购重组),17,600323.SH,15
002762,家用电器;三胎概念;医美概念;毛发医疗;托育服务;IP经济(谷子经济);消毒剂;网红经济;ST板块;股权转让(并购重组),33,002762.SZ,10
600831,知识产权保护;文化传媒概念;数据确权;数字乡村;互联网金融;短剧游戏;智慧政务;腾讯概念;百度概念;国资云;智慧城市;人工智能;DeepSeek概念;算力租赁;乡村振兴;PPP概念;华为概念;智能家居;东数西算(算力);农村电商;数据中心;国企改革;西部大开发;5G;摘帽,17,600831.SH,25
300133,短剧游戏;Sora概念(文生视频);知识产权保护;AI语料;文化传媒概念;手机游戏;NFT概念;虚拟数字人;AIGC概念;智谱AI;多模态AI;抖音概念(字节概念);IP经济(谷子经济);元宇宙;AI智能体;腾讯概念;百度概念;阿里巴巴概念;数据要素;网红经济;算力租赁;DeepSeek概念;人工智能;东数西算(算力);旅游概念;华为概念;冰雪产业;AI应用;融资融券;深股通,33,300133.SZ,30
920061,锂电池概念;融资融券;稀土永磁;机器人概念;宁德时代概念;固态电池;专精特新,151,920061.BJ,7
002216,超级品牌;预制菜;冷链物流;网红经济;融资融券;深股通,33,002216.SZ,6
300545,MicroLED概念;MiniLED;柔性屏(折叠屏);华为手机;先进封装;MR(混合现实);OLED;消费电子概念;富士康概念;5G;AI眼镜;苹果概念;芯片概念;汽车电子;智能穿戴;智能座舱;专精特新;新型工业化;华为概念;钙钛矿电池;虚拟现实;光伏概念;机器人概念;华为汽车;锂电池概念;固态电池;钠离子电池;深股通,33,300545.SZ,28
600938,页岩气;天然气;同花顺中特估100;高股息精选;碳交易;绿色电力;央企国企改革;国企改革;风电;同花顺出海50;海工装备;沪股通;中字头股票;融资融券,17,600938.SH,14
600409,有机硅概念;消毒剂;钠离子电池;绿色电力;光伏概念;国企改革;京津冀一体化;华为概念;沪股通;融资融券,17,600409.SH,10
603163,中芯国际概念;芯片概念;富士康概念;海峡两岸;一带一路,17,603163.SH,5
688375,军工信息化;卫星导航;6G概念;商业航天;军民融合;DeepSeek概念;军工;无人机;毫米波雷达;5G;芯片概念;第三代半导体;央企国企改革;先进封装;回购增持再贷款概念;国企改革;沪股通;融资融券,17,688375.SH,18
600032,抽水蓄能;绿色电力;风电;储能;氢能源;国企改革;沪股通;融资融券,17,600032.SH,8
603309,医疗器械概念;人民币贬值受益,17,603309.SH,2
002316,智慧城市;ETC;独角兽概念;人工智能;网络安全;区块链;华为概念;医疗器械概念;数据中心;智能电网;特高压;合成生物;粮食概念;摘帽,33,002316.SZ,14
601022,航运概念;统一大市场;一带一路;国企改革;共同富裕示范区;融资融券;沪股通,17,601022.SH,7
300165,土壤修复;污水处理;工业大麻;食品安全;专精特新;华为概念;锂电池概念;医疗器械概念;摘帽,33,300165.SZ,9
688603,先进封装;PCB概念;芯片概念;沪股通;融资融券,17,688603.SH,5
603338,人民币贬值受益;高端装备;机器人概念;一带一路;军民融合;沪股通;融资融券,17,603338.SH,7
920230,西部大开发;融资融券;维生素;专精特新;合成生物,151,920230.BJ,5
002917,雅下水电概念;一带一路;空气能热泵;新型工业化;机器人概念;工业互联网;粤港澳大湾区;军工;军民融合;机器视觉;人工智能;民爆概念;新疆振兴;虚拟现实;芯片概念,33,002917.SZ,15
