market_code,所属概念数量,股票代码,code,所属概念
33,5,003041.SZ,003041,人民币贬值受益;共同富裕示范区;一带一路;深股通;股权转让(并购重组)
33,14,000422.SZ,000422,化肥;煤化工概念;磷化工;氟化工概念;煤炭概念;可降解塑料;乡村振兴;国企改革;光刻胶;宁德时代概念;华为概念;股权转让(并购重组);融资融券;深股通
33,15,300480.SZ,300480,存储芯片;第三代半导体;先进封装;芯片概念;共封装光学(CPO);传感器;专精特新;华为概念;物联网;高端装备;工业母机;机器人概念;工业互联网;一带一路;深股通
33,10,300769.SZ,300769,磷化工;固态电池;锂电池概念;宁德时代概念;储能;比亚迪概念;专精特新;新能源汽车;融资融券;深股通
33,10,002167.SZ,002167,稀土永磁;小金属概念;固态电池;锂电池概念;核电;牙科医疗;燃料电池;氢能源;深股通;融资融券
17,20,688484.SH,688484,汽车芯片;MCU芯片;芯片概念;AI手机;AI眼镜;无线充电;消费电子概念;智能穿戴;汽车电子;液冷服务器;传感器;智能座舱;小米概念;储能;机器人概念;锂电池概念;阿里巴巴概念;人民币贬值受益;沪股通;融资融券
17,6,603688.SH,603688,光纤概念;存储芯片;芯片概念;光伏概念;沪股通;融资融券
33,12,300890.SZ,300890,石墨电极;钠离子电池;石墨烯;固态电池;锂电池概念;宁德时代概念;储能;硅能源;比亚迪概念;新能源汽车;特斯拉概念;融资融券
17,23,600198.SH,600198,汽车芯片;芯片概念;MCU芯片;5G;卫星导航;智能穿戴;商业航天;量子科技;无人机;核电;网络安全;数据安全;低空经济;车联网(车路协同);智慧城市;智慧政务;移动支付;创投;一带一路;央企国企改革;国企改革;股权转让(并购重组);沪股通
33,26,002138.SZ,002138,PCB概念;共封装光学(CPO);6G概念;无线充电;5G;汽车电子;AI眼镜;消费电子概念;芯片概念;智能穿戴;传感器;小米概念;数据中心(AIDC);华为概念;新能源汽车;无人机;光伏概念;机器人概念;物联网;储能;固态电池;移动支付;燃料电池;创投;深股通;融资融券
33,11,300013.SZ,300013,跨境电商;统一大市场;冷链物流;智能物流;一带一路;国企改革;车联网(车路协同);物联网;比亚迪概念;卫星导航;股权转让(并购重组)
17,8,688361.SH,688361,国家大基金持股;中芯国际概念;存储芯片;先进封装;芯片概念;同花顺新质50;沪股通;融资融券
33,10,000766.SZ,000766,工业大麻;民营医院;参股银行;DeepSeek概念;阿尔茨海默概念;流感;创新药;肝炎概念;深股通;融资融券
22,10,600289.SH,600289,ST板块;数据安全;智慧城市;智能物流;人工智能;黑龙江自贸区;工业互联网;网络安全;车联网(车路协同);东数西算(算力)
33,27,000681.SZ,000681,快手概念;AI视频;AI语料;智谱AI;数字水印;AIGC概念;抖音概念(字节概念);多模态AI;知识产权保护;腾讯概念;百度概念;NFT概念;阿里巴巴概念;AI应用;数据确权;数据要素;文化传媒概念;AI智能体;鸿蒙概念;区块链;DeepSeek概念;人工智能;虚拟现实;华为概念;小米概念;深股通;融资融券
33,37,300825.SZ,300825,数字孪生;智谱AI;多模态AI;新型工业化;数据要素;AI智能体;车联网(车路协同);数字经济;人工智能;低空经济;汽车芯片;芯片概念;虚拟现实;DeepSeek概念;机器人概念;无人驾驶;减速器;人形机器人;华为概念;智能物流;京津冀一体化;换电概念;农机;英伟达概念;智能座舱;东数西算(算力);汽车电子;比亚迪概念;长安汽车概念;飞行汽车(eVTOL);新能源汽车;算力租赁;乡村振兴;华为汽车;燃料电池;融资融券;深股通
17,6,603181.SH,603181,染料;有机硅概念;工业互联网;风电;沪股通;融资融券
33,39,002179.SZ,002179,铜缆高速连接;芯片概念;光纤概念;共封装光学(CPO);6G概念;液冷服务器;5G;光伏概念;可控核聚变;卫星导航;高压快充;商业航天;比亚迪概念;数据中心(AIDC);专精特新;新能源汽车;储能;量子科技;充电桩;成飞概念;东数西算(算力);无人机;华为概念;特斯拉概念;大飞机;军工;换电概念;无人驾驶;国产航母;低空经济;军民融合;智能电网;核电;机器人概念;车联网(车路协同);国企改革;深股通;融资融券;中字头股票
33,3,001215.SZ,001215,三胎概念;海峡两岸;预制菜
37,0,002808.SZ,002808,
17,7,688820.SH,688820,存储芯片;科创次新股;先进封装;芯片概念;注册制次新股;新股与次新股;融资融券
17,12,603985.SH,603985,算力租赁;英伟达概念;东数西算(算力);智谱AI;核电;海工装备;DeepSeek概念;风电;高端装备;国企改革;融资融券;沪股通
33,10,300343.SZ,300343,消毒剂;氟化工概念;PVDF概念;建筑节能;锂电池概念;钠离子电池;固态电池;宁德时代概念;比亚迪概念;摘帽
151,14,920394.BJ,920394,长安汽车概念;华为汽车;体育产业;风电;融资融券;高铁;低空经济;大飞机;比亚迪概念;特高压;无人机;国企改革;新能源汽车;专精特新
33,15,300203.SZ,300203,光刻胶;PM2.5;医疗器械概念;高端装备;物联网;智慧城市;芯片概念;污水处理;垃圾分类;食品安全;PPP概念;碳中和;深股通;融资融券;AI应用
33,29,300872.SZ,300872,华为昇腾;数据中心(AIDC);数据安全;华为欧拉;信创;华为鲲鹏;算力租赁;数字货币;云计算;智慧政务;华为概念;阿里巴巴概念;腾讯概念;多模态AI;区块链;ChatGPT概念;数据要素;AI智能体;数字经济;数字乡村;互联网金融;人工智能;AI应用;DeepSeek概念;跨境支付(CIPS);创投;西部大开发;深股通;融资融券
33,15,300938.SZ,300938,AI眼镜;军工;比亚迪概念;军民融合;小米概念;汽车拆解概念;特斯拉概念;华为概念;华为汽车;机器人概念;低空经济;食品安全;DeepSeek概念;深股通;融资融券
17,8,600233.SH,600233,统一大市场;跨境电商;长三角一体化;智能物流;沪股通;阿里巴巴概念;2026中报预增;融资融券
17,12,603916.SH,603916,可控核聚变;军工;核电;建筑节能;房屋检测;水利;雅下水电概念;风电;水泥概念;AI应用;抽水蓄能;融资融券
33,4,001358.SZ,001358,净水概念;碳中和;光刻胶;融资融券
17,13,688691.SH,688691,汽车芯片;存储芯片;MCU芯片;中芯国际概念;芯片概念;5G;卫星导航;小米概念;专精特新;上海自贸区;先进封装;沪股通;融资融券
33,39,301178.SZ,301178,空间计算;算力租赁;数字孪生;华为欧拉;人脸识别;Web3.0;东数西算(算力);数据确权;时空大数据;财税数字化;信创;智慧政务;安防;数据中心(AIDC);网络安全;ChatGPT概念;高铁;智慧城市;职业教育;数据要素;数字经济;AI智能体;鸿蒙概念;虚拟现实;华为概念;语音技术;腾讯概念;数字乡村;AI应用;机器人概念;人工智能;区块链;DeepSeek概念;虚拟电厂;智能医疗;乡村振兴;绿色电力;股权转让(并购重组);融资融券
33,12,301246.SZ,301246,氟化工概念;磷化工;钠离子电池;固态电池;锂电池概念;仿制药一致性评价;合成生物;流感;猴痘概念;比亚迪概念;深股通;融资融券
17,11,600545.SH,600545,华为概念;人民币贬值受益;新型工业化;机器人概念;沪股通;融资融券;一带一路;AI智能体;西部大开发;DeepSeek概念;新疆振兴
17,27,600556.SH,600556,NFT概念;虚拟数字人;文化传媒概念;Web3.0;快手概念;小红书概念;知识产权保护;在线教育;IP经济(谷子经济);AIGC概念;网红经济;职业教育;AI应用;元宇宙;区块链;多模态AI;数据要素;抖音概念(字节概念);AI智能体;腾讯概念;阿里巴巴概念;人工智能;西部大开发;华为概念;MR(混合现实);融资融券;沪股通
17,43,600869.SH,600869,光纤概念;PET铜箔;铜缆高速连接;超导概念;液冷服务器;柔性直流输电;特高压;芯片概念;可控核聚变;数据中心(AIDC);固态电池;东数西算(算力);商业航天;智能电网;宁德时代概念;雅下水电概念;军工;华为概念;无人机;新能源汽车;锂电池概念;军民融合;光伏概念;特斯拉概念;核电;海工装备;低空经济;充电桩;阿里巴巴概念;人形机器人;储能;高端装备;钠离子电池;机器人概念;独角兽概念;人工智能;DeepSeek概念;智慧城市;风电;参股银行;西部大开发;沪股通;融资融券
17,13,603083.SH,603083,F5G概念;共封装光学(CPO);WiFi 6;5G;液冷服务器;华为概念;物联网;工业互联网;智能家居;人民币贬值受益;一带一路;沪股通;融资融券
33,5,002636.SZ,002636,PCB概念;消毒剂;医疗器械概念;深股通;融资融券
33,11,300628.SZ,300628,云办公;海峡两岸;福建自贸区;信创;腾讯概念;工业互联网;AI应用;人民币贬值受益;高股息精选;深股通;融资融券
33,10,300293.SZ,300293,光刻机;新型工业化;工业母机;高端装备;特斯拉概念;人民币贬值受益;人工智能;氢能源;一带一路;深股通
33,16,300812.SZ,300812,共封装光学(CPO);先进封装;MicroLED概念;第三代半导体;OLED;芯片概念;柔性屏(折叠屏);MiniLED;MR(混合现实);工业母机;消费电子概念;商业航天;专精特新;华为概念;医疗器械概念;玻璃基板
33,7,002693.SZ,002693,辅助生殖;CRO概念;阿尔茨海默概念;肝炎概念;仿制药一致性评价;海南自贸区;摘帽
33,10,000859.SZ,000859,光刻胶;柔性屏(折叠屏);芯片概念;新能源汽车;装配式建筑;雄安新区;一带一路;国企改革;深股通;融资融券
17,9,688259.SH,688259,星闪概念;芯片概念;机器人概念;WiFi 6;人形机器人;阿里巴巴概念;电力物联网;智能电网;融资融券
33,45,000032.SZ,000032,中芯国际概念;可控核聚变;算力租赁;数据安全;国产操作系统;东数西算(算力);商业航天;云计算;数据确权;国资云;智谱AI;信创;华为鲲鹏;智慧政务;数据中心(AIDC);芯片概念;安防;低空经济;数字乡村;AI智能体;数据要素;智慧城市;阿里巴巴概念;专精特新;DeepSeek概念;AI语料;人工智能;抖音概念(字节概念);粤港澳大湾区;AI应用;柔性屏(折叠屏);智能医疗;数字孪生;碳中和;工业互联网;元宇宙;数字经济;高铁;绿色电力;央企国企改革;国企改革;乡村振兴;体育产业;融资融券;深股通
17,10,600228.SH,600228,人工智能;DeepSeek概念;苹果概念;小米概念;AI智能体;小红书概念;抖音概念(字节概念);拼多多概念;百度概念;摘帽
33,16,301115.SZ,301115,芯片概念;传感器;光伏概念;特斯拉概念;数字孪生;智慧城市;高铁;食品安全;家用电器;水利;碳中和;一带一路;土壤修复;房屋检测;新型城镇化;融资融券
17,12,603663.SH,603663,稀土永磁;芯片概念;固态电池;小金属概念;宁德时代概念;专精特新;一体化压铸;核电;海峡两岸;氢能源;沪股通;融资融券
17,30,600703.SH,600703,共封装光学(CPO);第三代半导体;MicroLED概念;MiniLED;汽车芯片;先进封装;AI眼镜;芯片概念;5G;消费电子概念;苹果概念;光伏概念;数据中心(AIDC);小米概念;卫星导航;商业航天;充电桩;比亚迪概念;无人驾驶;新能源汽车;华为汽车;安防;低空经济;海峡两岸;数字经济;福建自贸区;金属回收;沪股通;融资融券;同花顺漂亮100
33,5,002440.SZ,002440,染料;消毒剂;氟化工概念;深股通;融资融券
17,13,603629.SH,603629,算力租赁;英伟达概念;东数西算(算力);液冷服务器;腾讯概念;云计算;消费电子概念;华为概念;芯片概念;军工;小米概念;OLED;沪股通
17,14,688048.SH,688048,共封装光学(CPO);光纤概念;第三代半导体;汽车芯片;芯片概念;数据中心(AIDC);可控核聚变;商业航天;专精特新;无人驾驶;华为概念;医美概念;沪股通;融资融券
33,17,301123.SZ,301123,PCB概念;共封装光学(CPO);铜缆高速连接;液冷服务器;消费电子概念;汽车电子;新型烟草(电子烟);小米概念;比亚迪概念;宁德时代概念;新能源汽车;人形机器人;储能;锂电池概念;机器人概念;深股通;融资融券
151,27,920021.BJ,920021,AI视频;京津冀一体化;先进封装;AI应用;6G概念;卫星导航;冰雪产业;体育产业;商业航天;虚拟数字人;毫米波雷达;知识产权保护;足球概念;智能穿戴;芯片概念;短剧游戏;腾讯概念;文化传媒概念;融资融券;人工智能;低空经济;AIGC概念;军工;5G;军民融合;DeepSeek概念;AI智能体
17,11,688538.SH,688538,智能座舱;智能穿戴;小米概念;柔性屏(折叠屏);大飞机;华为概念;国企改革;OLED;上海国企改革;沪股通;融资融券
33,12,002062.SZ,002062,新型城镇化;水利;地下管网;PPP概念;雅下水电概念;储能;人形机器人;光伏概念;锂电池概念;绿色电力;深股通;融资融券
33,6,002165.SZ,002165,环氧丙烷;水泥概念;建筑节能;医疗器械概念;深股通;融资融券
17,7,688419.SH,688419,存储芯片;先进封装;芯片概念;高端装备;人民币贬值受益;绿色电力;融资融券
33,11,301513.SZ,301513,注册制次新股;钠离子电池;宁德时代概念;锂电池概念;固态电池;比亚迪概念;高端装备;钙钛矿电池;深股通;新股与次新股;融资融券
33,24,301323.SZ,301323,稀土永磁;芯片概念;核污染防治;消费电子概念;传感器;专精特新;新能源汽车;安防;华为概念;机器人概念;粤港澳大湾区;食品安全;人民币贬值受益;智能家居;锂电池概念;医疗器械概念;一带一路;中俄贸易概念;建筑节能;三胎概念;俄乌冲突概念;深股通;股权转让(并购重组);融资融券
17,25,688396.SH,688396,国家大基金持股;第三代半导体;汽车芯片;MCU芯片;存储芯片;先进封装;共封装光学(CPO);芯片概念;消费电子概念;汽车电子;数据中心(AIDC);小米概念;传感器;智能电网;充电桩;比亚迪概念;储能;宁德时代概念;新能源汽车;机器人概念;工业互联网;央企国企改革;国企改革;沪股通;融资融券
17,5,603033.SH,603033,可降解塑料;新能源汽车;高铁;沪股通;融资融券
33,11,002125.SZ,002125,小金属概念;固态电池;金属镍;钠离子电池;锂电池概念;宁德时代概念;比亚迪概念;污水处理;国企改革;深股通;融资融券
17,11,688353.SH,688353,钠离子电池;固态电池;锂电池概念;氟化工概念;宁德时代概念;有机硅概念;储能;比亚迪概念;专精特新;沪股通;融资融券
33,13,300046.SZ,300046,第三代半导体;芯片概念;光伏概念;专精特新;特高压;柔性直流输电;充电桩;储能;海工装备;国企改革;股权转让(并购重组);深股通;融资融券
17,10,688376.SH,688376,中芯国际概念;光刻机;芯片概念;PM2.5;数据中心(AIDC);专精特新;腾讯概念;阿里巴巴概念;沪股通;融资融券
33,13,002491.SZ,002491,光纤概念;5G;数据中心(AIDC);数字水印;专精特新;储能;网络安全;数据安全;长三角一体化;独角兽概念;固态电池;深股通;融资融券
