所属概念数量,股票代码,market_code,code,所属概念
10,300220.SZ,33,300220,无人零售;元宇宙;区块链;数据确权;NFT概念;人民币贬值受益;IP经济(谷子经济);专精特新;高端装备;3D打印
3,002807.SZ,33,002807,高股息精选;深股通;融资融券
31,002339.SZ,33,002339,电力物联网;智能电网;特高压;虚拟电厂;网络安全;智慧城市;核电;充电桩;高压快充;换电概念;物联网;数字孪生;车联网(车路协同);风电;华为概念;人工智能;数字经济;工业互联网;水利;储能;光伏概念;机器人概念;碳中和;新型城镇化;新能源汽车;绿色电力;养老概念;地下管网;动力电池回收;天然气;融资融券
12,920185.BJ,151,920185,氢能源;储能;宁德时代概念;石墨电极;固态电池;锂电池概念;一带一路;融资融券;比亚迪概念;钠离子电池;燃料电池;石墨烯
14,300358.SZ,33,300358,机器人概念;人工智能;智能物流;AI智能体;智能医疗;高端装备;DeepSeek概念;海峡两岸;净水概念;细胞免疫治疗;污水处理;合成生物;融资融券;深股通
9,001286.SZ,33,001286,煤炭概念;超超临界发电;高股息精选;国企改革;西部大开发;换电概念;充电桩;深股通;融资融券
8,920694.BJ,151,920694,地下管网;中俄贸易概念;一带一路;专精特新;融资融券;页岩气;海工装备;人民币贬值受益
11,920090.BJ,151,920090,AI智能体;数据中心(AIDC);ST板块;DeepSeek概念;元宇宙;虚拟现实;互联网金融;职业教育;MR(混合现实);数字经济;京津冀一体化
6,002216.SZ,33,002216,超级品牌;预制菜;冷链物流;网红经济;融资融券;深股通
7,600375.SH,17,600375,垃圾分类;互联网金融;燃料电池;氢能源;换电概念;新能源汽车;沪股通
8,603353.SH,17,603353,俄乌冲突概念;存储芯片;华为数字能源;芯片概念;高压快充;充电桩;华为概念;DeepSeek概念
1,603221.SH,17,603221,人民币贬值受益
7,000931.SZ,33,000931,仿制药一致性评价;创新药;养老概念;京津冀一体化;雄安新区;创投;融资融券
10,300247.SZ,33,300247,体育产业;养老概念;跨境电商;医疗器械概念;宠物经济;机器人概念;人民币贬值受益;智能家居;智能医疗;2025年报预增
9,000877.SZ,33,000877,水泥概念;央企国企改革;国企改革;西部大开发;新疆振兴;一带一路;绿色电力;深股通;融资融券
16,600905.SH,17,600905,绿色电力;碳交易;同花顺中特估100;抽水蓄能;碳中和;国企改革;央企国企改革;钒电池;风电;光热发电;氢能源;同花顺漂亮100;储能;华为概念;融资融券;沪股通
23,300770.SZ,33,300770,IP经济(谷子经济);NFT概念;电子竞技;文化传媒概念;虚拟数字人;短剧游戏;知识产权保护;在线教育;快手概念;元宇宙;云游戏;腾讯概念;抖音概念(字节概念);人工智能;国企改革;网络安全;高股息精选;虚拟现实;华为概念;小米概念;华为海思概念股;深股通;融资融券
9,002728.SZ,33,002728,肝炎概念;幽门螺杆菌概念;流感;仿制药一致性评价;医美概念;医药电商;NMN概念;2025年报预增;深股通
25,301159.SZ,33,301159,智慧政务;数据安全;信创;数据确权;数据要素;鸿蒙概念;AI智能体;AI应用;区块链;数字经济;DeepSeek概念;人工智能;工业互联网;智能医疗;军工信息化;华为概念;食品安全;军工;小米概念;比亚迪概念;人形机器人;商业航天;合成生物;芯片概念;融资融券
14,301301.SZ,33,301301,维生素;肝炎概念;合成生物;土地流转;农业种植;玉米;粮食概念;乡村振兴;智能医疗;西部大开发;新疆振兴;人工智能;深股通;融资融券
4,603238.SH,17,603238,宠物经济;三胎概念;网红经济;人民币贬值受益
11,688253.SH,17,688253,重组蛋白;幽门螺杆菌概念;辅助生殖;流感;医药电商;阿尔茨海默概念;智能医疗;猴痘概念;肝炎概念;沪股通;融资融券
16,600456.SH,17,600456,大飞机;航空发动机;商业航天;军工;无人机;3D打印;国产航母;小金属概念;核电;海工装备;苹果概念;燃料电池;西部大开发;国企改革;融资融券;沪股通
12,920662.BJ,151,920662,数据中心(AIDC);风电;军民融合;海工装备;氢能源;燃料电池;新能源汽车;充电桩;液冷服务器;融资融券;储能;专精特新
17,600960.SH,17,600960,长安汽车概念;DeepSeek概念;华为汽车;汽车热管理;减速器;新型工业化;机器人概念;中俄贸易概念;新能源汽车;工业母机;国企改革;比亚迪概念;无人机;智能座舱;氢能源;汽车电子;股权转让(并购重组)
14,002659.SZ,33,002659,体育产业;职业教育;冰雪产业;在线教育;足球概念;京津冀一体化;数字经济;人工智能;腾讯概念;百度概念;智谱AI;国企改革;华为概念;股权转让(并购重组)
7,002714.SZ,33,002714,猪肉;同花顺漂亮100;合成生物;参股银行;乡村振兴;深股通;融资融券
14,603881.SH,17,603881,算力租赁;东数西算(算力);云计算;中国AI 50;数据中心(AIDC);液冷服务器;国资云;腾讯概念;百度概念;阿里巴巴概念;蚂蚁集团概念;国企改革;沪股通;融资融券
3,603188.SH,17,603188,染料;固废处理;国企改革
18,000572.SZ,33,000572,海南自贸区;网约车;百度概念;自由贸易港;乡村振兴;碳中和;中俄贸易概念;参股银行;车联网(车路协同);氢能源;燃料电池;人民币贬值受益;绿色电力;充电桩;无人驾驶;新能源汽车;融资融券;深股通
12,688101.SH,17,688101,石墨烯;锂电池概念;盐湖提锂;代糖概念;核污染防治;净水概念;污水处理;海峡两岸;福建自贸区;西部大开发;沪股通;融资融券
22,002050.SZ,33,002050,人形机器人;同花顺新质50;汽车热管理;华为汽车;特斯拉概念;长安汽车概念;机器人概念;比亚迪概念;新能源汽车;家用电器;小米概念;燃料电池;宁德时代概念;液冷服务器;空气能热泵;DeepSeek概念;数据中心(AIDC);储能;一带一路;同花顺出海50;深股通;融资融券
8,603606.SH,17,603606,参股券商;柔性直流输电;风电;海工装备;工业互联网;高端装备;沪股通;融资融券
15,688557.SH,17,688557,新型工业化;机器视觉;机器人概念;人形机器人;物联网;比亚迪概念;人工智能;无人驾驶;华为概念;军工;智能物流;跨境电商;宁德时代概念;统一大市场;融资融券
5,001219.SZ,33,001219,乳业;三胎概念;网红经济;中韩自贸区;国企改革
5,600429.SH,17,600429,乳业;三胎概念;国企改革;京津冀一体化;沪股通
7,601519.SH,17,601519,互联网金融;AI应用;鸿蒙概念;数据中心(AIDC);股权转让(并购重组);沪股通;融资融券
19,601369.SH,17,601369,超超临界发电;虚拟电厂;碳中和;数据安全;核电;一带一路;储能;国企改革;氢能源;西部大开发;高端装备;煤化工概念;军工;商业航天;高股息精选;天然气;页岩气;融资融券;沪股通
12,002215.SZ,33,002215,草甘膦;生态农业;农村电商;农业种植;乡村振兴;土壤修复;互联网金融;数字乡村;数字经济;粤港澳大湾区;深股通;融资融券
20,688529.SH,17,688529,新型工业化;人形机器人;长安汽车概念;机器人概念;机器视觉;智能物流;特斯拉概念;燃料电池;比亚迪概念;新能源汽车;小米汽车;高端装备;人工智能;小米概念;DeepSeek概念;华为概念;锂电池概念;氢能源;固态电池;融资融券
28,002334.SZ,33,002334,芯片概念;液冷服务器;数据中心(AIDC);稀土永磁;核电;光伏概念;人形机器人;比亚迪概念;物联网;充电桩;工业母机;换电概念;新型工业化;低空经济;机器人概念;工业互联网;新能源汽车;储能;燃料电池;海工装备;粤港澳大湾区;百度概念;风电;氢能源;锂电池概念;光伏建筑一体化;深股通;融资融券
4,002427.SZ,33,002427,国企改革;海工装备;新能源汽车;深股通
6,605189.SH,17,605189,染料;PEEK材料;机器人概念;人形机器人;储能;2026一季报预增
19,300468.SZ,33,300468,数字货币;跨境支付(CIPS);Web3.0;互联网金融;区块链;数据确权;信创;NFT概念;云计算;AI智能体;数字经济;DeepSeek概念;人工智能;华为概念;粤港澳大湾区;人民币贬值受益;参股银行;融资融券;深股通
6,920701.BJ,151,920701,专精特新;智能穿戴;融资融券;华为概念;小米概念;消费电子概念
3,002485.SZ,33,002485,特色小镇;旅游概念;ST板块
10,600390.SH,17,600390,信托概念;期货概念;参股保险;参股券商;乡村振兴;国企改革;央企国企改革;创投;沪股通;融资融券
30,301330.SZ,33,301330,无人零售;电子身份证;空间计算;数据安全;人脸识别;信创;鸿蒙概念;AI智能体;多模态AI;AIGC概念;车联网(车路协同);脑机接口;人工智能;DeepSeek概念;安防;物联网;数字经济;智能医疗;华为概念;养老概念;机器视觉;机器人概念;跨境电商;粤港澳大湾区;人民币贬值受益;充电桩;辅助生殖;芯片概念;深股通;融资融券
6,688231.SH,17,688231,3D打印;航空发动机;军工;高铁;军民融合;融资融券
11,605116.SH,17,605116,减肥药;创新药;仿制药一致性评价;肝炎概念;CRO概念;医药电商;辅助生殖;合成生物;人民币贬值受益;量子科技;沪股通
5,603223.SH,17,603223,天然气;航运概念;2025年报预增;沪股通;融资融券
17,301378.SZ,33,301378,ChatGPT概念;AIGC概念;信创;智慧政务;华为鲲鹏;鸿蒙概念;数据要素;AI应用;华为昇腾;阿里巴巴概念;腾讯概念;AI智能体;数字经济;人工智能;DeepSeek概念;化债概念(AMC概念);融资融券
7,688085.SH,17,688085,智能医疗;医疗器械概念;机器人概念;专精特新;2025年报预增;沪股通;融资融券
7,601688.SH,17,601688,期货概念;证金持股;互联网金融;参股银行;国企改革;沪股通;融资融券
8,300318.SZ,33,300318,猴痘概念;肝炎概念;流感;生物疫苗;三胎概念;医疗器械概念;京津冀一体化;深股通
24,002117.SZ,33,002117,蚂蚁集团概念;Web3.0;拼多多概念;数字经济;区块链;知识产权保护;数据确权;数字货币;移动支付;电子身份证;智慧政务;ChatGPT概念;DeepSeek概念;人脸识别;阿里巴巴概念;财税数字化;信创;物联网;机器人概念;人形机器人;东数西算(算力);数据中心(AIDC);深股通;融资融券
10,603043.SH,17,603043,超级品牌;预制菜;农村电商;网红经济;乡村振兴;国企改革;创投;粤港澳大湾区;融资融券;沪股通
11,603638.SH,17,603638,减速器;人形机器人;新型工业化;工业母机;机器人概念;高端装备;雅下水电概念;储能;智能电网;融资融券;沪股通
6,300209.SZ,33,300209,算力租赁;柔性屏(折叠屏);物联网;人民币贬值受益;跨境电商;深股通
11,301525.SZ,33,301525,人形机器人;汽车热管理;机器人概念;新能源汽车;专精特新;汽车电子;空气能热泵;数据中心(AIDC);冷链物流;深股通;融资融券
23,300563.SZ,33,300563,军工信息化;军工;无人机;卫星导航;商业航天;虚拟现实;专精特新;华为概念;新能源汽车;5G;数字经济;消费电子概念;WiFi 6;汽车电子;光伏概念;铜缆高速连接;苹果概念;医疗器械概念;EDR概念;芯片概念;钙钛矿电池;深股通;融资融券
27,300494.SZ,33,300494,电子竞技;AI视频;手机游戏;虚拟数字人;云游戏;AIGC概念;元宇宙;短剧游戏;网络游戏;AI应用;文化传媒概念;AI智能体;多模态AI;IP经济(谷子经济);快手概念;DeepSeek概念;腾讯概念;抖音概念(字节概念);云计算;独角兽概念;人工智能;虚拟现实;创投;华为概念;东数西算(算力);智能座舱;深股通
13,300947.SZ,33,300947,IP经济(谷子经济);租售同权;物业管理;新型城镇化;建筑节能;旅游概念;AI应用;人工智能;ChatGPT概念;元宇宙;DeepSeek概念;空间计算;融资融券
14,001255.SZ,33,001255,水利;共同富裕示范区;高铁;家用电器;长三角一体化;专精特新;核电;军工;有机硅概念;比亚迪概念;新能源汽车;光伏概念;风电;超导概念
23,600979.SH,17,600979,碳交易;绿色电力;天然气;虚拟电厂;新疆振兴;光伏建筑一体化;碳中和;风电;地下管网;国企改革;乡村振兴;污水处理;参股银行;西部大开发;充电桩;创投;智慧城市;储能;光伏概念;液冷服务器;新能源汽车;沪股通;融资融券
8,688659.SH,17,688659,人工智能;AI应用;专精特新;碳中和;机器人概念;氢能源;PET铜箔;融资融券
4,688718.SH,17,688718,盐湖提锂;污水处理;人民币贬值受益;融资融券
31,002544.SZ,33,002544,军民融合;卫星导航;商业航天;军工;低空经济;6G概念;网络安全;数字孪生;智慧城市;数字乡村;物联网;东数西算(算力);机器人概念;华为概念;数据要素;数据中心(AIDC);5G;水利;农机;2025年报预增;横琴新区;粤港澳大湾区;储能;汽车电子;一带一路;雄安新区;乡村振兴;国企改革;PCB概念;深股通;融资融券
10,600287.SH,17,600287,跨境电商;参股银行;参股保险;国企改革;一带一路;参股券商;数字经济;人民币贬值受益;期货概念;摘帽
12,000957.SZ,33,000957,中俄贸易概念;国企改革;人工智能;人民币贬值受益;燃料电池;车联网(车路协同);氢能源;新能源汽车;无人驾驶;汽车电子;深股通;融资融券
8,300664.SZ,33,300664,水利;垃圾分类;固废处理;装配式建筑;污水处理;净水概念;PPP概念;生物疫苗
15,301151.SZ,33,301151,新型城镇化;雄安新区;水利;地下管网;乡村振兴;污水处理;一带一路;专精特新;海峡两岸;碳中和;核电;液冷服务器;超超临界发电;抽水蓄能;融资融券
37,300825.SZ,33,300825,汽车芯片;智谱AI;数字孪生;多模态AI;数据要素;AI智能体;车联网(车路协同);芯片概念;新型工业化;虚拟现实;人工智能;数字经济;华为概念;英伟达概念;汽车电子;低空经济;无人驾驶;DeepSeek概念;东数西算(算力);智能座舱;换电概念;机器人概念;人形机器人;比亚迪概念;智能物流;算力租赁;长安汽车概念;京津冀一体化;飞行汽车(eVTOL);新能源汽车;农机;减速器;华为汽车;燃料电池;乡村振兴;融资融券;深股通
4,601658.SH,17,601658,高股息精选;国企改革;融资融券;沪股通
13,600479.SH,17,600479,医药电商;流感;仿制药一致性评价;肝炎概念;创新药;农业种植;三胎概念;高股息精选;国企改革;数字经济;DeepSeek概念;人工智能;工业互联网
8,920118.BJ,151,920118,储能;柔性直流输电;智能电网;新能源汽车;光伏概念;工业互联网;专精特新;融资融券
42,300365.SZ,33,300365,电力物联网;虚拟电厂;智能电网;智慧政务;MLOps概念;信创;光伏建筑一体化;数据要素;智慧城市;时空大数据;鸿蒙概念;华为数字能源;换电概念;空间计算;AI智能体;在线教育;物联网;AI应用;AIGC概念;东数西算(算力);职业教育;数字经济;DeepSeek概念;人工智能;碳中和;数据中心(AIDC);水利;储能;风电;工业互联网;碳交易;华为概念;京津冀一体化;柔性直流输电;特高压;低空经济;养老概念;无人机;机器视觉;氢能源;燃料电池;一带一路
