market_code,所属概念数量,所属概念,股票代码,code
33,8,家用电器;参股银行;充电桩;储能;小米概念;汽车电子;PCB概念;融资融券,001387.SZ,001387
33,13,汽车拆解概念;固废处理;稀土永磁;芯片概念;金属回收;存储芯片;百度概念;金属镍;金属钴;小金属概念;金属铜;黄金概念;融资融券,301265.SZ,301265
151,9,MiniLED;消费电子概念;机器人概念;苹果概念;融资融券;AI眼镜;西部大开发;专精特新;机器视觉,920425.BJ,920425
33,13,钠离子电池;固态电池;锂电池概念;POE胶膜;HJT电池;光伏概念;PEEK材料;可降解塑料;环氧丙烷;芯片概念;光刻胶;融资融券;深股通,003022.SZ,003022
17,5,同花顺中特估100;证金持股;跨境支付(CIPS);沪股通;融资融券,601398.SH,601398
17,2,沪股通;融资融券,601128.SH,601128
17,6,人形机器人;新型工业化;比亚迪概念;传感器;机器人概念;融资融券,688255.SH,688255
151,8,芯片概念;工业母机;中俄贸易概念;互联网金融;融资融券;一带一路;海峡两岸;专精特新,920706.BJ,920706
33,7,专精特新;机器人概念;电力物联网;工业互联网;物联网;碳中和;固废处理,300515.SZ,300515
33,15,国企改革;央企国企改革;氢能源;燃料电池;新能源汽车;DeepSeek概念;车联网(车路协同);军工;无人驾驶;华为概念;宁德时代概念;固态电池;深股通;融资融券;股权转让(并购重组),000800.SZ,000800
17,6,科创次新股;注册制次新股;超导概念;医疗器械概念;新股与次新股;融资融券,688805.SH,688805
17,8,共同富裕示范区;国企改革;消毒剂;氢能源;石墨烯;工业互联网;沪股通;股权转让(并购重组),603213.SH,603213
33,13,高压快充;宁德时代概念;锂电池概念;虚拟电厂;储能;换电概念;充电桩;比亚迪概念;新能源汽车;数据中心;专精特新;深股通;融资融券,300693.SZ,300693
151,4,军工;融资融券;西部大开发;专精特新,920519.BJ,920519
17,4,污水处理;专精特新;机器人概念;融资融券,688057.SH,688057
33,12,人形机器人;华为汽车;新型工业化;工业母机;特斯拉概念;机器人概念;机器视觉;新能源汽车;比亚迪概念;燃料电池;氢能源;深股通,300580.SZ,300580
17,15,同花顺中特估100;可燃冰;煤化工概念;天然气;证金持股;页岩气;中字头股票;国企改革;央企国企改革;一带一路;回购增持再贷款概念;沪股通;融资融券;氢能源;充电桩,600028.SH,600028
17,8,垃圾分类;氢能源;换电概念;燃料电池;互联网金融;新能源汽车;沪股通;摘帽,600375.SH,600375
17,2,创新药;融资融券,688163.SH,688163
151,9,粤港澳大湾区;海峡两岸;跨境电商;专精特新;MCU芯片;融资融券;芯片概念;智能家居;家用电器,920267.BJ,920267
33,3,粤港澳大湾区;专精特新;融资融券,300834.SZ,300834
33,4,新疆振兴;数字经济;人民币贬值受益;工业互联网,002193.SZ,002193
33,20,共封装光学(CPO);PCB概念;PET铜箔;存储芯片;消费电子概念;柔性屏(折叠屏);宁德时代概念;固态电池;5G;锂电池概念;华为数字能源;比亚迪概念;新能源汽车;储能;专精特新;华为概念;无人机;军工;深股通;融资融券,301511.SZ,301511
17,3,国企改革;融资融券;沪股通,600901.SH,600901
33,15,语音技术;医疗器械概念;智能家居;物联网;跨境电商;养老概念;人工智能;机器人概念;新型工业化;鸿蒙概念;小米概念;无人机;汽车电子;PCB概念;融资融券,301320.SZ,301320
17,7,国企改革;西部大开发;创投;充电桩;DeepSeek概念;沪股通;融资融券,601107.SH,601107
33,12,车联网(车路协同);数据要素;人工智能;无人驾驶;智能座舱;物联网;粤港澳大湾区;人民币贬值受益;5G;消费电子概念;电力物联网;深股通,002766.SZ,002766
17,14,煤化工概念;水泥概念;生态农业;可降解塑料;碳交易;新疆振兴;绿色电力;国企改革;回购增持再贷款概念;西部大开发;一带一路;储能;沪股通;融资融券,600075.SH,600075
33,4,空气能热泵;人民币贬值受益;水利;深股通,002884.SZ,002884
17,7,PPP概念;污水处理;人工智能;净水概念;创投;一带一路;沪股通,603291.SH,603291
17,18,同花顺中特估100;航运概念;统一大市场;自由贸易港;冷链物流;国企改革;央企国企改革;回购增持再贷款概念;跨境电商;中俄贸易概念;一带一路;智能物流;无人驾驶;机器人概念;区块链;中字头股票;融资融券;沪股通,601598.SH,601598
33,5,足球概念;跨境电商;体育产业;人民币贬值受益;回购增持再贷款概念,001300.SZ,001300
17,19,特钢概念;商业航天;C2M概念;核电;海工装备;煤化工概念;数字经济;数据要素;国企改革;工业互联网;创投;人工智能;一带一路;机器人概念;污水处理;可燃冰;人形机器人;融资融券;沪股通,600282.SH,600282
33,12,新型城镇化;中俄贸易概念;装配式建筑;雄安新区;水利;一带一路;高铁;新型工业化;高端装备;专精特新;机器人概念;核电,300823.SZ,300823
17,5,参股银行;一带一路;注册制次新股;新股与次新股;融资融券,603406.SH,603406
33,6,京津冀一体化;高铁;水利;安防;AIGC概念;专精特新,300150.SZ,300150
33,6,地下管网;污水处理;净水概念;新型城镇化;水利;融资融券,301372.SZ,301372
33,6,充电桩;光伏概念;专精特新;物联网;传感器;融资融券,301388.SZ,301388
33,29,小红书概念;快手概念;短剧游戏;AIGC概念;AI应用;抖音概念(字节概念);文化传媒概念;云计算;数据要素;阿里巴巴概念;百度概念;腾讯概念;国资云;区块链;元宇宙;DeepSeek概念;职业教育;人工智能;IP经济(谷子经济);横琴新区;跨境电商;体育产业;数据中心;创投;粤港澳大湾区;国企改革;长安汽车概念;深股通;融资融券,002400.SZ,002400
33,8,仿制药一致性评价;创新药;眼科医疗;肝炎概念;医药电商;医美概念;脑机接口;深股通,003020.SZ,003020
17,12,农机;燃料电池;中俄贸易概念;工业互联网;减速器;氢能源;新能源汽车;钒电池;乡村振兴;地下管网;国企改革;融资融券,600218.SH,600218
33,32,量子科技;华为昇腾;华为鲲鹏;财税数字化;网络安全;数据安全;信创;ERP概念;数字货币;数字乡村;AI智能体;鸿蒙概念;AIGC概念;区块链;数据要素;智慧城市;虚拟数字人;跨境支付(CIPS);互联网金融;阿里巴巴概念;腾讯概念;数字经济;NFT概念;人工智能;DeepSeek概念;华为概念;物联网;5G;碳中和;深股通;AI应用;融资融券,000555.SZ,000555
33,13,减速器;人形机器人;汽车热管理;新能源汽车;机器人概念;专精特新;无人驾驶;无人机;燃料电池;氢能源;深股通;股权转让(并购重组);融资融券,301007.SZ,301007
17,8,租售同权;创投;数字经济;蚂蚁集团概念;DeepSeek概念;国企改革;融资融券;沪股通,600604.SH,600604
33,4,证金持股;跨境支付(CIPS);深股通;融资融券,000001.SZ,000001
33,10,AI应用;人工智能;东数西算(算力);专精特新;AI智能体;英伟达概念;储能;量子科技;跨境电商;融资融券,301077.SZ,301077
33,9,汽车热管理;液冷服务器;新能源汽车;长安汽车概念;空气能热泵;数据中心;专精特新;冷链物流;融资融券,301252.SZ,301252
33,4,航运概念;一带一路;专精特新;股权转让(并购重组),001205.SZ,001205
17,10,中俄贸易概念;国企改革;一带一路;央企国企改革;换电概念;军工;无人机;专精特新;传感器;新能源汽车,600148.SH,600148
151,9,2025年报预增;军工;新能源汽车;飞行汽车(eVTOL);低空经济;农机;融资融券;长安汽车概念;比亚迪概念,920106.BJ,920106
17,4,国企改革;西部大开发;沪股通;融资融券,601838.SH,601838
17,18,TOPCON电池;BC电池;HJT电池;钙钛矿电池;POE胶膜;光伏概念;固态电池;锂电池概念;柔性屏(折叠屏);OLED;氢能源;比亚迪概念;商业航天;水利;智能穿戴;人形机器人;传感器;融资融券,603051.SH,603051
17,13,同花顺中特估100;证金持股;参股银行;国企改革;央企国企改革;绿色电力;水利;同花顺漂亮100;沪股通;融资融券;创投;核电;储能,600900.SH,600900
33,21,免税店;预制菜;物业管理;白酒概念;露营经济;网红经济;冰雪产业;参股银行;IP经济(谷子经济);跨境电商;国企改革;创投;一带一路;文化传媒概念;数字经济;低空经济;人工智能;电子竞技;黄金概念;深股通;融资融券,000501.SZ,000501
33,11,无人零售;无人驾驶;冷链物流;人脸识别;智能物流;智慧城市;物联网;创投;换电概念;机器人概念;智能医疗,300771.SZ,300771
17,8,高股息精选;航运概念;冷链物流;统一大市场;智能物流;数据要素;融资融券;沪股通,603565.SH,603565
33,8,人工智能;职业教育;在线教育;AI应用;西部大开发;2025年报预增;融资融券;深股通,300492.SZ,300492
33,16,智能医疗;AI应用;血氧仪;养老概念;人工智能;区块链;医疗器械概念;三胎概念;无人零售;体育产业;华为概念;人民币贬值受益;智能穿戴;无线耳机;传感器;芯片概念,300562.SZ,300562
151,8,核污染防治;海峡两岸;光伏概念;融资融券;商业航天;高铁;PCB概念;专精特新,920665.BJ,920665
33,16,固态电池;锂电池概念;宁德时代概念;民爆概念;特斯拉概念;比亚迪概念;2025三季报预增;西部大开发;工业互联网;雅下水电概念;机器人概念;军工;深股通;军民融合;2025年报预增;融资融券,002497.SZ,002497
151,4,专精特新;融资融券;可控核聚变;核电,920396.BJ,920396
17,10,新型工业化;高端装备;机器人概念;储能;食品安全;机器视觉;数字孪生;人工智能;金属回收;股权转让(并购重组),603656.SH,603656
33,29,数字货币;跨境支付(CIPS);互联网金融;信创;智慧政务;华为鲲鹏;华为昇腾;华为欧拉;区块链;云计算;数据安全;数据要素;AI智能体;数字经济;ChatGPT概念;数字乡村;多模态AI;腾讯概念;DeepSeek概念;阿里巴巴概念;人工智能;华为概念;创投;数据中心;西部大开发;回购增持再贷款概念;AI应用;深股通;融资融券,300872.SZ,300872
33,10,一体化压铸;工业母机;新能源汽车;新型工业化;高端装备;工业互联网;机器人概念;专精特新;军工;数字经济,003025.SZ,003025
17,6,露营经济;共同富裕示范区;跨境电商;体育产业;一带一路;融资融券,603908.SH,603908
33,16,海峡两岸;垃圾分类;生物质能发电;医疗废物处理;PPP概念;污水处理;医美概念;固废处理;燃料电池;绿色电力;氢能源;短剧游戏;DeepSeek概念;AI应用;深股通;融资融券,300867.SZ,300867
33,11,福建自贸区;海峡两岸;国企改革;MiniLED;华为概念;华为手机;新能源汽车;OLED;消费电子概念;深股通;融资融券,000536.SZ,000536
17,6,C2M概念;网红经济;粤港澳大湾区;人工智能;NFT概念;虚拟数字人,603808.SH,603808
33,11,减速器;人形机器人;飞行汽车(eVTOL);农机;机器人概念;低空经济;新能源汽车;专精特新;智能座舱;深股通;融资融券,301368.SZ,301368
22,31,文化传媒概念;IP经济(谷子经济);在线教育;NFT概念;网红经济;虚拟数字人;旅游概念;区块链;数据要素;数字经济;腾讯概念;AIGC概念;AI智能体;DeepSeek概念;元宇宙;抖音概念(字节概念);Web3.0;人工智能;百度概念;Sora概念(文生视频);小红书概念;创投;国企改革;华为概念;ST板块;农村电商;数据中心;机器人概念;免税店;AI应用;人形机器人,603825.SH,603825
33,11,高端装备;注册制次新股;专精特新;中俄贸易概念;一带一路;海峡两岸;人民币贬值受益;俄乌冲突概念;深股通;新股与次新股;融资融券,001233.SZ,001233
17,11,证金持股;航运概念;统一大市场;天津自贸区;国企改革;雄安新区;旅游概念;自由贸易港;京津冀一体化;沪股通;融资融券,600717.SH,600717
17,9,金属铅;黄金概念;金属铜;2025年报预增;稀土永磁;西部大开发;人民币贬值受益;沪股通;融资融券,600988.SH,600988
33,7,储能;机器人概念;虚拟电厂;智能电网;电力物联网;养老概念;智能医疗,002857.SZ,002857
17,6,期货概念;国企改革;2025三季报预增;创投;沪股通;融资融券,601555.SH,601555
33,11,同花顺中特估100;参股券商;PPP概念;国企改革;央企国企改革;土壤修复;京津冀一体化;智慧城市;回购增持再贷款概念;深股通;融资融券,001965.SZ,001965
33,25,商业航天;军工;低空经济;量子科技;海工装备;水利;可控核聚变;安防;物联网;传感器;工业互联网;新型工业化;专精特新;虚拟现实;数字经济;芯片概念;钙钛矿电池;智能电网;光伏概念;第三代半导体;食品安全;数据中心;光纤概念;消费电子概念;医美概念,300667.SZ,300667
17,5,生态农业;合成生物;锂电池概念;2025年报预增;融资融券,603276.SH,603276
33,16,物联网;新型工业化;机器人概念;专精特新;光热发电;传感器;氢能源;新能源汽车;华为概念;机器视觉;军工;人工智能;工业母机;核电;毫米波雷达;太赫兹,300112.SZ,300112
17,7,文化传媒概念;职业教育;DeepSeek概念;人工智能;国企改革;沪股通;融资融券,601019.SH,601019
17,13,芯片概念;专精特新;比亚迪概念;新能源汽车;宁德时代概念;光伏概念;储能;固态电池;华为概念;燃料电池;低空经济;氢能源;融资融券,688551.SH,688551
17,5,流感;宠物经济;幽门螺杆菌概念;合成生物;沪股通,605507.SH,605507
17,24,海峡两岸;新型城镇化;AI智能体;数字孪生;数字经济;人工智能;DeepSeek概念;水利;雄安新区;跨境电商;土壤修复;中俄贸易概念;建筑节能;垃圾分类;物联网;碳中和;机器视觉;工业互联网;雅下水电概念;海工装备;固废处理;一带一路;机器人概念;核电,603280.SH,603280
17,9,海南自贸区;自由贸易港;免税店;土地流转;物业管理;国企改革;跨境电商;融资融券;沪股通,600515.SH,600515
33,8,注册制次新股;减速器;新能源汽车;小米汽车;小米概念;深股通;新股与次新股;融资融券,301656.SZ,301656
17,6,合成生物;可降解塑料;同花顺新质50;专精特新;沪股通;融资融券,688065.SH,688065
33,21,人形机器人;新型工业化;传感器;航空发动机;机器人概念;商业航天;军工;卫星导航;专精特新;大飞机;物联网;工业互联网;华为概念;数字孪生;人工智能;核电;DeepSeek概念;固态电池;水利;雅下水电概念;深股通,300354.SZ,300354
17,3,光伏概念;专精特新;职业教育,603065.SH,603065
17,26,MLOps概念;多模态AI;华为昇腾;AI智能体;智慧政务;数据要素;元宇宙;空间计算;人脸识别;人工智能;DeepSeek概念;虚拟现实;智慧城市;车联网(车路协同);华为概念;互联网金融;机器视觉;智能穿戴;无人机;无人驾驶;AI PC;军工;体育产业;机器人概念;高铁;融资融券,688207.SH,688207
