code,market_code,所属概念,股票代码,所属概念数量
600810,17,国企改革;回购增持再贷款概念;光伏建筑一体化;军工;股权转让(并购重组);沪股通;融资融券,600810.SH,7
301163,33,人民币贬值受益;医疗器械概念;2025年报预增;机器人概念;高端装备;工业母机;海工装备;储能;风电;融资融券,301163.SZ,10
300594,33,数据中心;汽车热管理;液冷服务器;空气能热泵;农机;高铁;新能源汽车;低空经济;飞行汽车(eVTOL);风电;比亚迪概念;专精特新;充电桩;换电概念;烟草;储能;光伏概念;芯片概念;回购增持再贷款概念;ST板块,300594.SZ,20
605286,17,东数西算(算力);虚拟电厂;绿色电力;风电;人工智能;储能;氢能源;新型城镇化;沪股通,605286.SH,9
920023,151,ST板块;农业种植;乡村振兴;创投;西部大开发;土地流转,920023.BJ,6
301321,33,MiniLED;MicroLED概念;消费电子概念;汽车电子;OLED;华为概念;虚拟现实;回购增持再贷款概念;融资融券,301321.SZ,9
301119,33,比亚迪概念;新能源汽车;融资融券,301119.SZ,3
300844,33,人工智能;AIGC概念;粤港澳大湾区;DeepSeek概念;百度概念;元宇宙;新型城镇化;雄安新区;乡村振兴;旅游概念;融资融券,300844.SZ,11
002211,33,有机硅概念;ST板块,002211.SZ,2
300340,33,钠离子电池;固态电池;锂电池概念;宁德时代概念;小金属概念;稀土永磁;燃料电池;粤港澳大湾区;氢能源;碳中和;比亚迪概念;新能源汽车;国企改革;高端装备;钙钛矿电池;MicroLED概念,300340.SZ,16
002386,33,磷化工;钛白粉概念;水泥概念;煤炭概念;锂电池概念;固态电池;西部大开发;氢能源;国企改革;回购增持再贷款概念;绿色电力;宁德时代概念;储能;工业互联网;融资融券;深股通,002386.SZ,16
300535,33,有机硅概念;新型工业化;专精特新;一带一路;染料;高端装备;西部大开发;充电桩,300535.SZ,8
300204,33,细胞免疫治疗;创新药;重组蛋白;辅助生殖;眼科医疗;深股通;融资融券,300204.SZ,7
688299,17,华为概念;专精特新;比亚迪概念;MiniLED;储能;固态电池;锂电池概念;DeepSeek概念;POE胶膜;PCB概念;沪股通;融资融券,688299.SH,12
600113,17,统一大市场;预制菜;参股银行;乡村振兴;冷链物流;中俄贸易概念;国企改革;长三角一体化;人工智能;共同富裕示范区;智能医疗;融资融券;沪股通,600113.SH,13
002181,33,足球概念;体育产业;广东自贸区;短剧游戏;文化传媒概念;网红经济;虚拟数字人;职业教育;AIGC概念;IP经济(谷子经济);AI应用;数字经济;互联网金融;旅游概念;智慧政务;人工智能;独角兽概念;粤港澳大湾区;创投;国企改革;参股券商;融资融券;深股通,002181.SZ,23
301509,33,CRO概念;阿尔茨海默概念;减肥药;人民币贬值受益;2025年报预增;专精特新;氟化工概念;氢能源;融资融券,301509.SZ,9
002102,33,毛发医疗;ST板块;维生素;合成生物;国企改革,002102.SZ,5
688767,17,脑机接口;人民币贬值受益;医疗器械概念;辅助生殖;幽门螺杆菌概念;猴痘概念;芬太尼;流感;肝炎概念;沪股通;融资融券,688767.SH,11
000006,33,深圳国企改革;新型城镇化;物业管理;粤港澳大湾区;国企改革;证金持股;深股通;融资融券,000006.SZ,8
688612,17,无线充电;新能源汽车;长安汽车概念;飞行汽车(eVTOL);回购增持再贷款概念;华为概念;粤港澳大湾区;高压快充;低空经济;充电桩;沪股通;融资融券,688612.SH,12
301197,33,专精特新;建筑节能;新型城镇化;回购增持再贷款概念;华为概念;智慧城市;雄安新区;人工智能;信创;蚂蚁集团概念;数据要素;华为鲲鹏;融资融券,301197.SZ,13
603316,17,存储芯片;数据中心;消费电子概念;芯片概念;房屋检测;水利;碳中和;新型城镇化;污水处理;地下管网;共同富裕示范区;PPP概念;特色小镇;先进封装,603316.SH,14
300076,33,安防;智慧城市;ST板块;虚拟现实;MicroLED概念;MiniLED;专精特新;智能电网;国企改革;OLED,300076.SZ,10
300209,33,算力租赁;柔性屏(折叠屏);物联网;人民币贬值受益;跨境电商;深股通,300209.SZ,6
301032,33,农机;乡村振兴;一带一路;融资融券,301032.SZ,4
301222,33,人民币贬值受益;工业互联网;融资融券,301222.SZ,3
603657,17,家用电器;机器人概念;专精特新;小米概念,603657.SH,4
688556,17,第三代半导体;人形机器人;光伏概念;机器视觉;芯片概念;机器人概念;减速器;多模态AI;沪股通;融资融券,688556.SH,10
300068,33,ST板块;两轮车;动力电池回收;钠离子电池;虚拟电厂;绿色电力;华为数字能源;金属回收;氢能源;阿里巴巴概念;燃料电池;风电;抖音概念(字节概念);储能;固态电池;低空经济;小金属概念;锂电池概念;核电;华为概念;数据中心;新能源汽车;比亚迪概念;5G,300068.SZ,24
300540,33,天然气;氢能源;智慧灯杆;燃料电池;西部大开发;专精特新;一带一路;国企改革;商业航天;储能;充电桩;车联网(车路协同),300540.SZ,12
301010,33,专精特新;建筑节能;数据中心;特斯拉概念;冷链物流;冰雪产业;碳中和;融资融券,301010.SZ,8
301353,33,跨境电商;人民币贬值受益;专精特新;锂电池概念;减速器;融资融券,301353.SZ,6
300321,33,国企改革;证金持股,300321.SZ,2
600623,17,煤化工概念;丙烯酸;PVDF概念;氟化工概念;消毒剂;新疆振兴;超级品牌;参股券商;国企改革;锂电池概念;上海国企改革;回购增持再贷款概念;沪股通;创投;芯片概念;DeepSeek概念;融资融券,600623.SH,17
002394,33,数字经济;一带一路;创投,002394.SZ,3
688026,17,医疗器械概念;辅助生殖;人民币贬值受益;细胞免疫治疗;专精特新;融资融券,688026.SH,6
601975,17,航运概念;央企国企改革;国企改革;回购增持再贷款概念;人民币贬值受益;沪股通;融资融券,601975.SH,7
600481,17,硅能源;DeepSeek概念;工业互联网;光热发电;光伏概念;碳中和;超超临界发电;专精特新;储能;数据中心;高端装备;核电;液冷服务器;氢能源;融资融券;沪股通,600481.SH,16
301113,33,露营经济;跨境电商;创投;人民币贬值受益;融资融券,301113.SZ,5
688223,17,BC电池;TOPCON电池;钙钛矿电池;光伏概念;数据中心;储能;DeepSeek概念;人民币贬值受益;同花顺漂亮100;沪股通;融资融券,688223.SH,11
603082,17,数字孪生;新型工业化;智能物流;京津冀一体化;军工;冷链物流;国企改革;央企国企改革;沪股通;融资融券,603082.SH,10
300352,33,财税数字化;华为盘古;云办公;国产操作系统;脑机接口;智谱AI;ST板块;智慧政务;数字货币;语音技术;华为鲲鹏;数字水印;互联网金融;区块链;数据安全;ChatGPT概念;云计算;鸿蒙概念;网络安全;百度概念;信创;DeepSeek概念;智慧城市;安防;人工智能;物联网;工业互联网;军工信息化;量子科技;低空经济;华为概念;智能家居;军民融合;军工;商业航天,300352.SZ,35
300850,33,风电;高端装备;海工装备;绿色电力;2025年报预增;融资融券;深股通,300850.SZ,7
000909,33,ST板块;国企改革;物业管理;换电概念;充电桩;智慧城市;共同富裕示范区;智慧政务;元宇宙;车联网(车路协同);云办公;5G;无人驾驶;消费电子概念,000909.SZ,14
000911,33,土地流转;冷链物流;国企改革;西部大开发;ST板块;智能物流,000911.SZ,6
002760,33,数据中心;海工装备;金属回收;军工;金属锌;股权转让(并购重组),002760.SZ,6
301079,33,军工;商业航天;高铁;海工装备;核电;专精特新;水利;机器人概念;比亚迪概念;一带一路;风电;锂电池概念;抽水蓄能;股权转让(并购重组);融资融券,301079.SZ,15
300157,33,可燃冰;页岩气;俄乌冲突概念;天然气;氢能源;超超临界发电;一带一路;雄安新区;融资融券;高端装备;储能;创投;军工;无人机;数据中心;东数西算(算力);人工智能;机器人概念,300157.SZ,18
920010,151,液冷服务器;换电概念;算力租赁;天然气;氢能源;融资融券;储能;东数西算(算力);西部大开发;锂电池概念;数据中心,920010.BJ,11
688593,17,OLED;电子纸;AI眼镜;MicroLED概念;芯片概念;智能穿戴;沪股通;融资融券,688593.SH,8
601996,17,创投;碳中和;乡村振兴;西部大开发;土地流转;农业种植;融资融券,601996.SH,7
300879,33,跨境电商;农机;乡村振兴;减速器;人民币贬值受益;氢能源;锂电池概念;机器人概念;储能;物联网;深股通;股权转让(并购重组);融资融券,300879.SZ,13
301152,33,钠离子电池;动力电池回收;固态电池;锂电池概念;比亚迪概念;储能;专精特新;新能源汽车;芯片概念;融资融券,301152.SZ,10
603307,17,体育产业;露营经济;人民币贬值受益,603307.SH,3
300670,33,电力物联网;智能电网;光伏建筑一体化;工业互联网;储能;风电;海工装备;碳纤维;绿色电力,300670.SZ,9
600187,22,PPP概念;ST板块;污水处理;黑龙江自贸区;独角兽概念;空气能热泵;储能;股权转让(并购重组),600187.SH,8
300906,33,高铁;专精特新;融资融券,300906.SZ,3
688472,17,BC电池;TOPCON电池;HJT电池;钙钛矿电池;锂电池概念;光伏概念;储能;回购增持再贷款概念;一带一路;人民币贬值受益;商业航天;沪股通;融资融券,688472.SH,13
920284,151,锂电池概念;人造肉;专精特新;宁德时代概念;融资融券;固态电池;新型工业化,920284.BJ,7
300220,33,无人零售;专精特新;人民币贬值受益;IP经济(谷子经济);元宇宙;区块链;数据确权;高端装备;3D打印;NFT概念,300220.SZ,10
688129,17,融资融券,688129.SH,1
300605,33,智慧政务;数字乡村;华为鲲鹏;虚拟数字人;数据安全;数据要素;AI应用;在线教育;国产操作系统;AI视频;AI智能体;网络安全;AIGC概念;鸿蒙概念;云办公;腾讯概念;人脸识别;语音技术;智慧城市;DeepSeek概念;人工智能;东数西算(算力);智能医疗;水利;乡村振兴;华为概念;养老概念;新型城镇化;数据中心;卫星导航;无人机;体育产业;机器视觉;福建自贸区;海峡两岸;眼科医疗,300605.SZ,36
001335,33,染料;人民币贬值受益;一带一路;融资融券,001335.SZ,4
601789,17,国资云;东数西算(算力);腾讯概念;阿里巴巴概念;数据中心;区块链;百度概念;房屋检测;水利;新型城镇化;装配式建筑;PPP概念;低空经济;参股券商;国企改革;沪股通;融资融券,601789.SH,17
301186,33,小米汽车;专精特新;华为汽车;小米概念;机器人概念;长安汽车概念;新能源汽车;比亚迪概念;特斯拉概念;换电概念;储能;锂电池概念;融资融券,301186.SZ,13
920395,151,融资融券;安防;消费电子概念;华为手机;华为概念;小米概念,920395.BJ,6
300549,33,家用电器;医疗器械概念;比亚迪概念;机器人概念;长安汽车概念;海峡两岸;新能源汽车;特斯拉概念;减速器,300549.SZ,9
603407,17,注册制次新股;小金属概念;比亚迪概念;新股与次新股;融资融券,603407.SH,5
600686,17,长安汽车概念;海峡两岸;智能物流;燃料电池;国企改革;福建自贸区;无人驾驶;安防;氢能源;车联网(车路协同);新能源汽车;2025年报预增;华为概念;百度概念;融资融券;沪股通,600686.SH,16
002492,33,统一大市场;创投;横琴新区;粤港澳大湾区,002492.SZ,4
600678,22,ST板块;国企改革;西部大开发;区块链;DeepSeek概念;氢能源;工业互联网;无人驾驶;机器人概念;新能源汽车;商业航天;人形机器人;充电桩,600678.SH,13
301043,33,粤港澳大湾区;家用电器;PM2.5;高铁;建筑节能;融资融券,301043.SZ,6
301072,33,比亚迪概念;新能源汽车;融资融券,301072.SZ,3
688377,17,页岩气;海工装备;天然气;高端装备;专精特新;人民币贬值受益;沪股通;融资融券,688377.SH,8
300043,33,NFT概念;手机游戏;电子竞技;网络游戏;IP经济(谷子经济);文化传媒概念;AI应用;元宇宙;云游戏;抖音概念(字节概念);鸿蒙概念;腾讯概念;数字货币;人工智能;跨境电商;三胎概念;华为概念;粤港澳大湾区;横琴新区;人民币贬值受益;深股通,300043.SZ,21
920036,151,多模态AI;物联网;AI应用;AI智能体;新股与次新股;融资融券;人民币贬值受益,920036.BJ,7
920368,151,一带一路;融资融券;光伏概念;BC电池;第三代半导体;TOPCON电池;硅能源;HJT电池,920368.BJ,8
300886,33,烟草;人民币贬值受益;融资融券,300886.SZ,3
920183,151,专精特新;消费电子概念;新股与次新股;融资融券;人民币贬值受益,920183.BJ,5
603389,22,钛白粉概念;稀土永磁;小金属概念;ST板块;培育钻石;智能家居;创投;旅游概念,603389.SH,8
300784,33,三胎概念;物联网;专精特新;机器人概念;消费电子概念;IP经济(谷子经济);旅游概念;融资融券,300784.SZ,8
603580,22,消费电子概念;海峡两岸;人民币贬值受益;ST板块,603580.SH,4
002082,33,仿制药一致性评价;创新药;生物疫苗;阿尔茨海默概念;肝炎概念;医药电商;流感;医疗器械概念;ST板块;共同富裕示范区;一带一路;2026一季报预增,002082.SZ,12
688287,21,,688287.SH,0
300785,33,AI视频;快手概念;智谱AI;AI语料;ChatGPT概念;AIGC概念;抖音概念(字节概念);多模态AI;拼多多概念;百度概念;AI应用;AI智能体;阿里巴巴概念;腾讯概念;数据要素;NFT概念;鸿蒙概念;同花顺新质50;电子竞技;人工智能;DeepSeek概念;华为概念;小米概念;京津冀一体化;苹果概念;深股通,300785.SZ,26
301246,33,氟化工概念;磷化工;钠离子电池;固态电池;锂电池概念;仿制药一致性评价;合成生物;流感;猴痘概念;比亚迪概念;2025年报预增;深股通;融资融券,301246.SZ,13
002919,33,网络游戏;手机游戏;虚拟现实;元宇宙;抖音概念(字节概念),002919.SZ,5
301216,33,PEEK材料;人形机器人;减速器;机器人概念;回购增持再贷款概念;3D打印;光伏概念;一带一路;深股通;融资融券,301216.SZ,10
002694,33,地下管网;水利;新型城镇化;旅游概念;体育产业;空气能热泵;ST板块,002694.SZ,7
600180,22,大豆;煤化工概念;粮食概念;煤炭概念;统一大市场;航运概念;ST板块;互联网金融;一带一路;数据要素;工业互联网,600180.SH,11
300501,33,锂电池概念;固态电池;回购增持再贷款概念;消费电子概念,300501.SZ,4
603017,17,商业航天;建筑节能;独角兽概念;多模态AI;新型城镇化;装配式建筑;元宇宙;低空经济;数字孪生;长三角一体化;智慧城市;空间计算;DeepSeek概念;虚拟现实;数据中心;一带一路;光伏建筑一体化;新型工业化;雄安新区;新疆振兴;创投,603017.SH,21
002865,33,钙钛矿电池;TOPCON电池;BC电池;商业航天;光伏概念;海南自贸区;融资融券;深股通,002865.SZ,8
