market_code,股票代码,code,所属概念数量,所属概念
33,002255.SZ,002255,13,核电;可控核聚变;氢能源;固废处理;污水处理;充电桩;高端装备;光伏概念;绿色电力;芯片概念;第三代半导体;融资融券;深股通
17,603928.SH,603928,12,丙烯酸;锂电池概念;光刻胶;3D打印;高铁;2025年报预增;新能源汽车;芯片概念;在线教育;大飞机;风电;先进封装
33,002828.SZ,002828,10,俄乌冲突概念;页岩气;天然气;煤化工概念;新疆振兴;参股银行;西部大开发;碳中和;一带一路;股权转让(并购重组)
17,601636.SH,601636,6,硅能源;建筑节能;光伏概念;芯片概念;沪股通;融资融券
33,002624.SZ,002624,21,云游戏;手机游戏;NFT概念;电子竞技;网络游戏;元宇宙;AIGC概念;区块链;虚拟数字人;短剧游戏;AI应用;AI智能体;鸿蒙概念;IP经济(谷子经济);文化传媒概念;虚拟现实;人工智能;华为概念;英伟达概念;深股通;融资融券
17,600867.SH,600867,6,减肥药;创新药;重组蛋白;合成生物;沪股通;融资融券
17,600707.SH,600707,6,OLED;人民币贬值受益;融资融券;国企改革;西部大开发;沪股通
33,002687.SZ,002687,1,创投
33,002674.SZ,002674,4,华为汽车;PPP概念;固废处理;海峡两岸
33,001270.SZ,001270,13,6G概念;卫星导航;商业航天;第三代半导体;军工信息化;军民融合;5G;芯片概念;军工;专精特新;共同富裕示范区;深股通;摘帽
33,002628.SZ,002628,9,无人驾驶;机器人概念;小金属概念;装配式建筑;西部大开发;新疆振兴;PPP概念;氟化工概念;融资融券
33,002521.SZ,002521,5,污水处理;可降解塑料;2026一季报预增;融资融券;深股通
33,301509.SZ,301509,9,CRO概念;阿尔茨海默概念;减肥药;人民币贬值受益;2025年报预增;氢能源;专精特新;氟化工概念;融资融券
17,603956.SH,603956,27,新型城镇化;AI应用;水利;数字乡村;数字孪生;AI智能体;智谱AI;人工智能;数据要素;乡村振兴;智慧城市;DeepSeek概念;物联网;数字经济;净水概念;区块链;信创;工业互联网;华为鲲鹏;空间计算;华为昇腾;新型工业化;华为概念;机器人概念;专精特新;液冷服务器;地下管网
33,002366.SZ,002366,15,超超临界发电;风电;核电;海工装备;可控核聚变;国企改革;西部大开发;一带一路;高端装备;军工;机器人概念;航运概念;商业航天;深股通;融资融券
17,603880.SH,603880,1,医疗器械概念
33,000759.SZ,000759,15,免税店;预制菜;IP经济(谷子经济);统一大市场;农业种植;冷链物流;跨境电商;乡村振兴;智能物流;国企改革;一带一路;抖音概念(字节概念);腾讯概念;可降解塑料;深股通
33,000566.SZ,000566,17,猴痘概念;肝炎概念;民营医院;维生素;细胞免疫治疗;流感;海南自贸区;仿制药一致性评价;创新药;医疗器械概念;参股银行;国企改革;创投;央企国企改革;脑机接口;深股通;融资融券
33,000959.SZ,000959,16,特钢概念;国企改革;雄安新区;京津冀一体化;DeepSeek概念;创投;2025年报预增;机器人概念;特斯拉概念;人形机器人;新能源汽车;深股通;工业互联网;智能物流;风电;融资融券
151,920047.BJ,920047,4,重组蛋白;眼科医疗;融资融券;创新药
17,688602.SH,688602,10,光刻胶;有机硅概念;OLED;氟化工概念;超级电容;锂电池概念;CRO概念;固态电池;减肥药;融资融券
33,002437.SZ,002437,11,仿制药一致性评价;创新药;医药电商;肝炎概念;维生素;民营医院;基因测序;黑龙江自贸区;2025年报预增;深股通;融资融券
17,688797.SH,688797,12,芯片概念;高端装备;国家大基金持股;先进封装;专精特新;OLED;科创次新股;注册制次新股;新股与次新股;融资融券;存储芯片;西部大开发
17,688488.SH,688488,6,创新药;医药电商;DeepSeek概念;专精特新;沪股通;融资融券
151,920017.BJ,920017,9,阿尔茨海默概念;流感;创新药;融资融券;辅助生殖;CRO概念;减肥药;专精特新;仿制药一致性评价
17,688202.SH,688202,9,CRO概念;减肥药;创新药;合成生物;智能医疗;人工智能;AI应用;沪股通;融资融券
33,301087.SZ,301087,20,重组蛋白;医药电商;流感;幽门螺杆菌概念;猴痘概念;合成生物;养老概念;高股息精选;血氧仪;跨境电商;医疗器械概念;智能医疗;脑机接口;DeepSeek概念;阿里巴巴概念;腾讯概念;专精特新;鸿蒙概念;融资融券;深股通
17,688600.SH,688600,8,液冷服务器;专精特新;医疗器械概念;DeepSeek概念;2025年报预增;可控核聚变;氢能源;融资融券
33,300759.SZ,300759,7,CRO概念;创新药;智能医疗;人民币贬值受益;人工智能;融资融券;深股通
33,301161.SZ,301161,7,芯片概念;2025年报预增;农机;机器人概念;海工装备;股权转让(并购重组);融资融券
33,300054.SZ,300054,12,中芯国际概念;存储芯片;光刻胶;先进封装;OLED;第三代半导体;芯片概念;柔性屏(折叠屏);2026一季报预增;锂电池概念;深股通;融资融券
33,300438.SZ,300438,24,钠离子电池;固态电池;锂电池概念;两轮车;石墨烯;虚拟电厂;储能;新型烟草(电子烟);充电桩;燃料电池;独角兽概念;无线耳机;粤港澳大湾区;数据中心(AIDC);深股通;小米概念;低空经济;无人机;新能源汽车;机器人概念;军工;消费电子概念;长安汽车概念;融资融券
33,300489.SZ,300489,11,先进封装;第三代半导体;核污染防治;新能源汽车;核电;军工;氢能源;无人驾驶;无人机;低空经济;深股通
17,688321.SH,688321,12,创新药;减肥药;肝炎概念;猴痘概念;医药电商;智能医疗;AI应用;中俄贸易概念;DeepSeek概念;粤港澳大湾区;沪股通;融资融券
33,300932.SZ,300932,12,智能电网;充电桩;储能;数据中心(AIDC);东数西算(算力);数字孪生;比亚迪概念;光伏概念;低空经济;新能源汽车;无人机;融资融券
33,301080.SZ,301080,8,重组蛋白;细胞免疫治疗;猴痘概念;人民币贬值受益;人工智能;专精特新;深股通;融资融券
17,688621.SH,688621,14,CRO概念;细胞免疫治疗;创新药;减肥药;肝炎概念;仿制药一致性评价;宠物经济;智能医疗;人工智能;华为盘古;专精特新;股权转让(并购重组);融资融券;沪股通
33,002647.SZ,002647,10,东数西算(算力);云计算;移动支付;跨境支付(CIPS);区块链;芯片概念;数字货币;互联网金融;深股通;摘帽
17,688396.SH,688396,25,国家大基金持股;第三代半导体;汽车芯片;MCU芯片;存储芯片;先进封装;共封装光学(CPO);芯片概念;消费电子概念;汽车电子;数据中心(AIDC);小米概念;传感器;智能电网;充电桩;比亚迪概念;储能;宁德时代概念;新能源汽车;机器人概念;工业互联网;央企国企改革;国企改革;沪股通;融资融券
33,300828.SZ,300828,16,汽车热管理;比亚迪概念;新能源汽车;光伏概念;液冷服务器;机器人概念;数据中心(AIDC);5G;医疗器械概念;一带一路;储能;充电桩;京津冀一体化;风电;国企改革;股权转让(并购重组)
17,688073.SH,688073,3,人民币贬值受益;沪股通;融资融券
33,300347.SZ,300347,9,CRO概念;生物疫苗;创新药;医疗器械概念;智能医疗;2025年报预增;AIGC概念;深股通;融资融券
33,002294.SZ,002294,7,减肥药;创新药;仿制药一致性评价;医疗器械概念;参股保险;深股通;融资融券
17,688443.SH,688443,4,创新药;西部大开发;沪股通;融资融券
17,603986.SH,603986,15,存储芯片;汽车芯片;MCU芯片;芯片概念;汽车电子;无线耳机;传感器;小米概念;人形机器人;光伏概念;物联网;锂电池概念;人民币贬值受益;融资融券;沪股通
17,688759.SH,688759,7,细胞免疫治疗;减肥药;创新药;注册制次新股;科创次新股;新股与次新股;融资融券
17,600206.SH,600206,20,中芯国际概念;国家大基金持股;存储芯片;先进封装;光纤概念;OLED;芯片概念;稀土永磁;5G;军工;牙科医疗;华为概念;2025年报预增;医疗器械概念;央企国企改革;雄安新区;京津冀一体化;国企改革;沪股通;融资融券
33,300765.SZ,300765,6,减肥药;创新药;生物疫苗;维生素;融资融券;深股通
17,688083.SH,688083,10,数字孪生;信创;鸿蒙概念;新型工业化;AI应用;职业教育;人工智能;智能电网;沪股通;融资融券
17,601958.SH,601958,7,小金属概念;OLED;军工;西部大开发;沪股通;融资融券;国企改革
17,605133.SH,605133,10,汽车电子;人形机器人;工业母机;传感器;特斯拉概念;比亚迪概念;新能源汽车;机器人概念;一体化压铸;沪股通
17,688131.SH,688131,11,减肥药;CRO概念;重组蛋白;合成生物;创新药;维生素;智能医疗;人工智能;专精特新;沪股通;融资融券
33,301581.SZ,301581,6,芯片概念;光伏概念;专精特新;新能源汽车;供销社;融资融券
17,600789.SH,600789,14,流感;肝炎概念;阿尔茨海默概念;仿制药一致性评价;创新药;毛发医疗;合成生物;宠物经济;国企改革;消毒剂;DeepSeek概念;工业互联网;融资融券;沪股通
17,688338.SH,688338,3,医疗器械概念;专精特新;融资融券
33,000404.SZ,000404,10,家用电器;汽车热管理;冷链物流;智能家居;国企改革;高股息精选;新能源汽车;锂电池概念;融资融券;深股通
17,600276.SH,600276,14,创新药;减肥药;仿制药一致性评价;细胞免疫治疗;医药电商;眼科医疗;辅助生殖;证金持股;同花顺漂亮100;智能医疗;创投;沪股通;融资融券;绿色电力
33,000963.SZ,000963,15,创新药;医药电商;减肥药;肝炎概念;细胞免疫治疗;合成生物;医美概念;证金持股;宠物经济;医疗器械概念;冷链物流;智能医疗;人工智能;深股通;融资融券
17,688147.SH,688147,16,存储芯片;中芯国际概念;先进封装;汽车芯片;第三代半导体;OLED;芯片概念;BC电池;HJT电池;TOPCON电池;钙钛矿电池;专精特新;光伏概念;高端装备;沪股通;融资融券
17,605069.SH,605069,21,智谱AI;水利;元宇宙;土壤修复;智慧城市;碳中和;新型城镇化;AI智能体;AIGC概念;人工智能;污水处理;数字经济;数字孪生;雄安新区;乡村振兴;PPP概念;京津冀一体化;IP经济(谷子经济);物业管理;旅游概念;机器人概念
33,301419.SZ,301419,10,共封装光学(CPO);富士康概念;5G;存储芯片;液冷服务器;人形机器人;汽车热管理;机器人概念;人民币贬值受益;融资融券
17,688802.SH,688802,9,科创次新股;先进封装;芯片概念;注册制次新股;东数西算(算力);信创;人工智能;新股与次新股;融资融券
17,688268.SH,688268,14,氟化工概念;光刻机;中芯国际概念;光刻胶;俄乌冲突概念;存储芯片;第三代半导体;芯片概念;氢能源;核电;粤港澳大湾区;专精特新;沪股通;融资融券
33,002138.SZ,002138,26,PCB概念;共封装光学(CPO);6G概念;无线充电;5G;汽车电子;AI眼镜;消费电子概念;芯片概念;智能穿戴;传感器;小米概念;数据中心(AIDC);华为概念;新能源汽车;无人机;光伏概念;机器人概念;物联网;储能;固态电池;移动支付;燃料电池;创投;深股通;融资融券
33,300016.SZ,300016,15,基因测序;阿尔茨海默概念;创新药;智能医疗;仿制药一致性评价;医药电商;AI应用;脑机接口;人工智能;京津冀一体化;独角兽概念;创投;2025年报预增;专精特新;深股通
33,300404.SZ,300404,11,幽门螺杆菌概念;CRO概念;细胞免疫治疗;肝炎概念;减肥药;创新药;阿尔茨海默概念;智能医疗;人工智能;DeepSeek概念;专精特新
17,688197.SH,688197,3,创新药;沪股通;融资融券
33,300673.SZ,300673,2,宠物经济;人民币贬值受益
33,001390.SZ,001390,4,参股银行;专精特新;深股通;融资融券
17,688011.SH,688011,7,军民融合;专精特新;军工信息化;军工;黑龙江自贸区;沪股通;融资融券
17,688409.SH,688409,6,光刻机;芯片概念;专精特新;DeepSeek概念;沪股通;融资融券
17,605111.SH,605111,19,汽车芯片;第三代半导体;先进封装;芯片概念;汽车电子;数据中心(AIDC);光伏概念;东数西算(算力);充电桩;宁德时代概念;无人机;比亚迪概念;无人驾驶;专精特新;新能源汽车;低空经济;机器人概念;融资融券;沪股通
33,002962.SZ,002962,9,MR(混合现实);汽车电子;消费电子概念;虚拟现实;小米概念;华为概念;安防;专精特新;人民币贬值受益
17,688799.SH,688799,8,创新药;仿制药一致性评价;肝炎概念;幽门螺杆菌概念;合成生物;专精特新;沪股通;融资融券
17,600737.SH,600737,9,农业种植;新疆振兴;乡村振兴;国企改革;央企国企改革;西部大开发;沪股通;融资融券;中字头股票
33,301197.SZ,301197,12,专精特新;建筑节能;新型城镇化;华为概念;智慧城市;信创;人工智能;华为鲲鹏;蚂蚁集团概念;数据要素;雄安新区;融资融券
17,605100.SH,605100,7,数据中心(AIDC);传感器;汽车电子;农机;固态电池;高端装备;沪股通
17,688082.SH,688082,7,存储芯片;先进封装;中芯国际概念;第三代半导体;芯片概念;沪股通;融资融券
17,603687.SH,603687,15,钙钛矿电池;烟草;数字水印;共同富裕示范区;数字孪生;光伏概念;AIGC概念;芯片概念;DeepSeek概念;人工智能;锂电池概念;工业互联网;物联网;ChatGPT概念;沪股通
33,300363.SZ,300363,10,CRO概念;减肥药;细胞免疫治疗;创新药;流感;西部大开发;人民币贬值受益;新型烟草(电子烟);融资融券;深股通
151,920489.BJ,920489,5,融资融券;国企改革;可降解塑料;光刻胶;专精特新
33,300640.SZ,300640,13,IP经济(谷子经济);跨境电商;中俄贸易概念;三胎概念;智能家居;福建自贸区;家用电器;海峡两岸;宠物经济;人民币贬值受益;储能;新能源汽车;智能穿戴
33,002114.SZ,002114,9,金属锌;金属铜;金属铅;小金属概念;西部大开发;乡村振兴;国企改革;绿色电力;粮食概念
17,605117.SH,605117,10,2026一季报预增;储能;光伏概念;一带一路;人民币贬值受益;同花顺出海50;共同富裕示范区;家用电器;融资融券;沪股通
17,603978.SH,603978,12,氟化工概念;PVDF概念;钠离子电池;锂电池概念;一体化压铸;储能;芯片概念;核电;军工;商业航天;沪股通;融资融券
33,300720.SZ,300720,4,物联网;机器人概念;深股通;股权转让(并购重组)
33,301045.SZ,301045,3,小米概念;华为概念;融资融券
33,002427.SZ,002427,4,国企改革;海工装备;新能源汽车;深股通
17,688639.SH,688639,7,维生素;合成生物;可降解塑料;人工智能;同花顺新质50;沪股通;融资融券
33,300314.SZ,300314,7,医疗器械概念;三胎概念;智能医疗;细胞免疫治疗;共同富裕示范区;DeepSeek概念;血氧仪
33,300725.SZ,300725,9,CRO概念;创新药;合成生物;智能医疗;人民币贬值受益;人工智能;AI应用;深股通;融资融券
