name,code,open,涨停价,跌停价
中邮科技,688648,62.6,75.29,50.19
沃华医药,2107,6.31,7.01,5.73
舜宇精工,920906,29.81,38.75,20.87
嘉事堂,2462,14.7,16.13,13.19
盛弘股份,300693,39.2,46.9,31.26
丰立智能,301368,64.0,76.78,51.18
一心堂,2727,13.13,14.44,11.82
华旺科技,605377,8.7,9.59,7.85
井松智能,688251,30.0,36.02,24.02
驰诚股份,920407,25.48,33.3,17.94
南亚新材,688519,81.83,99.08,66.06
*ST天山,300313,0.0,9.84,6.56
华联控股,36,6.64,7.41,6.07
奥士康,2913,43.77,48.02,39.29
晋控煤业,601001,13.38,14.77,12.09
夏厦精密,1306,90.97,99.99,81.81
新亚电子,605277,22.59,24.72,20.22
全柴动力,600218,10.5,11.55,9.45
科信技术,300565,12.88,15.46,10.3
全志科技,300458,43.05,51.52,34.34
广生堂,300436,90.99,109.27,72.85
中环环保,300692,8.6,10.3,6.86
昇辉科技,300423,8.59,10.27,6.85
晶盛机电,300316,37.75,45.05,30.03
科创新材,920580,15.1,19.7,10.62
瑞华技术,920099,33.47,43.68,23.52
豪能股份,603809,14.67,16.13,13.19
泰凌微,688591,43.73,52.18,34.78
科泰电源,300153,29.65,35.64,23.76
双飞集团,300817,21.45,26.0,17.34
华英农业,2321,2.34,2.59,2.12
集智股份,300553,41.08,49.52,33.02
科达自控,920932,21.89,28.61,15.41
首华燃气,300483,14.48,17.39,11.59
新赛股份,600540,4.67,5.14,4.2
泰嘉股份,2843,20.4,22.53,18.43
科华数据,2335,56.75,62.43,51.08
三孚股份,603938,19.58,21.48,17.58
中润光学,688307,44.16,52.99,35.33
西子洁能,2534,17.2,18.85,15.43
传音控股,688036,68.01,81.14,54.1
中闽能源,600163,5.54,6.09,4.99
奥克股份,300082,10.12,12.14,8.1
飞马国际,2210,3.67,4.05,3.31
金海高科,603311,15.61,17.18,14.06
中兴商业,715,6.5,7.07,5.79
尤夫股份,2427,6.82,7.55,6.17
瑞普生物,300119,19.22,23.03,15.35
盈新发展,620,2.73,3.01,2.47
快克智能,603203,37.44,41.17,33.69
中百集团,759,7.86,8.53,6.98
楚环科技,1336,25.01,27.51,22.51
四方达,300179,15.43,18.55,12.37
景业智能,688290,60.8,72.94,48.62
莱特光电,688150,27.58,33.17,22.11
江铃汽车,550,19.05,20.92,17.12
石大胜华,603026,76.41,84.15,68.85
新凤鸣,603225,19.71,21.89,17.91
深圳新星,603978,28.23,31.77,25.99
健尔康,603205,28.7,32.16,26.32
圣晖集成,603163,71.49,77.18,63.14
盈建科,300935,31.32,37.24,24.82
古井贡酒,596,135.63,149.18,122.06
大叶股份,300879,30.56,36.64,24.42
健信超导,688805,42.78,51.72,34.48
泰鹏智能,920132,16.6,21.58,11.62
鹏翎股份,300375,5.38,6.46,4.3
南钢股份,600282,5.34,5.92,4.84
雷赛智能,2979,43.04,47.33,38.73
双杰电气,300444,9.86,11.82,7.88
德龙激光,688170,32.28,38.62,25.74
ST通脉,603559,7.08,7.51,6.79
博威合金,601137,21.85,24.05,19.67
福达股份,603166,16.17,17.67,14.45
时空科技,605178,52.98,58.28,47.68
浩云科技,300448,7.95,9.61,6.41
翱捷科技,688220,84.81,101.41,67.61
白云电器,603861,12.38,13.7,11.21
京运通,601908,4.0,4.4,3.6
朗威股份,301202,41.31,49.6,33.06
国泰集团,603977,14.15,15.64,12.8
华翔股份,603112,17.86,19.55,15.99
荣盛石化,2493,11.97,13.18,10.78
安纳达,2136,12.5,13.66,11.18
振华新材,688707,14.2,17.0,11.34
南极光,300940,28.9,34.94,23.3
湖北宜化,422,14.47,15.99,13.09
江南高纤,600527,2.2,2.42,1.98
中鼎股份,887,23.82,26.13,21.38
金房能源,1210,17.67,19.28,15.78
海欣股份,600851,6.99,7.69,6.29
亚太股份,2284,15.49,16.81,13.75
大金重工,2487,53.0,58.47,47.84
纳芯微,688052,161.0,194.28,129.52
金发科技,600143,20.0,22.0,18.0
东方通信,600776,17.0,18.58,15.2
丰元股份,2805,18.3,19.97,16.34
园林股份,605303,17.6,19.48,15.94
金迪克,688670,20.6,24.85,16.57
平安电工,1359,72.69,79.96,65.42
国电电力,600795,5.15,5.68,4.64
美亚光电,2690,21.1,23.17,18.95
索通发展,603612,24.07,26.47,21.65
黑牡丹,600510,8.64,9.45,7.73
开特股份,920978,37.64,49.11,26.45
南芯科技,688484,41.69,49.96,33.3
爱司凯,300521,29.38,35.02,23.34
通威股份,600438,20.92,23.11,18.91
金固股份,2488,9.0,9.9,8.1
立讯精密,2475,58.55,63.88,52.26
同星科技,301252,32.0,39.95,26.63
世纪华通,2602,17.61,19.22,15.72
红星发展,600367,17.96,19.68,16.1
欢乐家,300997,26.9,32.14,21.42
泰德股份,920378,10.19,13.26,7.14
冠城新材,600067,4.25,4.68,3.83
协鑫能科,2015,10.19,11.21,9.17
博迁新材,605376,66.88,73.68,60.28
津荣天宇,300988,23.33,27.96,18.64
*ST沐邦,603398,8.38,8.89,8.05
交建股份,603815,7.67,8.38,6.86
万马股份,2276,17.33,19.05,15.59
德创环保,603177,11.41,12.54,10.26
同洲电子,2052,13.1,14.37,11.75
永安林业,663,7.6,8.32,6.8
溯联股份,301397,35.86,42.82,28.54
东阳光,600673,23.01,25.28,20.68
广信科技,920037,86.3,111.89,60.25
正邦科技,2157,3.34,3.65,2.99
鹿得医疗,920278,9.13,11.86,6.4
瀛通通讯,2861,18.49,20.05,16.41
*ST东晶,2199,8.39,9.14,8.27
汉维科技,920957,12.9,16.69,8.99
嘉泽新能,601619,4.53,5.01,4.1
新华都,2264,9.08,9.96,8.15
江钨装备,600397,7.75,8.57,7.01
兴森科技,2436,21.81,23.87,19.53
慧博云通,301316,45.5,54.96,36.64
滨海能源,695,13.04,14.33,11.73
上海石化,600688,2.84,3.14,2.57
拓斯达,300607,32.55,40.52,27.02
星宸科技,301536,62.35,73.7,49.14
亿华通,688339,27.4,33.17,22.11
长飞光纤,601869,120.54,131.23,107.37
欧圣电气,301187,27.49,33.11,22.07
南山智尚,300918,18.6,22.87,15.25
通业科技,300960,26.2,30.98,20.66
云路股份,688190,99.16,119.86,79.9
富春染织,605189,16.3,17.68,14.46
豪美新材,2988,37.8,41.51,33.97
星源材质,300568,15.6,18.77,12.51
兆驰股份,2429,7.65,8.37,6.85
飞荣达,300602,34.0,40.81,27.21
恒而达,300946,57.16,68.58,45.72
中研股份,688716,43.26,52.13,34.75
三丰智能,300276,9.8,11.94,7.96
森源电气,2358,5.59,6.12,5.0
奥联电子,300585,18.3,21.9,14.6
杭州解百,600814,8.31,9.14,7.48
东江环保,2672,4.75,5.21,4.27
济高发展,600807,3.17,3.48,2.84
方邦股份,688020,69.65,83.75,55.83
晓鸣股份,300967,19.38,23.18,15.46
渝三峡A,565,7.49,8.24,6.74
万通液压,920839,43.75,56.31,30.33
同益中,688722,20.08,24.07,16.05
ST英飞拓,2528,2.73,2.89,2.61
名雕股份,2830,20.06,22.01,18.01
ST雪发,2485,4.4,4.53,4.09
万里扬,2434,9.78,10.76,8.8
农产品,61,10.56,11.62,9.5
依依股份,1206,30.64,33.54,27.44
中天服务,2188,6.27,6.86,5.62
诺普信,2215,10.88,11.96,9.78
法狮龙,605318,66.9,73.59,60.21
恒盛能源,605580,23.39,25.48,20.84
金圆股份,546,6.54,7.21,5.9
立方制药,3020,26.6,29.23,23.91
仟源医药,300254,10.49,12.47,8.31
银轮股份,2126,38.95,42.69,34.93
贤丰控股,2141,3.79,4.21,3.45
天溯计量,301449,87.02,104.04,69.36
永福股份,300712,27.08,32.45,21.63
迈瑞医疗,300760,195.2,234.71,156.47
佰维存储,688525,118.88,141.47,94.31
新恒汇,301678,65.89,79.15,52.77
东芯股份,688110,137.5,161.89,107.93
兴瑞科技,2937,24.28,26.66,21.82
凯格精机,301338,89.96,108.6,72.4
富祥药业,300497,15.29,18.62,12.42
天宏锂电,920252,30.82,40.31,21.71
德力股份,2571,11.9,13.29,10.87
源杰科技,688498,668.36,791.35,527.57
*ST松发,603268,86.5,89.93,81.37
*ST新元,300472,8.35,9.49,6.33
春秋电子,603890,16.7,18.23,14.91
襄阳轴承,678,15.3,16.98,13.9
永太科技,2326,25.51,28.16,23.04
安泰集团,600408,4.18,4.55,3.73
冰山冷热,530,7.53,8.27,6.77
和而泰,2402,40.19,44.21,36.17
科德教育,300192,22.45,26.05,17.37
宏裕包材,920274,29.55,38.41,20.69
重庆港,600279,5.55,6.17,5.05
伯特利,603596,52.67,57.95,47.41
豪尔赛,2963,15.26,16.82,13.76
*ST建艺,2789,10.85,11.31,10.23
红蜻蜓,603116,6.26,6.93,5.67
ST易事特,300376,6.68,8.0,5.34
恒立液压,601100,113.14,124.26,101.66
剑桥科技,603083,135.12,151.92,124.3
英派斯,2899,28.58,30.94,25.32
厦门国贸,600755,7.37,8.13,6.65
顺络电子,2138,36.52,40.17,32.87
欣贺股份,3016,9.89,10.96,8.96
兆易创新,603986,228.01,242.24,198.2
巨轮智能,2031,8.0,8.89,7.27
*ST中装,2822,4.23,4.23,3.83
大为股份,2213,26.79,29.38,24.04
方正科技,600601,12.0,13.26,10.85
川环科技,300547,40.1,48.61,32.41
新洁能,605111,36.93,40.41,33.07
东岳硅材,300821,11.95,14.39,9.59
金逸影视,2905,11.47,12.78,10.46
保变电气,600550,10.85,11.94,9.77
祥源新材,300980,33.9,40.27,26.85
芳源股份,688148,9.15,10.82,7.22
美利信,301307,35.9,42.68,28.46
ST柯利达,603828,8.19,9.05,8.19
弘讯科技,603015,12.31,14.2,11.62
纳尔股份,2825,11.82,13.0,10.64
浙江仙通,603239,21.32,23.21,18.99
惠丰钻石,920725,34.85,45.08,24.28
东方电缆,603606,61.43,67.62,55.32
麒盛科技,603610,19.49,21.56,17.64
高测股份,688556,11.81,14.1,9.4
联建光电,300269,6.76,8.1,5.4
能辉科技,301046,24.39,29.39,19.59
新强联,300850,42.79,51.08,34.06
双林股份,300100,40.5,48.92,32.62
大众公用,600635,6.73,7.4,6.06
若羽臣,3010,35.98,39.59,32.39
巨能股份,920578,26.76,34.85,18.77
瑞玛精密,2976,28.73,31.74,25.97
芯原股份,688521,142.0,169.19,112.79
宁波东力,2164,16.4,18.13,14.83
积成电子,2339,9.14,9.99,8.17
亿纬锂能,300014,67.76,81.24,54.16
新美星,300509,13.15,15.86,10.58
德艺文创,300640,8.04,9.56,6.38
江苏雷利,300660,56.3,67.74,45.16
今创集团,603680,15.85,17.46,14.28
中石科技,300684,50.66,60.83,40.55
宏和科技,603256,37.84,41.7,34.12
华盛锂电,688353,115.57,140.52,93.68
指南针,300803,134.3,161.75,107.83
淳中科技,603516,233.0,253.22,207.18
高澜股份,300499,31.3,37.92,25.28
德方纳米,300769,45.3,54.4,36.26
铁拓机械,920706,25.46,33.47,18.03
统联精密,688210,57.0,68.38,45.58
天地数码,300743,22.61,27.59,18.39
湖南裕能,301358,66.36,79.93,53.29
唯科科技,301196,82.99,99.6,66.4
杰瑞股份,2353,73.27,80.27,65.67
威尔高,301251,53.81,64.63,43.09
菲菱科思,301191,110.6,132.92,88.62
垒知集团,2398,5.83,6.37,5.21
荣亿精密,920223,22.28,29.99,16.15
四会富仕,300852,39.15,47.21,31.47
太阳电缆,2300,9.32,10.43,8.53
威腾电气,688226,38.23,45.88,30.58
金安国纪,2636,17.3,18.94,15.5
皮阿诺,2853,21.64,23.76,19.44
三友化工,600409,6.33,7.02,5.74
肇民科技,301000,40.3,48.7,32.46
阿特斯,688472,15.43,18.44,12.3
兴业银锡,426,36.78,40.37,33.03
大族数控,301200,122.58,146.93,97.95
久量股份,300808,30.99,37.2,24.8
德福科技,301511,36.57,44.28,29.52
胜宏科技,300476,297.0,355.8,237.2
青山纸业,600103,4.3,4.75,3.89
海峡环保,603817,7.3,8.04,6.58
壹石通,688733,29.93,35.86,23.9
睿能科技,603933,26.56,29.56,24.18
东港股份,2117,14.24,15.66,12.82
银之杰,300085,40.66,49.61,33.07
天康生物,2100,7.57,8.36,6.84
鼎智科技,920593,37.91,48.95,26.37
中大力德,2896,92.0,101.37,82.94
*ST天喻,300205,4.8,5.94,3.96
万润新能,688275,77.0,93.31,62.21
泓禧科技,920857,36.2,47.45,25.55
科博达,603786,80.67,88.61,72.5
可立克,2782,18.75,20.6,16.86
康盛股份,2418,4.91,5.41,4.43
福建高速,600033,4.3,4.69,3.83
明阳电气,301291,43.02,51.5,34.34
派能科技,688063,58.61,70.33,46.89
濮耐股份,2225,5.89,6.47,5.29
安徽合力,600761,21.57,23.71,19.4
电连技术,300679,50.02,60.26,40.18
凯旺科技,301182,43.75,52.76,35.18
博拓生物,688767,39.01,46.78,31.18
锡华科技,603248,22.5,24.94,20.4
胜利股份,407,5.1,5.7,4.66
东方嘉盛,2889,15.87,17.44,14.27
金浦钛业,545,2.95,3.2,2.62
中颖电子,300327,28.95,34.72,23.14
上能电气,300827,35.5,42.38,28.26
传艺科技,2866,18.58,20.45,16.73
华谊兄弟,300027,2.21,2.69,1.79
永鼎股份,600105,25.53,28.5,23.32
拓维信息,2261,33.75,37.59,30.75
东山精密,2384,88.0,96.14,78.66
安孚科技,603031,45.35,50.31,41.17
湖北广电,665,5.9,6.61,5.41
阳光诺和,688621,64.18,77.02,51.34
香山股份,2870,40.92,44.67,36.55
世茂能源,605028,31.76,33.56,27.46
江南新材,603124,81.0,89.61,73.31
金时科技,2951,15.24,16.93,13.85
长光华芯,688048,129.06,155.38,103.58
阿石创,300706,35.08,42.06,28.04
精智达,688627,241.5,277.19,184.79
益民集团,600824,4.7,5.15,4.21
世龙实业,2748,13.25,14.67,12.01
雷迪克,300652,55.82,68.03,45.35
摩恩电气,2451,10.49,11.52,9.42
亿晶光电,600537,4.22,4.73,3.87
环旭电子,601231,30.74,34.11,27.91
赢时胜,300377,23.15,27.97,18.65
集泰股份,2909,6.99,7.74,6.34
中富电路,300814,76.0,91.73,61.15
铭利达,301268,18.85,22.62,15.08
应流股份,603308,42.68,47.49,38.85
昱能科技,688348,52.13,62.53,41.69
中泰化学,2092,5.09,5.67,4.64
晓程科技,300139,31.1,37.68,25.12
双一科技,300690,33.65,41.15,27.43
矩阵股份,301365,25.0,29.59,19.73
通源石油,300164,5.61,6.85,4.57
金马游乐,300756,59.57,70.61,47.07
友好集团,600778,6.97,7.59,6.21
埃夫特,688165,24.57,29.5,19.66
旭升集团,603305,16.6,18.41,15.07
神开股份,2278,12.9,14.45,11.83
福建金森,2679,12.22,13.39,10.95
吉冈精密,920720,14.59,18.9,10.18
ST八菱,2592,8.72,9.02,8.16
科大国创,300520,36.03,43.33,28.89
宜宾纸业,600793,21.71,24.02,19.66
新易盛,300502,445.0,535.2,356.8
毅昌科技,2420,7.92,8.76,7.16
工业富联,601138,64.24,70.65,57.81
龙溪股份,600592,28.0,31.1,25.44
富恒新材,920469,12.5,16.45,8.87
恒帅股份,300969,127.5,153.66,102.44
横河精密,300539,43.5,52.2,34.8
凯盛新材,301069,28.78,34.54,23.02
通用股份,601500,5.0,5.49,4.49
倍益康,920199,35.96,46.55,25.07
博纳影业,1330,7.87,8.66,7.08
维科技术,600152,7.57,8.32,6.8
中国武夷,797,4.13,4.48,3.66
新相微,688593,20.88,25.08,16.72
天奇股份,2009,24.67,25.77,21.09
隆扬电子,301389,56.45,67.85,45.23
百纳千成,300291,7.68,9.31,6.21
中际旭创,300308,629.0,758.4,505.6
中锐股份,2374,3.75,4.1,3.36
中兰环保,300854,17.45,20.94,13.96
摩尔线程,688795,605.0,731.05,487.37
清水源,300437,16.57,19.86,13.24
中央商场,600280,3.99,4.39,3.59
海欣食品,2702,7.4,8.12,6.64
蒙泰高新,300876,36.86,43.87,29.25
漱玉平民,301017,15.38,18.35,12.23
古鳌科技,300551,16.8,20.7,13.8
易德龙,603380,39.45,43.34,35.46
汇隆活塞,920455,8.76,11.32,6.1
广汇物流,600603,6.48,7.1,5.81
迎丰股份,605055,9.95,11.08,9.06
吉峰科技,300022,7.98,9.73,6.49
敦煌种业,600354,6.67,7.38,6.04
七匹狼,2029,11.44,12.58,10.3
菱电电控,688667,72.25,87.65,58.43
天华新能,300390,56.65,67.98,45.32
长城电工,600192,10.45,11.57,9.47
科创新源,300731,58.0,70.0,46.66
英特集团,411,13.16,14.55,11.91
建霖家居,603408,14.05,15.46,12.65
科力股份,920088,30.11,39.39,21.21
中材科技,2080,37.66,41.48,33.94
德明利,1309,238.38,264.74,216.6
兆威机电,3021,126.5,141.8,116.02
申菱环境,301018,65.0,79.13,52.75
鼎泰高科,301377,142.65,173.28,115.52
兴业科技,2674,15.44,17.06,13.96
ST合纵,300477,2.75,3.26,2.18
捷邦科技,301326,112.45,136.0,90.66
伟测科技,688372,112.45,135.91,90.61
洲际油气,600759,3.27,3.56,2.92
太辰光,300570,119.25,144.0,96.0
宏昌科技,301008,36.0,43.0,28.66
中坚科技,2779,117.0,129.75,106.16
中马传动,603767,24.88,27.48,22.48
固高科技,301510,38.0,46.68,31.12
华尔泰,1217,14.44,15.88,13.0
麦迪科技,603990,15.76,17.34,14.18
鹏辉能源,300438,55.17,66.36,44.24
准油股份,2207,7.62,8.46,6.92
德科立,688205,143.05,171.46,114.3
浙海德曼,688577,101.71,120.8,80.54
美好医疗,301363,24.71,30.0,20.0
采纳股份,301122,27.13,32.51,21.67
朱老六,920726,21.2,27.35,14.73
奥来德,688378,28.03,34.06,22.7
秦安股份,603758,18.07,19.89,16.27
欣旺达,300207,27.28,32.63,21.75
菲利华,300395,105.19,125.16,83.44
神马股份,600810,9.3,10.29,8.42
诚达药业,301201,42.11,50.8,33.86
*ST美谷,615,3.64,3.81,3.45
精创电气,920035,41.99,54.56,29.38
晶雪节能,301010,22.7,27.65,18.43
明微电子,688699,44.18,53.06,35.38
江波龙,301308,255.98,305.7,203.8
昀冢科技,688260,29.66,35.96,23.98
长盛轴承,300718,88.0,106.6,71.06
胜蓝股份,300843,53.33,64.39,42.93
奥迪威,920491,30.77,40.46,21.8
捷众科技,920690,34.68,45.09,24.29
数字认证,300579,33.0,41.99,27.99
瑞可达,688800,86.0,103.69,69.13
玉马科技,300993,15.26,18.4,12.26
国际实业,159,6.0,6.62,5.42
松炀资源,603863,20.71,22.86,18.7
香农芯创,300475,150.27,180.42,120.28
科达利,2850,163.84,180.88,148.0
方盛股份,920662,29.48,39.29,21.17
吉林碳谷,920077,17.11,23.04,12.42
建发致新,301584,30.47,36.53,24.35
勘设股份,603458,10.0,11.48,9.4
万达轴承,920002,114.78,149.03,80.25
机科股份,920579,27.5,35.37,19.05
新特电气,301120,17.9,21.6,14.4
首开股份,600376,6.7,7.58,6.2
曙光数创,920808,74.4,96.22,51.82
TCL智家,2668,10.88,11.9,9.74
华锐精密,688059,82.56,98.45,65.63
华西股份,936,8.41,9.44,7.72
铜冠铜箔,301217,35.45,42.89,28.59
海希通讯,920405,0.0,34.67,18.67
开创电气,301448,0.0,62.36,41.58
雪人集团,2639,19.0,21.34,17.46
明新旭腾,605068,26.71,29.34,24.0
海翔药业,2099,6.44,7.16,5.86
海目星,688559,50.0,60.17,40.11
长川科技,300604,110.02,126.84,84.56
证通电子,2197,10.21,11.62,9.5
好莱客,603898,13.68,15.28,12.5
辉煌科技,2296,11.49,12.86,10.52
宏微科技,688711,32.41,39.74,26.5
东方盛虹,301,11.27,12.51,10.23
福建水泥,600802,6.84,7.54,6.17
德马科技,688360,22.0,26.64,17.76
三房巷,600370,2.35,2.6,2.12
景旺电子,603228,76.4,83.96,68.7
寒武纪,688256,1426.0,1698.96,1132.64
长城军工,601606,49.25,55.29,45.23
安妮股份,2235,10.41,11.88,9.72
青鸟消防,2960,11.22,12.08,9.88
高新发展,628,45.62,51.25,41.93
东珠生态,603359,10.5,10.97,8.97
信立泰,2294,51.73,56.97,46.61
鼎通科技,688668,129.56,155.53,103.69
上海九百,600838,11.55,12.44,10.18
天岳先进,688234,92.0,111.49,74.33
九鼎新材,2201,11.63,13.13,10.75
药易购,300937,36.0,42.78,28.52
安记食品,603696,21.42,23.33,19.09
瑞斯康达,603803,11.55,12.76,10.44
厦工股份,600815,3.62,3.97,3.25
美湖股份,603319,38.53,42.11,34.45
天孚通信,300394,212.58,254.96,169.98
海亮股份,2203,13.12,14.58,11.93
云汉芯城,301563,160.03,192.48,128.32
神工股份,688233,76.66,87.97,58.65
阳光电源,300274,179.96,214.88,143.26
晋拓股份,603211,24.32,25.97,21.25
伟创电气,688698,100.07,124.26,82.84
同飞股份,300990,92.64,113.3,75.54
万里石,2785,36.9,40.7,33.3
万通发展,600246,13.0,14.18,11.6
阿科力,603722,41.79,45.52,37.24
ST葫芦娃,605199,7.59,8.39,7.59
戈碧迦,920438,41.3,54.73,29.47
永辉超市,601933,4.9,5.41,4.43
沐曦股份,688802,610.07,730.7,487.14
*ST奥维,2231,1.4,1.54,1.4
骏创科技,920533,32.7,43.31,23.33
*ST云网,2306,2.0,2.19,1.99
思泉新材,301489,208.5,250.8,167.2
森林包装,605500,9.39,10.34,8.46
光库科技,300620,153.0,185.4,123.6
多伦科技,603528,10.22,11.18,9.14
开普云,688228,206.0,245.39,163.59
康乐卫士,920575,8.69,11.29,6.09
九牧王,601566,13.74,15.16,12.4
华绿生物,300970,21.41,25.87,17.25
三木集团,632,5.9,6.53,5.35
恒达新材,301469,31.0,38.32,25.54
*ST岩石,600696,2.92,3.2,2.9
*ST熊猫,600599,9.93,10.97,9.93
昂瑞微,688790,155.68,186.62,124.42
*ST宇顺,2289,29.17,32.24,29.17
*ST亚振,603389,48.2,49.92,45.16
京泉华,2885,27.06,29.76,24.35
司尔特,2538,6.79,7.44,6.08
世嘉科技,2796,29.18,32.12,26.28
联合精密,1268,37.11,41.16,33.68
华密新材,920247,28.11,37.29,20.09
三协电机,920100,75.7,100.86,54.32
华伍股份,300095,12.4,15.32,10.22
百大集团,600865,17.28,19.01,15.55
合众思壮,2383,13.14,14.6,11.94
智慧农业,816,3.78,4.27,3.49
春光智能,920810,13.88,18.04,9.72
*ST佳沃,300268,13.45,16.18,10.78
国统股份,2205,14.13,16.02,13.1
中集车辆,301039,9.69,11.6,7.74
威马农机,301533,41.88,51.38,34.26
万里马,300591,10.33,12.59,8.39
智光电气,2169,12.2,13.46,11.02
英维克,2837,111.17,124.52,101.88
瑞达期货,2961,28.38,31.54,25.8
北京君正,300223,114.63,134.87,89.91
山东墨龙,2490,6.7,7.58,6.2
厦门港务,905,13.49,15.25,12.47
浙江世宝,2703,21.44,24.04,19.67
线上线下,300959,100.0,120.55,80.37
豪恩汽电,301488,162.29,194.87,129.91
新金路,510,12.3,13.53,11.07
天马新材,920971,32.6,42.39,22.83
北方长龙,301357,146.4,179.71,119.81
东田微,301183,165.0,197.88,131.92
威帝股份,603023,5.37,5.89,4.82
海科新源,301292,68.53,82.21,54.81
福龙马,603686,31.27,34.74,28.42
和顺科技,301237,59.48,73.93,49.29
国风新材,859,10.74,11.85,9.69
灿芯股份,688691,107.63,130.28,86.86
达嘉维康,301126,13.0,15.71,10.47
