股票代码,股票简称,最高价,收盘价,涨跌幅,成交额,涨停价,跌停价
600280,中央商场,4.45,4.42,2.31,580377240.42,4.75,3.89
600350,山东高速,9.74,9.73,2.31,91125052.85,10.46,8.56
300879,大叶股份,30.52,30.52,2.31,179767910.0,35.8,23.86
301179,泽宇智能,16.89,16.83,2.31,101608556.0,19.74,13.16
605179,一鸣食品,21.78,21.72,2.31,206317904.65,23.35,19.11
000717,中南股份,2.67,2.67,2.3,104876643.0,2.87,2.35
002632,道明光学,13.45,13.35,2.3,593997820.0,14.36,11.75
001229,魅视科技,42.79,42.3,2.3,219133680.0,45.49,37.22
000601,韶能股份,4.9,4.9,2.3,123571499.0,5.27,4.31
603990,麦迪科技,16.1,16.05,2.29,513018580.0,17.26,14.12
301348,蓝箭电子,22.33,22.3,2.29,324713670.0,26.16,17.44
301150,中一科技,45.75,45.07,2.29,607742840.0,52.87,35.25
600429,三元股份,5.36,5.36,2.29,214968682.99,5.76,4.72
603281,江瀚新材,29.82,29.48,2.29,115855197.46,31.7,25.94
688718,唯赛勃,14.19,13.85,2.29,31368113.2,16.25,10.83
000821,京山轻机,14.45,14.3,2.29,930739240.0,15.38,12.58
300772,运达股份,20.94,20.56,2.29,314071070.0,24.12,16.08
002638,勤上股份,3.15,3.13,2.29,126105918.0,3.37,2.75
001308,康冠科技,21.98,21.91,2.29,86514282.0,23.56,19.28
002165,红宝丽,8.1,8.05,2.29,365477740.0,8.66,7.08
605218,伟时电子,19.75,19.68,2.29,69445855.0,21.16,17.32
302132,中航成飞,89.0,88.01,2.28,2615014300.0,103.26,68.84
002961,瑞达期货,27.08,26.98,2.27,492409030.0,29.02,23.74
301260,格力博,17.56,17.54,2.27,89364633.0,20.58,13.72
002527,新时达,17.13,17.1,2.27,604997680.0,18.39,15.05
300157,新锦动力,4.95,4.95,2.27,259813110.0,5.81,3.87
920351,华光源海,23.5,23.4,2.27,46443795.1,29.74,16.02
300628,亿联网络,37.57,37.41,2.27,493165230.0,43.9,29.26
600315,上海家化,23.92,23.89,2.27,177845108.38,25.7,21.02
003000,劲仔食品,11.82,11.72,2.27,114356652.0,12.61,10.31
300611,美力科技,28.89,28.87,2.27,322110050.0,33.88,22.58
300806,斯迪克,34.58,33.84,2.27,650941870.0,39.71,26.47
600525,ST长园,4.14,4.07,2.26,119721892.21,4.18,3.78
002152,广电运通,14.02,14.02,2.26,832177750.0,15.08,12.34
300927,江天化学,24.96,24.88,2.26,127485282.0,29.2,19.46
300858,科拓生物,17.71,17.68,2.26,86312526.0,20.75,13.83
300086,康芝药业,12.04,11.79,2.25,912549580.0,13.84,9.22
688391,钜泉科技,30.98,30.85,2.25,63392228.25,36.2,24.14
301233,盛帮股份,55.97,55.38,2.25,110933717.0,64.99,43.33
002786,银宝山新,9.1,9.1,2.25,126617896.0,9.79,8.01
600158,中体产业,9.15,9.1,2.25,319494565.39,9.79,8.01
603719,良品铺子,12.4,12.3,2.24,100726623.46,13.23,10.83
301116,益客食品,11.43,11.4,2.24,87619360.0,13.38,8.92
300514,友讯达,14.14,14.14,2.24,70320880.0,16.6,11.06
300956,英力股份,17.84,17.79,2.24,127305638.0,20.88,13.92
603949,雪龙集团,19.16,19.16,2.24,74125623.0,20.61,16.87
300224,正海磁材,16.91,16.88,2.24,878061580.0,19.81,13.21
002973,侨银股份,14.15,14.15,2.24,80454348.0,15.22,12.46
920832,齐鲁华信,7.81,7.77,2.24,16877175.84,9.88,5.32
600233,圆通速递,17.06,16.92,2.24,288571940.24,18.21,14.9
688298,东方生物,25.82,25.66,2.23,75065617.04,30.12,20.08
688216,气派科技,24.3,24.29,2.23,44727059.05,28.51,19.01
301390,经纬股份,35.99,35.76,2.23,32034446.0,41.98,27.98
001306,夏厦精密,87.74,87.68,2.23,179752160.0,94.35,77.19
002835,同为股份,17.0,17.0,2.22,68914457.0,18.29,14.97
688290,景业智能,65.4,64.8,2.22,191930546.82,76.07,50.71
300861,美畅股份,16.09,16.09,2.22,222653820.0,18.89,12.59
601118,海南橡胶,6.1,5.99,2.22,573502745.8,6.45,5.27
688209,英集芯,22.64,22.59,2.22,313172584.85,26.52,17.68
603008,喜临门,20.85,20.76,2.22,395686897.85,22.34,18.28
002537,海联金汇,9.24,9.23,2.21,609593370.0,9.93,8.13
601985,中国核电,9.36,9.24,2.21,2311151335.19,9.94,8.14
920957,汉维科技,13.46,13.4,2.21,40416464.79,17.04,9.18
301580,爱迪特,49.52,48.99,2.21,142257530.0,57.52,38.34
920718,合肥高科,16.23,16.2,2.21,25308891.1,20.6,11.1
920505,九菱科技,53.0,51.86,2.21,198975092.63,65.96,35.52
603005,晶方科技,29.67,29.65,2.21,919480575.37,31.91,26.11
600893,航发动力,45.18,44.94,2.21,3235906109.35,48.37,39.57
000839,国安股份,2.79,2.78,2.21,222490590.0,2.99,2.45
300267,尔康制药,3.73,3.71,2.2,185593870.0,4.36,2.9
300217,东方电热,5.58,5.57,2.2,350303740.0,6.54,4.36
920061,西磁科技,31.86,31.57,2.2,72725744.81,40.15,21.63
688499,利元亨,65.1,65.0,2.2,703845802.45,76.32,50.88
002520,日发精机,6.53,6.5,2.2,295737030.0,7.0,5.72
002138,顺络电子,38.2,38.12,2.2,948027880.0,41.03,33.57
600829,人民同泰,12.1,12.09,2.2,267764965.6,13.01,10.65
300652,雷迪克,61.68,61.39,2.2,564929930.0,72.08,48.06
300632,光莆股份,15.94,15.82,2.2,304927760.0,18.58,12.38
920066,科拜尔,26.2,26.06,2.2,22558950.72,33.15,17.85
603767,中马传动,24.77,24.67,2.2,305291627.0,26.55,21.73
300307,慈星股份,7.47,7.45,2.19,171891120.0,8.75,5.83
603082,北自科技,38.28,38.23,2.19,76240475.94,41.15,33.67
688472,阿特斯,16.17,15.88,2.19,1591021589.87,18.65,12.43
688368,晶丰明源,128.31,125.76,2.19,334039778.03,147.68,98.46
301632,广东建科,25.35,25.29,2.18,119614860.0,29.7,19.8
300115,长盈精密,46.25,45.45,2.18,5838581900.0,53.38,35.58
688045,必易微,41.87,41.73,2.18,72743845.28,49.01,32.67
002436,兴森科技,23.58,22.98,2.18,2345278500.0,24.74,20.24
603536,惠发食品,11.76,11.74,2.18,142899915.96,12.64,10.34
920802,保丽洁,16.45,16.44,2.18,25158090.6,20.91,11.27
002376,新北洋,8.0,7.99,2.17,221248960.0,8.6,7.04
000792,盐湖股份,32.79,31.96,2.17,4143726900.0,34.41,28.15
002348,高乐股份,6.33,6.11,2.17,263236220.0,6.58,5.38
600745,闻泰科技,40.0,39.96,2.17,2286502335.27,43.02,35.2
300718,长盛轴承,86.4,86.11,2.17,1074965100.0,101.14,67.42
920108,宏海科技,14.12,14.12,2.17,30168665.37,17.96,9.68
688693,锴威特,40.29,40.05,2.17,54034581.63,47.04,31.36
300464,星徽股份,6.63,6.6,2.17,119961538.0,7.75,5.17
605368,蓝天燃气,8.06,8.02,2.17,104577837.14,8.64,7.07
300871,回盛生物,23.5,23.12,2.17,411314620.0,27.16,18.1
300345,华民股份,6.65,6.61,2.16,91683507.0,7.76,5.18
600764,中国海防,30.77,30.71,2.16,701434984.93,33.07,27.05
605100,华丰股份,47.64,47.25,2.16,290420262.46,50.88,41.63
600072,中船科技,12.34,12.3,2.16,455547483.82,13.24,10.84
603595,ST东尼,17.58,17.51,2.16,99107292.44,18.0,16.28
688009,中国通号,5.68,5.68,2.16,254017226.27,6.67,4.45
300046,台基股份,37.99,37.9,2.16,577203500.0,44.52,29.68
300549,优德精密,19.47,19.45,2.15,59186145.0,22.85,15.23
920082,方正阀门,18.54,18.51,2.15,43132879.69,23.55,12.69
002915,中欣氟材,24.88,24.69,2.15,507735410.0,26.59,21.75
300913,兆龙互连,57.47,57.0,2.15,810168410.0,66.96,44.64
688055,龙腾光电,3.8,3.8,2.15,42067519.25,4.46,2.98
920770,艾能聚,18.61,18.53,2.15,115877713.67,23.58,12.7
000650,仁和药业,6.28,6.18,2.15,468505770.0,6.66,5.45
300261,雅本化学,7.14,7.14,2.15,137632150.0,8.39,5.59
920266,生物谷,9.55,9.52,2.15,16720515.62,12.11,6.53
920895,花溪科技,21.99,21.9,2.15,22241337.93,27.87,15.01
920433,大唐药业,6.2,6.19,2.15,18651052.54,7.87,4.25
300567,精测电子,112.3,109.57,2.14,1542819400.0,128.72,85.82
002528,ST英飞拓,2.9,2.86,2.14,38401633.0,2.94,2.66
920855,浙江大农,19.16,19.08,2.14,15576705.43,24.28,13.08
688670,金迪克,21.96,21.96,2.14,76364598.77,25.8,17.2
002241,歌尔股份,30.64,30.56,2.14,4621470900.0,32.91,26.93
003013,地铁设计,15.16,14.81,2.14,114586823.0,15.95,13.05
603214,爱婴室,17.73,17.68,2.14,143920943.55,19.04,15.58
920729,永顺生物,9.09,9.08,2.14,18253034.13,11.55,6.23
300882,万胜智能,20.58,20.55,2.14,154200070.0,24.14,16.1
301267,华厦眼科,19.15,19.12,2.14,122880887.0,22.46,14.98
300760,迈瑞医疗,209.31,208.03,2.14,2681170200.0,244.42,162.94
605377,华旺科技,8.62,8.62,2.13,136620631.05,9.28,7.6
002097,山河智能,12.99,12.95,2.13,796237770.0,13.95,11.41
301115,联检科技,16.99,16.8,2.13,51857719.0,19.74,13.16
301161,唯万密封,38.9,38.4,2.13,291994690.0,45.12,30.08
300305,裕兴股份,6.25,6.25,2.12,51956506.0,7.34,4.9
002706,良信股份,12.46,12.02,2.12,867789510.0,12.95,10.59
603308,应流股份,46.5,45.71,2.12,1141352796.05,49.24,40.28
300160,秀强股份,5.82,5.78,2.12,116083215.0,6.79,4.53
000859,国风新材,13.93,13.5,2.12,3182246400.0,14.54,11.9
002843,泰嘉股份,22.36,22.2,2.12,572430630.0,23.91,19.57
002689,ST远智,3.38,3.38,2.11,107873051.0,3.48,3.14
300713,英可瑞,18.35,18.35,2.11,81652365.0,21.56,14.38
600744,华银电力,6.29,6.28,2.11,342985786.03,6.77,5.54
002104,恒宝股份,20.3,20.29,2.11,1446628600.0,21.86,17.88
600438,通威股份,21.59,21.27,2.11,2583880466.36,22.91,18.75
300782,卓胜微,85.78,84.74,2.11,1636550500.0,99.59,66.39
002273,水晶光电,26.17,26.17,2.11,1555320500.0,28.19,23.07
600081,东风科技,12.13,12.12,2.11,63535633.45,13.06,10.68
300482,万孚生物,20.92,20.85,2.11,202176620.0,24.5,16.34
920541,铁大科技,14.12,14.07,2.1,49442514.7,17.91,9.65
600754,锦江酒店,26.8,26.21,2.1,437033331.82,28.24,23.1
002243,力合科创,11.95,11.65,2.1,886491680.0,12.55,10.27
001309,德明利,241.61,239.99,2.1,2910154400.0,258.56,211.55
300717,华信新材,20.02,19.92,2.1,33128344.0,23.41,15.61
603345,安井食品,89.73,87.96,2.1,703506607.2,94.77,77.54
301508,中机认检,33.27,33.15,2.09,103093207.0,38.96,25.98
300875,捷强装备,45.6,45.39,2.09,293283180.0,53.35,35.57
600704,物产中大,5.93,5.86,2.09,623223749.82,6.31,5.17
688450,光格科技,30.66,30.28,2.09,32281607.11,35.59,23.73
688392,骄成超声,148.58,147.5,2.09,549964353.69,173.38,115.58
000761,本钢板材,3.43,3.42,2.09,69213487.0,3.69,3.02
688393,安必平,35.58,33.73,2.09,561475654.92,39.65,26.43
601515,衢州东峰,4.45,4.4,2.09,139540497.23,4.74,3.88
688458,美芯晟,42.17,42.05,2.09,117296300.43,49.43,32.95
300404,博济医药,10.83,10.77,2.09,249111220.0,12.66,8.44
605288,凯迪股份,118.73,110.19,2.08,268776409.6,118.73,97.15
001269,欧晶科技,24.93,24.5,2.08,80295392.0,26.4,21.6
601100,恒立液压,119.76,117.6,2.08,1506708031.78,126.72,103.68
300137,先河环保,11.32,11.28,2.08,276303070.0,13.26,8.84
920753,天纺标,23.6,23.55,2.08,28579205.37,29.99,16.15
000568,泸州老窖,120.11,119.29,2.08,1541177200.0,128.55,105.17
301272,英华特,41.81,41.73,2.08,43238432.0,49.06,32.7
001389,广合科技,84.53,83.6,2.08,785018720.0,90.09,73.71
002193,如意集团,5.45,5.41,2.08,54607955.0,5.83,4.77
002599,盛通股份,8.9,8.88,2.07,291714500.0,9.57,7.83
603826,坤彩科技,17.95,17.77,2.07,106739157.0,19.15,15.67
600218,全柴动力,10.9,10.87,2.07,229287273.5,11.72,9.59
300581,晨曦航空,18.38,18.29,2.06,856304410.0,21.5,14.34
920931,无锡鼎邦,14.85,14.83,2.06,24545875.8,18.88,10.18
920566,梓橦宫,11.9,11.87,2.06,48731283.91,15.11,8.15
002845,同兴达,14.88,14.84,2.06,177009660.0,15.99,13.09
301022,海泰科,33.85,33.66,2.06,131031880.0,39.58,26.38
300421,力星股份,38.33,37.15,2.06,1944338600.0,43.68,29.12
300174,元力股份,16.48,16.35,2.06,194060960.0,19.22,12.82
002800,天顺股份,16.35,16.35,2.06,126614518.0,17.62,14.42
002681,奋达科技,6.96,6.95,2.06,587072440.0,7.49,6.13
688105,诺唯赞,21.88,21.85,2.06,72392342.71,25.69,17.13
688389,普门科技,13.94,13.93,2.05,83887258.26,16.38,10.92
000677,恒天海龙,4.51,4.48,2.05,129750474.0,4.83,3.95
002587,奥拓电子,6.98,6.97,2.05,163963970.0,7.51,6.15
688019,安集科技,279.65,274.0,2.05,1579429521.18,322.2,214.8
002562,兄弟科技,6.99,6.98,2.05,531807710.0,7.52,6.16
601375,中原证券,4.5,4.49,2.05,357107595.94,4.84,3.96
688600,皖仪科技,29.98,29.49,2.04,158890262.44,34.68,23.12
688557,兰剑智能,39.79,39.51,2.04,125839118.73,46.46,30.98
300614,百川畅银,13.08,13.01,2.04,35363789.0,15.3,10.2
600250,南京商旅,12.05,12.01,2.04,319930963.0,12.95,10.59
002846,英联股份,17.15,17.02,2.04,196437430.0,18.35,15.01
002832,比音勒芬,15.54,15.52,2.04,160476140.0,16.73,13.69
002149,西部材料,52.63,51.61,2.04,6014983000.0,55.64,45.52
000768,中航西飞,31.12,30.58,2.04,3060784000.0,32.97,26.97
300306,远方信息,14.72,14.54,2.04,191700460.0,17.1,11.4
002263,大东南,3.53,3.51,2.03,269952720.0,3.78,3.1
300279,和晶科技,7.55,7.55,2.03,103026123.0,8.88,5.92
603122,合富中国,22.16,22.15,2.03,974024726.0,23.88,19.54
603848,好太太,19.19,19.14,2.03,60598144.0,20.64,16.88
301255,通力科技,29.87,29.77,2.02,61471207.0,35.02,23.34
002892,科力尔,13.66,13.65,2.02,281443520.0,14.72,12.04
002404,嘉欣丝绸,7.13,7.08,2.02,117872490.0,7.63,6.25
300317,珈伟新能,4.06,4.05,2.02,118186834.0,4.76,3.18
920252,天宏锂电,31.91,31.91,2.01,246566459.6,40.66,21.9
300545,联得装备,35.5,34.95,2.01,650787650.0,41.11,27.41
688758,赛分科技,18.85,18.76,2.01,147836214.63,22.07,14.71
300780,德恩精工,22.0,21.3,2.01,430308660.0,25.06,16.7
300756,金马游乐,56.88,55.86,2.01,299666620.0,65.71,43.81
300396,迪瑞医疗,13.85,13.72,2.01,70920982.0,16.14,10.76
002708,光洋股份,13.83,13.73,2.01,352112770.0,14.81,12.11
601005,重庆钢铁,1.53,1.53,2.0,235962553.48,1.65,1.35
000564,供销大集,2.55,2.55,2.0,1254205570.0,2.75,2.25
300889,爱克股份,21.59,21.45,2.0,125586783.0,25.24,16.82
002349,精华制药,7.71,7.67,1.99,176280250.0,8.27,6.77
920403,康农种业,24.15,24.06,1.99,77341043.99,30.66,16.52
301156,美农生物,18.48,18.44,1.99,37788742.0,21.7,14.46
920608,丰安股份,20.02,19.99,1.99,23821068.61,25.48,13.72
301502,华阳智能,46.32,46.15,1.99,48490725.0,54.3,36.2
920260,中寰股份,11.83,11.8,1.99,47929622.85,15.04,8.1
301020,密封科技,23.16,23.09,1.99,48469888.0,27.17,18.11
002797,第一创业,7.22,7.2,1.98,940947610.0,7.77,6.35
920970,大禹生物,8.23,8.23,1.98,20607117.34,10.49,5.65
000591,太阳能,4.64,4.63,1.98,395934860.0,4.99,4.09
603123,翠微股份,15.75,15.44,1.98,1561742136.7,16.65,13.63
002869,金溢科技,25.27,25.25,1.98,194768420.0,27.24,22.28
605388,均瑶健康,7.75,7.73,1.98,121409060.74,8.34,6.82
002967,广电计量,24.83,24.27,1.97,702413560.0,26.18,21.42
300429,强力新材,16.13,16.03,1.97,907937240.0,18.86,12.58
002635,安洁科技,14.49,14.48,1.97,229327720.0,15.62,12.78
002062,宏润建设,9.77,9.32,1.97,442375900.0,10.05,8.23
000721,西安饮食,9.39,9.33,1.97,282047910.0,10.07,8.24
688151,华强科技,21.92,21.78,1.97,85579490.83,25.63,17.09
300488,恒锋工具,33.92,33.81,1.96,82401037.0,39.79,26.53
000058,深赛格,9.92,9.9,1.96,218124970.0,10.68,8.74
603027,千禾味业,10.49,10.43,1.96,203930337.59,11.25,9.21
600604,市北高新,6.36,6.26,1.95,315061036.48,6.75,5.53
300132,青松股份,8.97,8.87,1.95,229678680.0,10.44,6.96
002111,威海广泰,10.99,10.96,1.95,162443930.0,11.83,9.68
603130,云中马,57.7,56.38,1.95,229845259.0,60.83,49.77
301239,普瑞眼科,34.01,33.94,1.95,67039060.0,39.95,26.63
603266,天龙股份,23.1,22.98,1.95,195232879.68,24.79,20.29
600751,海航科技,4.21,4.18,1.95,340073388.95,4.51,3.69
300203,聚光科技,16.88,16.74,1.95,233867160.0,19.7,13.14
003018,金富科技,18.18,17.79,1.95,195040990.0,19.2,15.71
920087,秋乐种业,16.85,16.78,1.94,134625159.73,21.39,11.53
600936,北投科技,4.82,4.72,1.94,435456716.13,5.09,4.17
301004,嘉益股份,52.99,52.98,1.94,53573487.0,62.36,41.58
001236,弘业期货,11.05,11.02,1.94,205210640.0,11.89,9.73
600179,安通控股,5.27,5.25,1.94,827253275.99,5.67,4.64
300371,汇中股份,13.14,13.13,1.94,41443627.0,15.46,10.3
301190,善水科技,22.76,22.6,1.94,64649532.0,26.6,17.74
300920,润阳科技,46.5,45.2,1.94,124534614.0,53.21,35.47
920271,邦德股份,16.9,16.82,1.94,27956245.23,21.45,11.55
002542,中化岩土,3.73,3.68,1.94,395628000.0,3.97,3.25
300865,大宏立,29.01,28.95,1.94,51787055.0,34.08,22.72
601727,上海电气,9.55,9.48,1.94,4120746537.97,10.23,8.37
002331,皖通科技,9.5,9.48,1.94,173962370.0,10.23,8.37
688100,威胜信息,40.1,40.06,1.93,175206474.36,47.16,31.44
600180,瑞茂通,3.7,3.69,1.93,81591286.16,3.98,3.26
603373,安邦护卫,40.68,40.6,1.93,75347572.08,43.81,35.85
300112,万讯自控,9.04,8.98,1.93,72698425.0,10.57,7.05
300849,锦盛新材,16.5,16.39,1.93,61106163.0,19.3,12.86
603139,康惠股份,21.45,21.18,1.92,72247643.5,22.86,18.7
300144,宋城演艺,8.48,8.48,1.92,488529700.0,9.98,6.66
300176,鸿特科技,6.9,6.9,1.92,94246445.0,8.12,5.42
920526,凯华材料,25.77,25.51,1.92,59049733.14,32.53,17.53
688291,金橙子,49.5,47.9,1.91,412867901.26,56.4,37.6
300886,华业香料,27.31,27.15,1.91,46201150.0,31.97,21.31
600959,江苏有线,3.75,3.73,1.91,389567321.98,4.03,3.29
688130,晶华微,23.2,22.92,1.91,35811915.04,26.99,17.99
002249,大洋电机,11.23,11.2,1.91,1752136300.0,12.09,9.89
688279,峰岹科技,203.33,202.8,1.91,451522020.65,238.8,159.2
301581,黄山谷捷,49.65,49.65,1.91,58187315.0,58.46,38.98
002083,孚日股份,13.98,13.36,1.91,1749228500.0,14.42,11.8
920016,中草香料,20.32,20.31,1.91,23562396.89,25.9,13.96
920089,禾昌聚合,20.44,20.32,1.91,78245470.18,25.92,13.96
920005,鼎佳精密,42.86,42.78,1.91,42330539.58,54.57,29.39
002877,智能自控,9.64,9.64,1.9,182960420.0,10.41,8.51
300922,天秦装备,26.45,26.28,1.9,332015320.0,30.95,20.63
601789,宁波建工,5.46,5.37,1.9,350830889.17,5.8,4.74
301311,昆船智能,19.89,19.88,1.9,129929984.0,23.41,15.61
603444,吉比特,480.6,476.07,1.9,1359692897.89,513.93,420.49
600037,歌华有线,8.13,8.06,1.9,380050709.29,8.7,7.12
300880,迦南智能,18.86,18.82,1.89,53573458.0,22.16,14.78
688013,天臣医疗,50.33,48.94,1.89,126649498.93,57.64,38.42
920239,长虹能源,34.58,34.45,1.89,201731653.83,43.95,23.67
600119,长江投资,8.11,8.08,1.89,51755178.07,8.72,7.14
002547,春兴精工,4.85,4.85,1.89,216839340.0,5.24,4.28
605108,同庆楼,19.94,19.94,1.89,150870105.36,21.53,17.61
301238,瑞泰新材,22.14,22.14,1.89,386010280.0,26.08,17.38
603871,嘉友国际,14.12,14.05,1.89,188496297.76,15.17,12.41
301198,喜悦智行,13.59,13.51,1.89,70231469.0,15.91,10.61
002006,精工科技,24.08,23.78,1.89,1109640810.0,25.67,21.01
300402,宝色股份,23.88,23.78,1.89,438805480.0,28.01,18.67
603687,大胜达,11.09,10.81,1.89,256783151.75,11.67,9.55
300789,唐源电气,23.84,23.82,1.88,77530593.0,28.06,18.7
688249,晶合集成,38.8,37.4,1.88,1753776074.95,44.05,29.37
300241,瑞丰光电,6.02,5.97,1.88,155658780.0,7.03,4.69
301167,建研设计,16.87,16.84,1.88,43988208.0,19.84,13.22
688060,云涌科技,44.77,44.56,1.87,22852918.27,52.49,34.99
603960,克来机电,20.67,20.65,1.87,213177706.1,22.3,18.24
002346,柘中股份,21.8,21.2,1.87,223174920.0,22.89,18.73
600935,华塑股份,2.84,2.72,1.87,258507902.0,2.94,2.4
000793,ST华闻,2.78,2.72,1.87,119201305.0,2.8,2.54
600550,保变电气,12.15,11.97,1.87,1782763186.25,12.93,10.58
603936,博敏电子,13.07,13.07,1.87,754973153.01,14.11,11.55
601579,会稽山,21.39,21.24,1.87,250301599.37,22.94,18.77
603399,永杉锂业,11.69,11.44,1.87,305773511.59,12.35,10.11
002301,齐心集团,8.23,8.18,1.87,299146290.0,8.83,7.23
300030,阳普医疗,8.18,8.18,1.87,76822835.0,9.64,6.42
688213,思特威,99.8,98.81,1.87,1305437830.61,116.4,77.6
002445,中南文化,2.73,2.73,1.87,267724800.0,2.95,2.41
300281,金明精机,8.84,8.74,1.86,298370700.0,10.3,6.86
920149,旭杰科技,12.68,12.57,1.86,30876175.18,16.04,8.64
300041,回天新材,12.04,12.03,1.86,311926940.0,14.17,9.45
605577,龙版传媒,14.34,14.22,1.86,158715348.64,15.36,12.56
301089,拓新药业,30.38,30.15,1.86,116568828.0,35.52,23.68
688127,蓝特光学,44.36,43.31,1.86,680910570.38,51.02,34.02
600809,山西汾酒,181.23,179.83,1.86,1298167287.69,194.21,158.9
002077,大港股份,15.92,15.92,1.86,461609670.0,17.19,14.07
600882,妙可蓝多,25.38,25.33,1.85,200237976.32,27.36,22.38
001379,腾达科技,25.36,25.36,1.85,334655780.0,27.39,22.41
002277,友阿股份,8.33,8.27,1.85,678010750.0,8.93,7.31
300741,华宝股份,19.42,19.3,1.85,100593860.0,22.74,15.16
000856,冀东装备,10.5,10.49,1.84,65836030.0,11.33,9.27
601921,浙版传媒,8.39,8.29,1.84,305749366.38,8.95,7.33
002579,中京电子,12.77,12.72,1.84,606893170.0,13.74,11.24
688689,银河微电,29.9,29.9,1.84,86984643.34,35.23,23.49
300015,爱尔眼科,11.65,11.63,1.84,1068969700.0,13.7,9.14
000617,中油资本,10.1,9.97,1.84,2253133100.0,10.77,8.81
600755,厦门国贸,7.21,7.21,1.84,749167810.41,7.79,6.37
603209,兴通股份,15.54,15.53,1.84,125806965.2,16.78,13.73
600318,新力金融,9.43,9.43,1.84,253164715.52,10.19,8.33
002423,中粮资本,12.24,12.22,1.83,373790410.0,13.2,10.8
002374,中锐股份,3.92,3.89,1.83,311585240.0,4.2,3.44
600487,亨通光电,25.1,25.04,1.83,2848557336.77,27.05,22.13
603395,红四方,30.74,30.65,1.83,131278201.62,33.11,27.09
920547,无锡晶海,25.16,25.11,1.82,31128856.95,32.05,17.27
002950,奥美医疗,11.98,11.73,1.82,134222420.0,12.67,10.37
301577,美信科技,60.8,60.34,1.82,69113678.0,71.11,47.41
000823,超声电子,14.56,14.53,1.82,502704140.0,15.7,12.84
000762,西藏矿业,29.36,28.52,1.82,954028870.0,30.81,25.21
688629,华丰科技,112.8,107.98,1.82,2391702045.49,127.26,84.84
301278,快可电子,35.4,35.33,1.82,143505550.0,41.64,27.76
