code,所属概念,market_code,所属概念数量,股票代码
688372,先进封装;存储芯片;汽车芯片;MCU芯片;芯片概念;消费电子概念;2025年报预增;沪股通;融资融券,17,9,688372.SH
603680,高铁;一带一路;充电桩;储能;2025年报预增;沪股通,17,6,603680.SH
000792,盐湖提锂;化肥;小金属概念;锂电池概念;央企国企改革;西部大开发;2025年报预增;国企改革;新能源汽车;比亚迪概念;同花顺漂亮100;特色小镇;融资融券;深股通;旅游概念;储能;股权转让(并购重组),33,17,000792.SZ
301052,文化传媒概念;AIGC概念;元宇宙;数据要素;IP经济(谷子经济);网红经济;数字经济;人工智能;AI应用;三胎概念;深股通;融资融券,33,12,301052.SZ
603058,第三代半导体;芯片概念;烟草;创投;工业大麻;西部大开发;股权转让(并购重组),17,7,603058.SH
688079,MicroLED概念;光刻机;先进封装;MR(混合现实);富士康概念;第三代半导体;苹果概念;AI眼镜;消费电子概念;芯片概念;5G;智能穿戴;虚拟现实;传感器;华为概念;专精特新;无人机;融资融券,17,18,688079.SH
300623,汽车芯片;中芯国际概念;第三代半导体;芯片概念;汽车电子;5G;专精特新;新能源汽车;高压快充;充电桩;柔性直流输电;深股通;股权转让(并购重组);融资融券,33,14,300623.SZ
600668,医药电商;仿制药一致性评价;眼科医疗;创新药;猴痘概念;水泥概念;国企改革;绿色电力;2025年报预增;核电;融资融券;回购增持再贷款概念;养老概念,17,13,600668.SH
300111,幽门螺杆菌概念;流感;深股通;股权转让(并购重组),33,4,300111.SZ
002670,期货概念;参股券商;区块链;国企改革;深股通;股权转让(并购重组);融资融券,33,7,002670.SZ
600149,雄安新区;京津冀一体化;物业管理;国企改革,17,4,600149.SH
600135,光伏概念;雄安新区;京津冀一体化;柔性屏(折叠屏);医疗器械概念;央企国企改革;国企改革;参股保险;锂电池概念;固态电池;融资融券,17,11,600135.SH
300118,钙钛矿电池;HJT电池;TOPCON电池;硅能源;商业航天;光伏建筑一体化;光伏概念;储能;华为概念;绿色电力;共同富裕示范区;乡村振兴;深股通;融资融券,33,14,300118.SZ
002968,物业管理;养老概念;西部大开发;智慧城市;低空经济;抖音概念(字节概念);无人机;股权转让(并购重组),33,8,002968.SZ
300159,成飞概念;军民融合;军工;航空发动机;大飞机;商业航天;无人机;卫星导航;可控核聚变;低空经济;核电;专精特新;海工装备;ST板块;农机;西部大开发;国企改革;乡村振兴;股权转让(并购重组);新疆振兴,33,20,300159.SZ
688571,国企改革;专精特新;光刻胶;稀土永磁;PCB概念;融资融券,17,6,688571.SH
600744,超超临界发电;虚拟电厂;绿色电力;碳交易;风电;碳中和;煤炭概念;核电;央企国企改革;国企改革;融资融券;沪股通,17,12,600744.SH
300533,手机游戏;网络游戏;IP经济(谷子经济);阿里巴巴概念;创投;粤港澳大湾区;人民币贬值受益;新能源汽车;深股通,33,9,300533.SZ
601933,预制菜;IP经济(谷子经济);跨境电商;统一大市场;福建自贸区;冷链物流;海峡两岸;腾讯概念;股权转让(并购重组);沪股通;融资融券,17,11,601933.SH
300345,BC电池;HJT电池;TOPCON电池;硅能源;光伏概念;碳中和;储能;军民融合;人形机器人;智能电网;军工;机器人概念;智慧城市;华为概念,33,14,300345.SZ
603808,C2M概念;网红经济;粤港澳大湾区;NFT概念;人工智能;虚拟数字人,17,6,603808.SH
002743,装配式建筑;新型城镇化;雄安新区;PPP概念;可控核聚变,33,5,002743.SZ
605179,乳业;三胎概念;冷链物流;乡村振兴;共同富裕示范区;长三角一体化;2025年报预增;沪股通,17,8,605179.SH
002094,中韩自贸区;网红经济;跨境电商;化债概念(AMC概念);参股银行;C2M概念;腾讯概念;人民币贬值受益;一带一路;深股通;融资融券,33,11,002094.SZ
000778,特钢概念;央企国企改革;地下管网;国企改革;参股银行;回购增持再贷款概念;钒电池;PPP概念;水利;小金属概念;2025年报预增;京津冀一体化;核电;储能;深股通;融资融券,33,16,000778.SZ
000777,可控核聚变;商业航天;核电;核污染防治;高端装备;安防;水利;储能;燃料电池;央企国企改革;一带一路;氢能源;抽水蓄能;超超临界发电;国企改革;幽门螺杆菌概念;煤化工概念;天然气;融资融券;深股通;中字头股票,33,21,000777.SZ
300205,ST板块;ETC;量子科技;网络安全;数据安全;互联网金融;华为概念;区块链;财税数字化;数字货币;5G;华为鲲鹏;移动支付;跨境支付(CIPS);物联网;人工智能;专精特新,33,17,300205.SZ
600716,国企改革;养老概念;参股券商;融资融券,17,4,600716.SH
603848,家用电器;智能家居;阿里巴巴概念;沪股通,17,4,603848.SH
000928,医疗废物处理;同花顺中特估100;国企改革;央企国企改革;中俄贸易概念;超超临界发电;一带一路;碳中和;数字经济;3D打印;深股通;融资融券;中字头股票,33,13,000928.SZ
002379,金属回收;股权转让(并购重组);深股通;融资融券,33,4,002379.SZ
002691,京津冀一体化;机器人概念;中俄贸易概念;3D打印;煤炭概念,33,5,002691.SZ
002377,互联网金融;股权转让(并购重组),33,2,002377.SZ
688350,污水处理;专精特新;氢能源;盐湖提锂;融资融券,17,5,688350.SH
000721,预制菜;职业教育;独角兽概念;国企改革;西部大开发;深股通,33,6,000721.SZ
002949,装配式建筑;新型城镇化;粤港澳大湾区;一带一路;数字经济;人工智能;低空经济;文化传媒概念;百度概念,33,9,002949.SZ
000626,生态农业;粮食概念;农业种植;乡村振兴;统一大市场;跨境电商;2026一季报预增,33,7,000626.SZ
002826,仿制药一致性评价;西部大开发;2025年报预增;股权转让(并购重组),33,4,002826.SZ
000533,智能电网;抽水蓄能;风电;充电桩;超超临界发电;核电;光伏概念;数据中心;储能;东数西算(算力);水利;可控核聚变;海工装备;百度概念;阿里巴巴概念;数字经济;粤港澳大湾区;比亚迪概念;中芯国际概念;深股通;融资融券,33,21,000533.SZ
600376,体育产业;京津冀一体化;雄安新区;新型城镇化;冰雪产业;租售同权;物业管理;养老概念;国企改革;融资融券;证金持股;沪股通,17,12,600376.SH
001222,宠物经济;跨境电商;共同富裕示范区;IP经济(谷子经济);人民币贬值受益;一带一路,33,6,001222.SZ
002683,军民融合;军工;低空经济;无人机;卫星导航;商业航天;民爆概念;雅下水电概念;粤港澳大湾区;一带一路;国企改革;新疆振兴;股权转让(并购重组);融资融券;深股通,33,15,002683.SZ
003030,人造肉;宠物经济;共同富裕示范区;网红经济,33,4,003030.SZ
688066,军工信息化;卫星导航;商业航天;华为昇腾;时空大数据;空间计算;军工;云计算;无人机;AI智能体;低空经济;数据要素;数字孪生;智慧城市;人工智能;华为概念;MR(混合现实);DeepSeek概念;钙钛矿电池;水利;雄安新区;碳中和;AI应用;沪股通;融资融券,17,25,688066.SH
300056,钙钛矿电池;燃料电池;固废处理;垃圾分类;污水处理;PVDF概念;锂电池概念;海峡两岸;金属回收;PPP概念;福建自贸区;东数西算(算力);算力租赁;金属铜;黄金概念;深股通;股权转让(并购重组),33,17,300056.SZ
300591,网红经济;露营经济;跨境电商;军民融合;人工智能;三胎概念;腾讯概念;粤港澳大湾区;军工,33,9,300591.SZ
603630,网红经济;医美概念;DeepSeek概念;创投;沪股通,17,5,603630.SH
300957,三胎概念;医美概念;医疗器械概念;跨境电商;创新药;创投;智能医疗;人工智能;西部大开发;AI应用;深股通;融资融券,33,12,300957.SZ
001299,天然气;西部大开发;物联网,33,3,001299.SZ
000691,ST板块;西部大开发;锂电池概念,33,3,000691.SZ
688251,数字孪生;物联网;人工智能;专精特新;智能物流;机器人概念;人形机器人;无人驾驶;新型工业化;比亚迪概念;新能源汽车;融资融券,17,12,688251.SH
600800,环氧丙烷;丙烯酸;天津自贸区;氢能源;国企改革;融资融券;芯片概念,17,7,600800.SH
600026,俄乌冲突概念;航运概念;天然气;同花顺中特估100;上海自贸区;一带一路;央企国企改革;回购增持再贷款概念;国企改革;人民币贬值受益;证金持股;沪股通;融资融券;中字头股票,17,14,600026.SH
300012,芯片概念;汽车芯片;汽车电子;雅下水电概念;小米概念;新能源汽车;数据中心;无人机;核电;机器人概念;低空经济;高铁;华为概念;海工装备;PCB概念;星闪概念;物联网;车联网(车路协同);商业航天;水利;人工智能;医疗器械概念;房屋检测;核污染防治;食品安全;网络安全;数字经济;基因测序;碳中和;互联网金融;土壤修复;辅助生殖;宠物经济;CRO概念;创新药;猴痘概念;流感;航运概念;深股通;融资融券,33,40,300012.SZ
600167,生物质能发电;绿色电力;氢能源;参股保险;创投;人工智能;文化传媒概念;沪股通;华为概念;AI智能体;融资融券,17,11,600167.SH
300462,液冷服务器;汽车热管理;储能;ETC;人脸识别;充电桩;车联网(车路协同);移动支付;独角兽概念;智慧城市;ST板块,33,11,300462.SZ
301680,注册制次新股;汽车热管理;柔性直流输电;核电;储能;智能电网;特高压;锂电池概念;新能源汽车;宁德时代概念;专精特新;深股通;新股与次新股;融资融券,33,14,301680.SZ
300841,动物疫苗;合成生物;生物疫苗;西部大开发;融资融券;深股通,33,6,300841.SZ
002733,钠离子电池;固态电池;动力电池回收;锂电池概念;石墨烯;储能;燃料电池;5G;氢能源;新能源汽车;专精特新;数据中心;军工;无人机;粤港澳大湾区;人民币贬值受益;一带一路;东数西算(算力);阿里巴巴概念;百度概念;深股通;融资融券,33,22,002733.SZ
300426,短剧游戏;文化传媒概念;NFT概念;AIGC概念;抖音概念(字节概念);IP经济(谷子经济);阿里巴巴概念;DeepSeek概念;人工智能;AI应用;国企改革,33,11,300426.SZ
002825,燃料电池;创投;人民币贬值受益;专精特新;氢能源,33,5,002825.SZ
000607,短剧游戏;快手概念;文化传媒概念;NFT概念;知识产权保护;虚拟数字人;在线教育;数据确权;蚂蚁集团概念;职业教育;百度概念;阿里巴巴概念;数字经济;托育服务;AI应用;三胎概念;创投;共同富裕示范区;低空经济;国企改革;长三角一体化;融资融券,33,22,000607.SZ
300985,石墨烯;燃料电池;氢能源;新能源汽车;锂电池概念;回购增持再贷款概念;天然气;融资融券,33,8,300985.SZ
300885,商业航天;卫星导航;减速器;低空经济;人形机器人;机器人概念;海峡两岸;新能源汽车;专精特新;消费电子概念;充电桩;人民币贬值受益;一带一路;深股通;融资融券,33,15,300885.SZ
002146,特色小镇;物业管理;旅游概念;PPP概念;雄安新区;京津冀一体化;养老概念;创投;一带一路;低空经济;深股通;融资融券,33,12,002146.SZ
002484,5G;可控核聚变;军工;超级电容;人形机器人;东数西算(算力);新能源汽车;华为概念;机器人概念;储能;国企改革;深股通;融资融券,33,13,002484.SZ
002295,金属铜;数字经济;国企改革;储能;虚拟电厂;股权转让(并购重组),33,6,002295.SZ
688472,BC电池;TOPCON电池;HJT电池;钙钛矿电池;光伏概念;储能;锂电池概念;商业航天;回购增持再贷款概念;一带一路;人民币贬值受益;沪股通;融资融券,17,13,688472.SH
600486,草甘膦;乡村振兴;国企改革;央企国企改革;人民币贬值受益;同花顺出海50;沪股通;融资融券,17,8,600486.SH
603069,网约车;自由贸易港;旅游概念;海南自贸区;跨境电商;无人驾驶;国企改革;新能源汽车;回购增持再贷款概念;充电桩;股权转让(并购重组);沪股通;融资融券,17,13,603069.SH
920526,融资融券;专精特新;芯片概念;PCB概念,151,4,920526.BJ
300167,数据中心;股权转让(并购重组);安防;军工;东数西算(算力);氢能源;智慧城市;华为概念;横琴新区;算力租赁;智能物流;ST板块;信创;智慧政务;在线教育;AI智能体;虚拟数字人,33,17,300167.SZ
001280,小金属概念;稀土永磁;超导概念;央企国企改革;核电;一带一路;军工;注册制次新股;深股通;中字头股票;新股与次新股;融资融券,33,12,001280.SZ
688816,注册制次新股;科创次新股;机器视觉;高端装备;新股与次新股;融资融券,17,6,688816.SH
603871,统一大市场;冷链物流;一带一路;中俄贸易概念;PPP概念;智能物流;沪股通;融资融券,17,8,603871.SH
002596,海南自贸区;特色小镇;旅游概念;自由贸易港;装配式建筑;新型城镇化;雄安新区;PPP概念;垃圾分类;水利;水泥概念;固废处理;一带一路;融资融券,33,14,002596.SZ
603466,Sora概念(文生视频);文化传媒概念;虚拟数字人;NFT概念;手机游戏;元宇宙;AIGC概念;IP经济(谷子经济);抖音概念(字节概念);ChatGPT概念;数据要素;空间计算;虚拟现实;百度概念;数字经济;网红经济;数字孪生;DeepSeek概念;MR(混合现实);旅游概念;华为概念;商业航天;机器人概念;乡村振兴;人形机器人;融资融券;沪股通,17,27,603466.SH
002890,农机;乡村振兴;专精特新,33,3,002890.SZ
600970,中字头股票;同花顺中特估100;高股息精选;水泥概念;同花顺出海50;央企国企改革;国企改革;绿色电力;风电;DeepSeek概念;沪股通;融资融券,17,12,600970.SH
920779,高股息精选;宁德时代概念;消费电子概念;融资融券;比亚迪概念;固态电池;锂电池概念,151,7,920779.BJ
600339,天然气;煤化工概念;同花顺中特估100;新疆振兴;西部大开发;期货概念;国企改革;氢能源;碳中和;地下管网;一带一路;海工装备;中俄贸易概念;可控核聚变;储能;沪股通;中字头股票;融资融券,17,18,600339.SH
603429,ST板块;烟草;新型烟草(电子烟);储能,22,4,603429.SH
603556,智能电网;电力物联网;充电桩;储能;光伏概念;人民币贬值受益;物联网;一带一路;DeepSeek概念;沪股通;融资融券,17,11,603556.SH
002535,燃料电池;高端装备;储能;安防;军工;蚂蚁集团概念;煤炭概念,33,7,002535.SZ
600173,金属铅;金属锌;金属铜;黄金概念;稀土永磁;物业管理;锂电池概念;绿色电力;IP经济(谷子经济);储能;氢能源;网络游戏;风电;手机游戏;机器人概念;沪股通;股权转让(并购重组),17,17,600173.SH
301136,卫星导航;商业航天;时空大数据;福建自贸区;智慧政务;低空经济;无人机;智慧城市;数字乡村;车联网(车路协同);数据要素;数字经济;海峡两岸;人工智能;数字孪生;物联网;房屋检测;水利;虚拟现实;海工装备;土壤修复;新型城镇化;地下管网;乡村振兴;数据中心;污水处理;国企改革;碳中和;AI应用;融资融券,33,30,301136.SZ
